statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Many think health is more important than wealth.,0,It is subjective and not universally true.,4,0,It involves human values and societal priorities.,4,1,The sentence uses plain literal language.,4,1,It describes what people think not what they should do.,4,1,It reflects an observable social consensus.,4,0,It generalizes across people and situations.,4,This summarizes a common preference seen in survey data.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Trust takes time to build in relationships.,0,Time frames vary so it is subjective.,3,0,It concerns human interaction and social bonds.,4,1,It uses plain words to describe a process.,4,1,It describes a process not a moral obligation.,4,1,It is an observation about human behavior.,4,0,It is a general rule about social bonds.,4,This is a widely held belief about interpersonal dynamics.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Societies tend to punish wrongdoers publicly.,0,Generalizations about justice can be debated.,3,0,It refers to collective human governance systems.,4,1,The language is direct and unambiguous.,4,1,It describes an observed practice not a duty.,4,1,It summarizes a known societal pattern.,4,0,It is a general statement about societies.,4,This describes a general pattern in human governance.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Holidays are times when people gather together.,0,Generalizations about holidays vary by region.,3,0,Holidays are social constructs governing gatherings.,4,1,It means exactly what it says literally.,4,1,It describes a common event not a rule.,4,1,It is an observation about human behavior.,4,0,It describes a general pattern not a specific holiday.,4,This captures a common social pattern observed in calendars.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Public speaking often causes significant anxiety in people.,0,Not everyone feels this way so it is subjective.,3,0,It concerns human interaction and social contexts.,4,1,The words are literal and clear.,4,1,It describes an observed reaction not a norm.,4,1,It reflects a known psychological observation.,4,0,It is a general human trait not a specific event.,4,This is a well-documented general belief about human behavior.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Clothes can influence how others perceive a person.,0,Perception varies so this is a belief.,3,0,It is about social perception and human interaction.,4,1,It uses plain language without metaphors.,4,1,It describes a general social effect not a norm.,4,1,It is an observation about human judgment.,4,0,It is a general rule about human interaction.,4,This reflects a common social dynamic about appearance.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Being polite usually helps people get what they want.,0,This is a generalization not a guaranteed fact.,3,0,It refers to social norms and etiquette.,4,1,It uses straightforward and literal words.,4,1,It states a causal result not a moral rule.,4,1,It reflects a known social dynamic.,4,0,It is a general principle not a specific event.,4,This summarizes a common practical strategy in society.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Older generations often view traditions as important.,0,Generalizations vary so it remains subjective.,3,0,It involves generational beliefs about culture.,4,1,The words mean exactly what they say.,4,1,It describes a common attitude not a duty.,4,1,It reflects a known social pattern.,4,0,It generalizes about people not a specific case.,4,This describes a common social tendency regarding age.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Leaders are expected to act on behalf of others.,0,Leadership views are subjective and culturally defined.,3,0,It refers to social roles and obligations.,4,1,It is literal and unambiguous language.,4,1,It states an observed expectation not a rule.,3,1,It reflects a known social structure.,4,0,It is a general definition of a role.,4,This states a common social requirement about leadership.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Friends offer support during difficult times generally.,0,Friendship expectations vary culturally so it is subjective.,3,0,It involves social bonds and interpersonal roles.,4,1,The language is literal and straightforward.,4,1,It describes a typical action not a rule.,4,1,It reflects a common social observation.,4,0,It is a general statement not a specific instance.,4,This summarizes a typical human relationship pattern.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Social media affects how young people feel.,0,Impact varies so this is a generalization.,3,0,It involves human technology and social interaction.,4,1,It uses direct and plain language.,4,1,It describes an observed effect not a duty.,4,1,It reflects an observation about youth society.,4,0,It is a general claim about a group.,4,This captures a recognized modern social influence.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
People feel better when sharing secrets together.,0,Feelings vary so it remains a subjective belief.,3,0,It concerns interpersonal trust and social bonds.,4,1,The words mean exactly what they state.,4,1,It describes a perceived psychological outcome not a norm.,4,1,It reflects a known social observation.,4,0,It is a general rule about human psychology.,4,This states a common psychological observation about intimacy.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
Most people prefer stability over uncertainty daily.,0,Preferences vary by person so it is subjective.,3,0,It concerns human psychological states and values.,4,1,It uses literal language without metaphors.,4,1,It describes a preference not a rule.,4,1,It reflects a known psychological observation.,4,0,It generalizes about human nature not specific events.,4,This summarizes a common psychological preference in humans.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",inception/mercury-2.5
"If it rains, you should take an umbrella.",1,Normative 'should' limits objective verification; low confidence.,2,1,Rain is a physical weather event.,4,1,Uses standard words without metaphors or idioms.,4,0,"Includes 'should', expressing a recommendation.",4,0,Connects rain to protection via logic.,4,1,Rain and umbrellas are common daily occurrences.,4,People use umbrellas to stay dry when it rains.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Touching a hot pan burns skin, so avoid it.",1,Heat burns are objectively verifiable facts.,4,1,Heat transfer is a physics process.,4,1,Plain language with no figure of speech.,4,0,Implies 'avoid' as a recommendation.,3,0,Concludes to avoid based on injury knowledge.,4,1,Cooking pans are everyday objects.,4,Hot objects cause thermal injury to human skin.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Since you sleep, rest restores your energy levels.",1,Restoration of energy is empirically true.,4,1,Physiological restoration is biological.,4,1,Direct phrasing with no metaphors.,4,0,Lacks explicit normative judgment.,2,0,Concludes rest restores energy.,4,1,Sleep is a daily human experience.,4,Sleep is required to replenish bodily energy.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Heavy things fall down, so do not drop them.",1,Falling is physically verifiable.,4,1,Refers to gravity and mass.,4,1,Straightforward wording.,4,0,Uses 'do not' as a rule.,3,0,Implies not dropping to prevent drops.,3,1,Handling objects is common.,4,Gravity pulls heavy objects downward.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Eating uncooked meat can cause sickness, so cook it.",1,Pathogens in meat are scientifically proven.,4,1,Biology and food safety are physical.,4,1,Plain language used.,4,0,'Cook it' is a directive.,3,0,Concludes to cook to avoid sickness.,4,1,Cooking is an everyday activity.,4,Raw meat may contain bacteria that make people sick.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you run, your heart beats faster than rest.",1,Heart rate changes are measurable.,4,1,Heart rate is biological.,4,1,No metaphors used.,4,0,Lacks value judgments.,1,0,Observes cause and effect.,3,1,Running is a common activity.,4,Physical exertion increases heart rate.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Breathing air is required to stay alive, so do it.",1,Biological necessity is a fact.,4,1,Respiration is a biological process.,4,1,Direct statement.,4,0,'Do it' implies imperative.,3,0,Concludes to do it to survive.,3,1,Breathing happens constantly.,4,Humans need oxygen to survive.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Sharp objects hurt, so handle them carefully at home.",1,Injury from sharp objects is true.,4,1,Physical interaction with objects.,4,1,Straightforward language.,4,0,Implies 'handle carefully' as a norm.,3,0,Connects sharp to careful handling.,4,1,Tools are common at home.,4,Sharp edges cause injury if mishandled.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Water boils when heated, creating steam to dry clothes.",1,Boiling point and steam are verifiable.,4,1,Phase change physics.,4,1,Plain descriptive language.,4,0,"Describes a process, not a rule.",2,0,Connects heat to steam to drying.,3,1,Clothes drying is everyday.,4,Boiling water produces vapor that evaporates.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Darkness prevents seeing, so turn on a light source.",1,"Vision requires light, verified physically.",4,1,Optics and light physics.,4,1,No idioms used.,4,0,'Turn on' is a directive.,3,0,Implies turning on light to see.,4,1,Turning on lights is common.,4,Light is needed for human vision.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you shout, sound waves travel through the air.",1,Sound travel is physical fact.,4,1,Acoustics physics.,4,1,Literal phrasing.,4,0,No normative value present.,1,0,States consequence of shouting.,3,1,Shouting occurs daily.,4,Voices transmit through air as sound.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Too much sun hurts skin, so wear protective clothing.",1,Sunburn and skin damage are facts.,4,1,UV radiation physics.,4,1,Direct wording.,4,0,'Wear clothing' is normative.,3,0,Implies wearing clothes for protection.,4,1,Sun exposure is common.,4,UV radiation damages skin; clothing protects.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Cars are heavier than bicycles, so they need more brake.",1,Mass differences are objectively true.,4,1,Mass and physics.,4,1,Plain description.,4,0,Implicit 'need' implies value.,3,0,Concludes brake size based on mass.,4,1,Vehicles are daily tools.,4,Greater mass requires more stopping force.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Sleeping at night matches natural light cycles for rest.,1,Sleep cycles are biological facts.,4,1,Biology and light physics.,4,1,Straightforward phrasing.,4,0,No 'should' statement.,2,0,Implies sleeping aligns with light.,3,1,Sleep is daily.,4,Circadian rhythms align sleep with darkness.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Loud noises disturb sleep, so avoid them at night.",1,Noise disturbance is observable.,4,1,Sound physics.,4,1,Plain language.,4,0,'Avoid them' is a value.,3,0,Implies avoidance for rest.,4,1,Sleeping at night is common.,4,Noise prevents resting.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Plants need sunlight, so keep them near a window.",1,Sunlight need is biological fact.,4,1,Photosynthesis physics.,4,1,Direct statement.,4,0,'Keep them' is a directive.,3,0,Implies keeping near window.,4,1,Plants are common.,4,Photosynthesis requires light exposure.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you walk, your body uses energy from food.",1,Energy usage is verifiable fact.,4,1,Metabolic energy physics.,4,1,Literal statement.,4,0,No value judgment.,1,0,Links walking to energy source.,3,1,Walking is daily.,4,Walking requires caloric energy.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Ice melts into water, so keep drinks cold inside.",1,Phase change is physical fact.,4,1,Thermodynamics.,4,1,Simple terms.,4,0,'Keep drinks' is directive.,3,0,Implies cold drinks for cooling.,3,1,Drinks are everyday items.,4,Ice cools liquids as it melts.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Air fills balloons, making them expand when inflated.",1,Expansion is observable fact.,4,1,Gas physics.,4,1,Literal description.,4,0,No normative value.,1,0,Concludes expansion when inflated.,3,1,Balloons are common.,4,Balloons expand when filled with air.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"Smoke smells bad, so you should not inhale it.",1,Smoke effects are objectively true.,4,1,Airborne particles are physical.,4,1,Plain words used.,4,0,'Should not' is a judgment.,4,0,Implies not inhaling based on harm.,4,1,Smoke exposure is common.,4,Smoke is unhealthy and unpleasant to smell.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you drive, you must have a license.",1,Laws requiring licenses are verifiable records independent of personal opinion.,4,0,Licensing is a human-constructed system for regulating driving.,4,1,The words mean exactly what they say without metaphors.,4,0,It expresses a legal obligation (must) that acts as a social norm.,4,0,It combines knowledge of laws with a conditional inference about driving.,4,1,Driving is a common activity encountered in ordinary daily life.,4,This reflects a legal requirement and safety norm people know.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
You should wait for your turn when in line.,1,It is observable that waiting is required in queuing customs.,3,0,Waiting in line is a culturally constructed rule for order.,4,1,It states the behavior plainly without idioms or metaphors.,4,0,It uses 'should' to indicate a social moral obligation.,4,0,It connects presence in line to the logical need to wait.,4,1,Queuing happens frequently in ordinary shopping or service contexts.,4,This describes a basic social norm for fair public order.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you borrow items, you must return them.",1,Ownership and borrowing terms are legally and socially verifiable.,4,0,The norm relies on social constructs of ownership and trust.,4,1,The terms borrow and return are used literally and directly.,4,0,It uses 'must' to express an obligation of duty.,4,0,It infers obligation from the condition of borrowing.,4,1,Lending and borrowing occur often in daily social interactions.,4,This is a standard rule of trust and property ownership.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
People should say thank you when receiving help.,1,This expectation is observable across many documented social interactions.,3,0,Gratitude is a socially constructed way to acknowledge others.,4,1,The phrase thank you is used literally to express gratitude.,4,0,It uses 'should' to state a moral or social expectation.,4,0,It concludes that gratitude follows the act of receiving help.,4,1,Receiving help is a frequent occurrence in everyday life.,4,This captures a common politeness norm expected in society.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Stealing other people's property is generally forbidden.,1,Legal codes forbidding theft are documented and verifiable.,4,0,Property rights are human constructs governed by social laws.,4,1,The terms property and stealing are used in their literal sense.,4,0,Forbidden implies a strong normative judgment and prohibition.,4,0,It derives a general rule from specific laws about property.,4,1,Property and ownership are common concepts in daily life.,4,This reflects a legal and moral standard about ownership.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Money can be used to purchase most goods.,1,Currency acceptance is an observable economic fact.,4,0,Money is a socially constructed medium of exchange.,4,1,It uses standard terms without metaphor or irony.,4,0,It implies a functional norm about economic exchange.,3,0,It connects the object money to the action of purchasing.,4,1,Buying goods is a common daily economic activity.,4,This describes the standard function of currency in society.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Wearing clothes in public spaces is expected.,1,This norm is visible and verifiable in public settings.,4,0,Dress codes are human customs regulating public behavior.,4,1,The terms clothes and public are used literally.,4,0,Expected implies a social rule of behavior.,4,0,It infers expectation from the context of public presence.,4,1,People encounter public spaces and dressing norms daily.,4,This is a widely accepted norm of decency and order.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you break a promise, you risk losing trust.",1,Broken promises often lead to observable loss of trust.,3,0,Trust is a relational construct governed by social norms.,4,1,It uses words in their direct social meaning.,4,0,It implies a value that trust should be maintained.,3,0,It concludes a specific social consequence from a specific action.,4,1,Making promises and building trust are common daily acts.,4,This reflects a logical consequence regarding relationships.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Voting allows citizens to choose their leaders.,1,Voting mechanics and outcomes are documented and verifiable.,4,0,Democracy is a human-created social system.,4,1,Terms like voting and leaders are used literally.,4,0,It supports the civic norm of political participation.,3,0,It connects the act of voting to the outcome of choice.,4,1,Governance and elections are relevant to daily society.,3,This describes a basic civic function in democracies.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Schools are places where children go to learn.,1,School attendance is a recordable social reality.,4,0,Education is a culturally constructed social institution.,4,1,It uses plain words without figurative meaning.,4,0,It implies the norm that children attend school.,3,0,It derives purpose from the institution's defined role.,4,1,Schools are a standard part of daily child life.,4,This defines the core social function of education.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you see an emergency, call for help.",1,Helping behavior in emergencies is observable and documented.,4,0,Calling emergency services is a socially organized system.,4,1,The instructions are stated plainly and literally.,4,0,It instructs a duty to help in crises.,4,0,It concludes action based on a specific situational premise.,4,1,"Emergencies, though rare, are a known part of life.",4,This is a standard rule for safety in daily life.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
People usually eat dinner in the evening.,1,Dinner times are observable regularities in human societies.,4,0,Meal schedules are social customs that vary by culture.,4,1,Terms like dinner and evening are used literally.,4,0,It describes a customary social pattern.,3,0,It infers general patterns from typical daily habits.,4,1,Meals are a universal part of everyday life.,4,This reflects a common daily routine in many cultures.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Lying often damages relationships over time.,1,Trust breakdown is observable after repeated lies.,4,0,Relationships are human constructs governed by trust norms.,4,1,It states a consequence without metaphor.,4,0,It implies honesty is the better value.,3,0,It concludes a social outcome based on specific behavior.,4,1,Relationships are part of everyday personal life.,4,This is a logical cause-and-effect social dynamic.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Doctors usually try to treat sick people.,1,Medical treatments are observable professional acts.,4,0,Healthcare is a socially organized system.,4,1,Terms like doctors and treat are used literally.,4,0,It sets an expected standard for doctors.,3,0,It infers purpose from professional role definition.,4,1,Getting treatment is a common life experience.,4,This describes a standard professional social role.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Respecting elders is common in many families.,1,This value is observable in various cultures.,3,0,Respect norms are culturally constructed rules.,4,1,It uses plain terms to describe respect.,4,0,It indicates a social value regarding age.,4,0,It generalizes a value from family structures.,4,1,Families are a central part of daily life.,4,This is a traditional social value in households.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
"If you walk, you should look both ways.",1,Pedestrian safety is an observable concern.,4,0,Traffic safety is a social agreement on order.,4,1,Directions are literal physical actions.,4,0,It gives a 'should' instruction about safety.,4,0,It concludes action based on risk assessment.,4,1,Walking is an everyday activity for most people.,4,This states a safety norm for pedestrians.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Gifts are exchanged on birthdays usually.,1,Birthday celebrations are observable regular events.,4,0,Celebrations are culturally constructed human events.,4,1,It uses words literally without metaphor.,4,0,It describes a social custom and expectation.,4,0,It connects the event to typical social behavior.,4,1,Birthdays happen annually in ordinary life.,4,This is a common tradition in social celebrations.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Quiet behavior is preferred in libraries.,1,Library rules are documented and observable.,4,0,Noise norms are social rules.,4,1,Quiet is a literal description of sound.,4,0,Preferred indicates a social expectation.,4,0,It infers behavior from the setting.,4,1,Libraries are public spaces people visit.,4,This is a social rule for public places.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Work is often expected to be paid.,1,Employment contracts document payment obligations.,4,0,Labor is a social and economic institution.,4,1,Terms like work and paid are literal.,4,0,Expected implies a norm for labor.,4,0,It connects work labor to the concept of wage.,4,1,Jobs are a common part of daily life.,4,This reflects the standard labor-economic agreement.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Children often follow rules to avoid trouble.,1,Behavioral outcomes in child development are observable.,4,0,Discipline and rules are social constructs in families.,4,1,Rules and trouble are used literally.,4,0,It implies a norm about rules and behavior.,3,0,It connects behavior to a typical consequence.,4,1,Child rearing is a part of everyday life.,4,This reflects a typical learning outcome in families.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
You should sleep eight hours to feel rested tomorrow.,0,Feeling rested is subjective; restfulness varies per person.,3,1,Sleep and bodily rest are biological processes.,4,1,"The language is plain with no metaphors, describing sleep directly.",4,0,The word should imposes a health norm on readers.,4,0,It concludes that sleep duration causes restfulness through biological logic.,3,1,Everyone encounters sleep and fatigue in daily life.,4,This blends health norms with physical biological needs.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Hot soup is comforting when it is raining outside.,0,Comfort is subjective; not everyone finds soup comforting.,3,1,Soup temperature and rain are physical phenomena.,4,1,It names objects and conditions plainly without metaphors.,4,0,There is no explicit moral duty or value judgment.,2,0,It infers comfort from the state of food and weather.,3,1,People frequently drink soup and observe rain.,4,Temperature and weather combine to create subjective comfort.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Walking barefoot on grass feels nice in summer.,0,Nice is subjective; some might feel pain or dirt.,3,1,"Grass, walking, and heat are physical realities.",4,1,It describes actions and sensory input directly.,4,0,It lacks an explicit suggestion or rule.,2,0,It links walking on grass to a specific sensory judgment.,3,1,Walking on grass is a common everyday activity.,4,Physical sensation meets subjective preference about comfort.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Wearing shoes protects your feet from sharp stones.,0,Protection is objectively observable rather than subjective opinion.,2,1,"Shoes, feet, and stones are physical objects.",4,1,It plainly states an object's function and risk.,4,0,"Safety advice implies you should wear them, a norm.",3,0,It reasons that shoes shield feet from harm.,3,1,Walking on rocks and wearing shoes are common.,4,It connects gear to physical safety and health.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Water is good to drink when you are thirsty.,0,Good is subjective here as some drink juice.,2,1,Hydration and water intake are biological facts.,4,1,The words are plain with no figurative speech.,4,0,It implies you should choose water over other fluids.,3,0,It infers that water addresses the physical need for hydration.,3,1,Everyone drinks water and experiences thirst.,4,Basic physiological needs match common everyday habits.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Reading a book before sleep helps you relax.,0,Relaxation is subjective; some people get stressed.,3,1,Books and sleep are physical and biological acts.,4,1,"It names reading, sleep, and relaxation plainly.",4,0,Helps suggests a recommended path for better sleep.,3,0,It suggests one activity causes another physical state.,3,1,Sleep and reading are standard daily routines.,4,It links an action to a mental state.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Fresh bread smells better than frozen dough.,0,Better taste or smell is inherently subjective.,4,1,Smell and bread are physical stimuli and materials.,4,1,It describes scent directly without metaphor or rhyme.,4,0,It does not explicitly suggest a right or wrong.,2,0,It infers a preference based on state of food.,3,1,Bread and dough are everyday food items.,4,Comparing scents relies on physical senses and preference.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Holding someone's hand feels safer in crowds.,0,Safety is subjective; some feel unsafe regardless.,3,1,Hand holding and crowds involve physical bodies.,4,1,It uses simple words to describe touch and context.,4,0,It implies a social norm of support and bonding.,3,0,It concludes contact creates safety through psychological logic.,3,1,People hold hands and visit crowded spaces often.,4,Physical contact links to subjective feelings of security.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
You should wear warm clothes when the wind blows.,0,Warmth is valued subjectively by most people.,3,1,Wind and temperature are objective physical forces.,4,1,It is plain language describing weather and clothing.,4,0,Should expresses a clear social expectation or rule.,4,0,It infers that wind justifies a dress choice.,3,1,Wind and clothing are daily physical experiences.,4,It combines weather facts with advice on comfort.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Eating vegetables keeps your body strong and healthy.,0,Healthy is subjective; different diets suit different bodies.,2,1,Vegetables and bodies are biological and material.,4,1,It plainly states diet and physical outcomes.,4,0,It implies a duty to eat vegetables for health.,3,0,It concludes nutrition causes physical strength and health.,3,1,Eating is a daily necessity for everyone.,4,Diet is linked to physical well-being norms.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
A quiet room is better for studying than noise.,0,Better is subjective; some study well in noise.,3,1,Sound and rooms are physical realities.,4,1,It uses plain words to describe environments and tasks.,4,0,It suggests a standard for good study habits.,3,0,It reasons that quiet supports focus and learning.,3,1,Studying and noise levels are part of life.,4,Sound levels affect subjective study conditions.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Smelling flowers can improve your mood quickly.,0,Mood improvement is subjective and variable.,3,1,"Flowers, scents, and brains are biological.",4,1,It describes scent and mood without metaphors.,4,0,It lacks a prescriptive norm or moral judgment.,2,0,It infers a causal link between scent and emotion.,3,1,Flowers and mood changes are common experiences.,4,Sensory input links to emotional states.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
It is nicer to sit outside than inside.,0,Nicer is purely subjective and preference-based.,4,1,Inside and outside environments have physical differences.,4,1,It states a simple comparison with plain terms.,4,0,It implies a general rule for leisure preference.,3,0,It judges one location as superior via common sense.,3,1,Sitting inside and outside are everyday choices.,4,Preference about location relies on physical comfort.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Drinking coffee wakes you up better than tea.,0,Better is subjective; effects vary by body.,3,1,Beverages and sleep states are biological.,4,1,It names beverages and effects plainly and directly.,4,0,It implies a choice for alertness over others.,2,0,It infers stronger caffeine effects from experience.,3,1,Drinking drinks and waking up are routine.,4,Caffeine effects are compared through common experience.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Wearing a hat helps keep your head warm.,0,Warmth needs vary by personal feeling.,2,1,"Hats, bodies, and heat are physical.",4,1,It is plain language describing protection from elements.,4,0,It suggests a helpful choice for comfort.,2,0,It concludes that hats reduce heat loss logically.,3,1,People wear hats and feel cold daily.,4,Clothing function protects the body from cold.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Sharing food makes meals taste better for everyone.,0,Better is subjective based on personal feelings.,3,1,Food and bodies are physical entities.,4,1,It plainly states sharing and eating without metaphor.,4,0,It implies sharing is the social right choice.,3,0,It reasons that social context changes taste perception.,3,1,Sharing and eating are universal daily actions.,4,Social acts influence subjective eating experience.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Walking to work clears your mind better than driving.,0,Better is subjective based on personal experience.,3,1,"Walking, driving, and brains are physical.",4,1,It uses clear words to describe modes and effects.,4,0,It implies you should choose walking for health.,2,0,It concludes exercise improves mental clarity through logic.,3,1,Commuting is a common everyday experience.,4,Physical exercise impacts mental state subjectively.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
A soft bed feels better than a hard floor.,0,Better is subjective based on individual tolerance.,4,1,Beds and floors are physical objects.,4,1,It states surface hardness and feeling plainly.,4,0,It implies a standard for comfort and safety.,3,0,It infers comfort from physical material properties.,3,1,Sleeping surfaces are part of daily life.,4,Physical comfort preferences guide sleep choices.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Listening to music can make exercise feel easier.,0,Easier is subjective depending on the song.,3,1,Music and exercise involve physical bodies.,4,1,It names music and effort in plain terms.,4,0,It suggests a recommendation for workout quality.,2,0,It reasons that sound reduces perceived physical strain.,3,1,Exercise and music are common daily habits.,4,Sound alters subjective perception of physical effort.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
Watching a sunset feels more peaceful than sunrise.,0,Peaceful is subjective and culturally determined.,3,1,Sunsets and sunrise are physical light changes.,4,1,It describes events and feelings directly.,4,0,It implies a preference choice over time.,2,0,It concludes one time causes more calm than other.,3,1,Sunrise and sunset are everyday natural phenomena.,4,Nature's timing changes subjective emotional states.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",inception/mercury-2.5
