statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
People say 'two heads are better than one' about teamwork.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'don't judge a book by its cover' about appearances.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'a friend in need is a friend indeed' about loyalty.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
"People say 'if you can't say something nice, don't say anything at all' about gossip.",1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'please and thank you open many doors' about politeness.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'cleanliness is next to godliness' about tidiness.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'an apple a day keeps the doctor away' about healthy eating.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'laughter is the best medicine' about stress.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'a stitch in time saves nine' about quick repairs.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'honesty is the best policy' about truthfulness.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People say 'treat others as you want to be treated' about respect.,1,"The claim that people use this saying can be checked empirically, not merely by opinion.",3,0,"It concerns what people say and the social norms those sayings express, not physical laws.",4,0,"It contains an aphorism or proverb, not plain literal language.",4,0,"The quoted saying offers advice or a social norm, not a neutral scientific regularity.",4,1,It reports an observed social saying rather than a logical derivation.,4,1,"It relates to ordinary situations like travel, work, and social encounters.",4,It captures a familiar proverb people use to guide everyday social behavior.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
"If you drop a glass on a hard floor, it breaks.",1,This can be demonstrated by dropping a glass; it is not merely an opinion.,3,1,It concerns physical fragility and impact forces; it is not a social rule.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes an empirical regularity of materials; it is not a normative judgment.,4,0,It combines knowledge that glass is fragile with logic that a hard impact will break it; it is not a mere observation.,4,1,People encounter dropped glassware in ordinary life; it is not abstract.,4,It is common sense that fragile glass breaks when it hits a hard surface.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If water reaches 100 degrees Celsius at sea level, it boils.",1,This can be demonstrated with a thermometer and heat; it is not subjective.,4,1,It concerns temperature and phase change; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of water; it is not a norm.,4,0,It combines knowledge of water's boiling point with logic that reaching it causes boiling; it is not a mere observation.,4,1,People see water boil when cooking; it is not abstract.,4,It is common sense that water boils at its boiling point.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you push a toy car, it rolls forward.",1,This can be demonstrated by pushing a toy car; it is not opinion.,4,1,It concerns force and motion; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes an empirical regularity of motion; it is not normative.,4,0,It combines knowledge of force and motion with logic that a push moves the car; it is not a mere observation.,4,1,People push toy cars in play; it is not abstract.,4,It is common sense that a push makes a toy car move.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you leave ice in the sun, it melts.",1,This can be demonstrated by leaving ice in sunlight; it is not opinion.,4,1,It concerns heat transfer and phase change; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of melting; it is not a norm.,4,0,It combines knowledge that heat melts ice with logic that the sun provides heat; it is not mere observation.,4,1,People see ice melt on warm days; it is not abstract.,4,It is common sense that ice melts when warmed by the sun.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you step on a sharp tack, your foot hurts.",1,This can be demonstrated by the pain response; it is not mere opinion.,4,1,It concerns tissue damage and nerve signals; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a biological regularity of pain; it is not a norm.,4,0,It combines knowledge that sharp objects damage tissue with logic that this causes pain; it is not mere observation.,4,1,People risk stepping on sharp objects in daily life; it is not abstract.,4,It is common sense that sharp objects cause pain when stepped on.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you hold paper in a flame, it burns.",1,This can be demonstrated by burning paper; it is not opinion.,4,1,It concerns combustion chemistry; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a chemical regularity of combustion; it is not a norm.,4,0,It combines knowledge that paper is flammable with logic that a flame ignites it; it is not mere observation.,4,1,People encounter paper and flames in daily life; it is not abstract.,4,It is common sense that paper catches fire when exposed to flame.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you throw a ball upward, it falls back down.",1,This can be demonstrated by throwing a ball; it is not opinion.,4,1,It concerns gravitational force; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of gravity; it is not a norm.,4,0,It combines knowledge of gravity with logic that an upward throw will return; it is not mere observation.,4,1,People throw and catch balls in everyday play; it is not abstract.,4,It is common sense that what goes up must come down.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you forget to water a plant, it wilts.",1,This can be demonstrated by withholding water; it is not opinion.,4,1,It concerns plant physiology and water loss; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a biological regularity of plants; it is not a norm.,4,0,It combines knowledge that plants need water with logic that lack of water causes wilting; it is not mere observation.,4,1,People care for houseplants in daily life; it is not abstract.,4,It is common sense that plants need water and wilt without it.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you run fast, you breathe harder.",1,This can be demonstrated by running and measuring breathing; it is not opinion.,4,1,It concerns oxygen demand and respiration; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physiological regularity; it is not a norm.,4,0,It combines knowledge that muscles need more oxygen with logic that breathing increases; it is not mere observation.,4,1,People run and notice breathing in daily life; it is not abstract.,4,It is common sense that exercise increases breathing.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you mix red and yellow paint, you get orange.",1,This can be demonstrated by mixing paints; it is not opinion.,4,1,It concerns pigment optics; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of color mixing; it is not a norm.,4,0,It combines knowledge of pigment mixing with logic that red plus yellow yields orange; it is not mere observation.,4,1,People mix paints in art and crafts; it is not abstract.,4,It is common sense that red and yellow paint make orange.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you put a metal spoon in hot soup, it warms up.",1,This can be demonstrated by touching the spoon; it is not opinion.,4,1,It concerns heat conduction; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a thermal regularity; it is not a norm.,4,0,It combines knowledge of heat conduction with logic that the spoon warms; it is not mere observation.,4,1,People use spoons in hot soup daily; it is not abstract.,4,It is common sense that metal conducts heat from hot soup.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you drop a stone in water, it sinks.",1,This can be demonstrated by dropping a stone; it is not opinion.,4,1,It concerns density and buoyancy; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of buoyancy; it is not a norm.,4,0,It combines knowledge of density with logic that a dense stone sinks; it is not mere observation.,4,1,People see stones sink in ponds; it is not abstract.,4,It is common sense that stones sink in water.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you cut an apple, its inside turns brown.",1,This can be demonstrated by cutting an apple; it is not opinion.,4,1,It concerns enzymatic browning; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a chemical regularity; it is not a norm.,4,0,It combines knowledge of oxidation with logic that exposed apple flesh browns; it is not mere observation.,4,1,People cut apples for snacks daily; it is not abstract.,4,It is common sense that cut apples brown after exposure to air.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you stand in the rain, you get wet.",1,This can be demonstrated by standing in rain; it is not opinion.,4,1,It concerns water and wetting; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity; it is not a norm.,4,0,It combines knowledge that rain is water with logic that standing in it wets you; it is not mere observation.,4,1,People encounter rain in daily life; it is not abstract.,4,It is common sense that rain wets people who stand in it.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you turn off the light, the room becomes dark.",1,This can be demonstrated by turning off a light; it is not opinion.,4,1,It concerns light and vision; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of illumination; it is not a norm.,4,0,It combines knowledge that light is needed for vision with logic that turning it off darkens the room; it is not mere observation.,4,1,People turn lights on and off daily; it is not abstract.,4,It is common sense that rooms get dark without light.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you eat too much, your stomach feels full.",1,This can be demonstrated by eating and feeling fullness; it is not opinion.,4,1,It concerns digestion and stomach stretch; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physiological regularity; it is not a norm.,4,0,It combines knowledge of stomach capacity with logic that too much food fills it; it is not mere observation.,4,1,People experience fullness after meals; it is not abstract.,4,It is common sense that overeating makes your stomach feel full.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you touch a hot pan, your hand hurts.",1,This can be demonstrated by the pain response; it is not opinion.,4,1,It concerns heat transfer and nerve pain; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of burns; it is not a norm.,4,0,It combines knowledge that heat damages tissue with logic that touching a hot pan causes pain; it is not mere observation.,4,1,People cook and touch hot pans in daily life; it is not abstract.,4,It is common sense that hot pans burn and hurt hands.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you leave milk out, it spoils.",1,This can be demonstrated by leaving milk out; it is not opinion.,4,1,It concerns microbial growth and chemistry; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a biological regularity; it is not a norm.,4,0,It combines knowledge that bacteria grow in warm milk with logic that it spoils; it is not mere observation.,4,1,People store milk and know it spoils; it is not abstract.,4,It is common sense that milk spoils when left unrefrigerated.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you roll a ball on grass, it slows down.",1,This can be demonstrated by rolling a ball; it is not opinion.,4,1,It concerns friction and motion; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of friction; it is not a norm.,4,0,It combines knowledge of friction with logic that grass resists rolling; it is not mere observation.,4,1,People roll balls on grass in play; it is not abstract.,4,It is common sense that grass slows a rolling ball.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you blow air into a balloon, it expands.",1,This can be demonstrated by blowing up a balloon; it is not opinion.,4,1,It concerns pressure and elasticity; it is not social.,4,1,"The words mean exactly what they say, with no metaphor.",4,1,It describes a physical regularity of gases; it is not a norm.,4,0,It combines knowledge of air pressure with logic that added air expands the balloon; it is not mere observation.,4,1,People blow up balloons at parties; it is not abstract.,4,It is common sense that blowing air into a balloon makes it bigger.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If it is raining, you should take an umbrella, because rain makes you wet.",0,"The should-take advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Rain wetting a person is a physical effect; I am very confident, and it is not merely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a norm for rainy weather; I am very confident, and it is not merely a positive description.",4,0,"It combines rain with the causal result of getting wet to reach a practical conclusion; I am very confident, and it is not a bare observation.",4,1,"Rain and umbrellas are ordinary daily experiences; I am very confident, and it is not abstract.",4,People commonly infer that rain will wet them and that an umbrella prevents this.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you are tired, you should sleep, because rest restores your energy.",0,"The should-sleep advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Tiredness and energy restoration involve biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a norm for handling tiredness; I am very confident, and it is not merely positive.",4,0,"It connects tiredness with the restorative effect of sleep to conclude an action; I am very confident, and it is not just observation.",4,1,"Tiredness and sleep are ordinary daily experiences; I am very confident, and it is not abstract.",4,People know that tiredness usually means the body needs rest to recover.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If the floor is wet, you should walk slowly, because you might slip.",0,"The should-walk-slowly advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Wet surfaces reducing friction is a physical regularity; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a safety norm on wet floors; I am very confident, and it is not merely positive.",4,0,"It combines a wet floor with the risk of slipping to conclude a cautious action; I am very confident, and it is not just observation.",4,1,"Wet floors and slipping are ordinary experiences; I am very confident, and it is not abstract.",4,People commonly infer that a wet floor can be slippery and cause falls.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you are hungry, you should eat, because your body needs energy.",0,"The should-eat advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Hunger and energy needs involve biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a norm for responding to hunger; I am very confident, and it is not merely positive.",4,0,"It connects hunger with the body's energy need to conclude eating; I am very confident, and it is not just observation.",4,1,"Hunger and eating are ordinary daily experiences; I am very confident, and it is not abstract.",4,People commonly infer that hunger signals a bodily need for food energy.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you touch a hot stove, you should pull away, because it burns skin.",0,"The should-pull-away advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Heat transfer causing skin burns is a physical regularity; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a safety norm around hot objects; I am very confident, and it is not merely positive.",4,0,"It combines touching a hot stove with the causal result of burning to conclude withdrawal; I am very confident, and it is not just observation.",4,1,"Hot stoves and burns are ordinary household experiences; I am very confident, and it is not abstract.",4,People know that hot surfaces burn skin and that pulling away prevents injury.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you are cold, you should wear a coat, because it traps heat.",0,"The should-wear advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Heat trapping by clothing is a physical regularity; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a norm for dealing with cold; I am very confident, and it is not merely positive.",4,0,"It connects feeling cold with heat trapping to conclude wearing a coat; I am very confident, and it is not just observation.",4,1,"Cold weather and coats are ordinary experiences; I am very confident, and it is not abstract.",4,People commonly infer that coldness means heat loss and that a coat reduces it.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you are thirsty, you should drink water, because your body needs hydration.",0,"The should-drink advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Hydration involves biological water balance; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a norm for responding to thirst; I am very confident, and it is not merely positive.",4,0,"It connects thirst with hydration needs to conclude drinking water; I am very confident, and it is not just observation.",4,1,"Thirst and drinking are ordinary daily experiences; I am very confident, and it is not abstract.",4,People know that thirst signals a need for water and that drinking restores hydration.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If the sun is bright, you should wear sunglasses, because they protect your eyes.",0,"The should-wear advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Light intensity and eye protection are physical and biological matters; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a norm for bright light; I am very confident, and it is not merely positive.",4,0,"It connects bright sun with eye protection to conclude wearing sunglasses; I am very confident, and it is not just observation.",4,1,"Bright sun and sunglasses are ordinary experiences; I am very confident, and it is not abstract.",4,People commonly infer that bright sunlight can hurt eyes and that sunglasses reduce glare.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you cut your finger, you should clean it, because dirt causes infection.",0,"The should-clean advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Infection and wound cleaning involve biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a health norm for cuts; I am very confident, and it is not merely positive.",4,0,"It combines a cut with the risk of infection to conclude cleaning; I am very confident, and it is not just observation.",4,1,"Minor cuts and cleaning are ordinary experiences; I am very confident, and it is not abstract.",4,People know that cuts can become infected and that cleaning reduces that risk.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you drive at night, you should turn on headlights, because you need to see.",0,"The should-turn-on advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Light improves visibility in darkness, a physical regularity; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a driving safety norm; I am very confident, and it is not merely positive.",4,0,"It connects night driving with poor visibility to conclude using headlights; I am very confident, and it is not just observation.",4,1,"Night driving and headlights are ordinary experiences; I am very confident, and it is not abstract.",4,People know that darkness reduces vision and headlights improve visibility.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you have a fever, you should rest, because your body fights illness.",0,"The should-rest advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Fever and immune response are biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a health norm during fever; I am very confident, and it is not merely positive.",4,0,"It combines fever with the body's illness response to conclude resting; I am very confident, and it is not just observation.",4,1,"Fever and resting are ordinary health experiences; I am very confident, and it is not abstract.",4,People commonly infer that fever means illness and that rest helps recovery.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If food smells rotten, you should not eat it, because it may make you sick.",0,"The should-not-eat advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Spoilage and foodborne illness involve biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a food safety norm; I am very confident, and it is not merely positive.",4,0,"It connects rotten smell with sickness risk to conclude avoiding the food; I am very confident, and it is not just observation.",4,1,"Smelling food and deciding whether to eat it is ordinary; I am very confident, and it is not abstract.",4,People know that rotten food can contain harmful organisms and cause illness.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If your phone battery is low, you should charge it, because it will stop working.",0,"The should-charge advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Battery discharge and shutdown are electrical and engineering regularities; I am fairly confident, and it is not purely social.",3,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a practical norm for device use; I am very confident, and it is not merely positive.",4,0,"It combines low battery with the result of shutdown to conclude charging; I am very confident, and it is not just observation.",4,1,"Phone batteries and charging are ordinary daily experiences; I am very confident, and it is not abstract.",4,People commonly infer that a low battery will soon run out and that charging prevents shutdown.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you cross a street, you should look both ways, because cars move fast.",0,"The should-look advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Car motion and collision impact are physical regularities; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a pedestrian safety norm; I am very confident, and it is not merely positive.",4,0,"It connects crossing with fast-moving cars to conclude looking both ways; I am very confident, and it is not just observation.",4,1,"Crossing streets and watching for cars are ordinary experiences; I am very confident, and it is not abstract.",4,People know that fast cars can injure pedestrians and that looking prevents collisions.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you exercise hard, you should drink water, because you lose fluids.",0,"The should-drink advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Sweating and fluid loss are biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a hydration norm during exercise; I am very confident, and it is not merely positive.",4,0,"It combines hard exercise with fluid loss to conclude drinking water; I am very confident, and it is not just observation.",4,1,"Exercise and drinking water are ordinary experiences; I am very confident, and it is not abstract.",4,People infer that hard exercise causes sweating and that water replaces lost fluids.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you have a headache, you should rest quietly, because noise can worsen pain.",0,"The should-rest advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Pain response and sound perception involve biological processes; I am fairly confident, and it is not purely social.",3,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a comfort norm for headaches; I am very confident, and it is not merely positive.",4,0,"It connects headache pain with noise worsening it to conclude resting quietly; I am very confident, and it is not just observation.",4,1,"Headaches and resting quietly are ordinary experiences; I am very confident, and it is not abstract.",4,People commonly infer that headaches can be aggravated by noise and eased by quiet rest.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
