source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
0ce14eae0b973f84914ea231fa6f35b22c187fbe10f9eda8a8ffbccf73d10bb3:1,483,The pen is mightier than the sword.,"['opinion', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The relative 'might' of ideas versus force cannot be objectively demonstrated or falsified, making this an inherently subjective value-laden claim. I am somewhat confident because the vagueness of 'mightier' firmly places it in opinion territory.",social,3,"Although pens and swords are physical objects, the claim is about the social power of communication and persuasion versus violence, which are human beliefs and constructs. I am somewhat confident because the comparison concerns social influence rather than any measurable physical property.",figure of speech,4,"This is a famous aphorism in which 'pen' metonymically stands for written words or ideas and 'sword' for military force, so it is clearly not meant literally. I am very confident as it is a canonical example of figurative aphoristic language.",normative,3,"The statement expresses a judgment or belief about the value and power of ideas over violence rather than an empirical regularity or scientific law. I am somewhat confident because while it could be loosely tested against history, as stated it functions as a value judgment.",knowledge,2,It asserts a general belief about the world rather than explicitly deriving a conclusion from premises and logic. I am somewhat unconfident because it could also be viewed as the conclusion of implicit historical reasoning.,abstract,3,"The claim is a broad generalization about history and society that cannot be verified through any individual's ordinary personal experience. I am somewhat confident because the objects involved are everyday, but the asserted regularity is abstract.",0,"While widely known, this is a rhetorical aphorism expressing a contestable value judgment about society, not a basic, shared practical inference about how everyday situations work, so it does not qualify as human common sense in the strict sense."
b871f771d20498b72b653ee775a60e497c5fe923fcc900836bee01ebf919ccb1:1,527,The rich get richer and the poor get poorer.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,2,"The statement is a broad, vague generalization whose truth depends on definitions of 'rich,' 'poor,' timeframe, and context, so it expresses a belief rather than something demonstrably correct or incorrect. Confidence is moderate because it could be read as an empirically testable claim about inequality trends.",social,4,"Richness and poverty are economic and social constructs rooted in human institutions, money, and social perception, not physical properties described by natural laws. The claim is entirely about human social and economic arrangements.",figure of speech,4,"This is a well-known aphorism/proverb stated in a stylized parallel form to express a generalized idea about inequality, rather than plain descriptive language. It functions as a traditional saying rather than a literal report.",positive,3,"The statement purports to describe an empirical regularity about how wealth changes over time, without explicitly stating a value judgment or prescription. Confidence is moderate because its proverbial tone often carries an implicit complaint or criticism.",knowledge,2,"It asserts a claimed observation about worldly economic patterns rather than presenting a logical derivation from premises, so it fits 'knowledge.' Confidence is low-to-moderate because as a proverb it also resembles a generalized conclusion drawn from accumulated experience.",abstract,2,The statement claims a society-wide regularity about entire classes of people that cannot be confirmed or arrived at solely through an individual's personal experience. Confidence is moderate because the underlying experiences of wealth and poverty are indeed encountered in everyday life.,1,"This is a widely recognized piece of folk wisdom—a proverb that many people invoke to express a shared, intuitive belief about economic inequality—so it functions as an example of human common sense."
7ec44e690fe0b6741a13c85280f324a33c967f5b8406f3abf0f624f683344abb:1,551,"Whales are mammals, not fish.","['fact', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"Whether whales are mammals is objectively verifiable through biology (they breathe air, are warm-blooded, and nurse their young), so it can be demonstrated correct or incorrect independently of anyone's opinion. This makes the classification very confident.",physical,4,"The statement concerns biological classification, an objective feature of the natural world that can be established empirically. It does not depend on human beliefs, conventions, or social construction.",literal language,4,"The sentence is a plain declarative claim that means exactly what it says, with no metaphor, hyperbole, or other figurative device. It is very confident that this is literal language.",positive,4,"The statement describes an empirical regularity about the biological world rather than expressing a judgment, value, or social norm. It is descriptive, not prescriptive.",knowledge,3,"The statement directly asserts an observation about the world rather than walking through a chain of logic to reach a conclusion. There is slight uncertainty because the 'not fish' correction could be seen as a conclusion drawn from evidence, but as stated it is a piece of knowledge.",everyday,3,"Whales and fish are things people encounter or learn about through ordinary experiences such as school, books, aquariums, or media, and this fact is commonly taught in everyday life. It is somewhat less certain because it involves scientific taxonomy, which leans slightly abstract.",1,This is a classic piece of human common sense: a basic biological fact that most people learn early in life and use to correct the common misconception that whales are fish because they live in water.
aaec6e96d6a6905e34235459a5cc218c2e325e8a7dbbb65c2f0ccab6cc2304cd:1,487,Truth is the first casualty of war.,"['opinion', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The statement is an aphoristic generalization that cannot be objectively demonstrated or falsified, since 'truth' being a 'casualty' is not a measurable or verifiable claim. It expresses a perspective on how wars unfold rather than a demonstrable fact.",social,4,"War, truth, deception, and propaganda are human constructs involving beliefs, perceptions, and social behavior. Nothing in the statement refers to measurable physical or natural phenomena.",figure of speech,4,"This is a well-known aphorism that personifies truth as a 'casualty' of war, using metaphor rather than plain, literal language. Truth cannot literally die, so the meaning is figurative.",positive,3,"The statement purports to describe an empirical regularity about how wars actually proceed, rather than making a value judgment about what ought to happen. Its aphoristic form carries an implicit critical tone, but no explicit prescription or norm.",knowledge,3,"The statement simply asserts a distilled observation drawn from historical experience, without presenting premises or a logical derivation leading to a conclusion. It is presented as a known truth rather than an argued inference.",abstract,3,"Most people never experience war firsthand, and the claim is a broad generalization about a large-scale social phenomenon. It cannot be confirmed solely through ordinary individual experience.",1,"The statement is a widely known piece of folk wisdom that most people grasp and accept intuitively, without formal study, as an obvious insight about deception and misinformation during conflict, which fits the character of common sense."
7958d1c76a4cbd06abc3189c3bd518a56efb63f30b3f740fb52a85b590561970:1,493,Generals always fight the last war.,"['opinion', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,2,"The sweeping 'always' makes this an aphoristic overgeneralization that cannot be strictly demonstrated or refuted, so it functions as a perceived tendency rather than a verifiable fact. I am somewhat unconfident because it is an empirical claim in principle, but its vagueness and figurative phrasing prevent objective demonstration.",social,4,"The statement concerns human institutions, military behavior, and strategic thinking, which are products of human culture and perception. Nothing about it refers to physical, biological, or mathematical features of the world.",figure of speech,4,"This is a well-known aphorism; 'fight the last war' is a metaphor meaning generals rely on outdated strategies suited to past conflicts, not that they literally refight a previous war. The figurative framing is central to its meaning.",positive,3,"The statement asserts a descriptive regularity about how generals behave, rather than prescribing what they ought to do. It often carries an implicit criticism, but as stated it is an empirical-style claim, so I am only somewhat confident.",knowledge,3,"It presents a general observation about the world drawn from historical patterns, not a conclusion explicitly derived by combining premises with logic. There is no visible reasoning chain supporting it, though generalizations do rest on accumulated observations.",abstract,2,The claim is a broad historical generalization about military leaders that cannot be observed or confirmed through ordinary individual experience. I am somewhat unconfident because the underlying lesson (preparing for new problems with old solutions) is a pattern people can recognize in everyday life.,1,"This is a widely known piece of folk wisdom capturing a recognizable human tendency: people and institutions habitually prepare for the past rather than adapting to new circumstances, so it functions as shared practical insight rather than specialized expert knowledge."
333a4d74ae16929b085d50473686718cd587a4cb9b4ad1363e4813450eec7a1e:1,559,Bacteria are too small to see with the naked eye.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The claim about bacterial size relative to human visual acuity can be objectively verified with measurements and microscopy, so it is demonstrably correct or incorrect. It does not depend on anyone's subjective judgment.",physical,4,The statement concerns objective biological and optical properties—bacteria's microscopic size and the resolving limits of the human eye. It is grounded in natural science rather than human beliefs or conventions.,literal language,3,"The statement plainly asserts that bacteria cannot be seen without magnification. While 'naked eye' is a fixed expression, it is used here in its standard, non-figurative sense of unaided vision.",positive,4,"It describes an empirical regularity about the world that can be tested scientifically. It makes no value judgment, recommendation, or appeal to social norms.",knowledge,3,The statement is a direct factual observation about bacterial size rather than a conclusion derived by combining multiple premises with explicit logic. Slight uncertainty remains because one could reconstruct it as a small inference from size comparisons.,abstract,3,"Although bacteria are part of daily life, the specific claim about their invisibility cannot be verified or arrived at through ordinary individual experience alone—it requires scientific instruments or education. It is thus a scientific regularity rather than a directly encountered everyday observation.",1,"This is a widely known basic fact that most people absorb as part of general understanding of the world (e.g., germs are everywhere but invisible), fitting the kind of shared everyday knowledge counted as common sense even though it is scientifically grounded."
4f054df8cb51e2e14757b7550ded2a0cc81d2b08e23c66edefbd260fffca90e6:1,522,"Power corrupts, and absolute power corrupts absolutely.","['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The claim is a sweeping generalization with vague terms ('corrupts,' 'absolute power') that cannot be objectively demonstrated or refuted, so it functions as a widely held belief rather than a verifiable fact. Its plausibility depends on interpretation, which is why I am only somewhat confident it is not testable at all.",social,4,"Power and corruption are human constructs concerning social relationships, institutions, and moral behavior, not measurable physical quantities. They arise entirely from human society and its norms.",figure of speech,4,"This is Lord Acton's famous aphorism, using maxim-style phrasing and hyperbolic intensification ('corrupts absolutely') rather than a plain literal assertion. Its rhetorical parallel structure marks it clearly as figurative.",positive,3,The statement makes a descriptive claim about an alleged empirical regularity — that acquiring power tends to cause corruption — rather than prescribing what ought to be. I am somewhat confident because the aphorism can carry a value-laden warning about power.,reasoning,3,"Rather than reporting a single observation, the statement presents a generalized conclusion inferred from accumulated observations of powerful figures, combining perceived patterns with inductive logic. Its escalated structure ('power... absolute power... absolutely') reflects an inferential step.",abstract,3,"Although power dynamics appear in daily life, the sweeping regularity about 'absolute power' is a broad generalization that no individual could observe or confirm solely through ordinary personal experience. It abstracts across history and many cases.",1,"This adage is a widely shared piece of folk wisdom about human nature and power that most people recognize, intuitively endorse, and apply when evaluating authority, making it a classic example of human common sense even though it is an aphorism rather than a proven fact."
2b11be7f362e56fd9d5324e865e70efe431248c8fdb5ba5680f248a5100240bf:1,491,Democracy is the tyranny of the majority.,"['opinion', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The statement is a contested characterization of democracy whose truth depends on contested definitions of 'tyranny' and value weightings, so it cannot be objectively demonstrated or refuted. It is a viewpoint someone holds and wants others to accept.",social,4,"Democracy, majority rule, and tyranny are socially constructed political concepts and institutions, not measurable features of the natural world.",figure of speech,3,"'Tyranny of the majority' is a famous aphorism that uses 'tyranny' metaphorically, since a majority voter bloc is not literally a tyrant. The rhetorical force comes from the figurative comparison.",normative,3,"By labeling democracy as tyranny, the statement conveys a critical evaluation of a social system rather than a neutral, testable empirical regularity. The loaded term embeds a value judgment.",knowledge,2,"The statement is presented as a standalone claim/observation about political systems, without premises or an explicit logical chain, so it fits 'knowledge' better than 'reasoning'. However, it is arguably a distilled philosophical conclusion, which creates some uncertainty.",abstract,3,"The claim is a generalization about the systemic properties of democratic governance, which cannot be verified or derived solely from an individual's everyday experiences like voting. It belongs to political theory rather than routine personal experience.",0,"This is a contested aphorism from political philosophy (associated with thinkers like Mill and Tocqueville), not a practical judgment or universally shared belief that ordinary people apply in everyday situations. It requires familiarity with political theory and remains a matter of debate."
fbeec4466974ad584fa7b04ffc2179dcd7f8c03c314b3d25997dcf406d638d1c:1,495,The law is a spider's web that catches flies but lets hawks through.,"['opinion', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,4,"The statement is a subjective characterization of how legal systems operate; whether the law really 'catches the weak and spares the strong' cannot be objectively demonstrated or refuted, making it inherently an opinion.",social,4,"The subject is law, a socially constructed institution, and the claim concerns how social rules are applied to different groups of people; nothing here refers to measurable physical or natural phenomena.",figure of speech,4,The law is not literally a spider's web and people are not literally flies or hawks; the statement works as a metaphor comparing the law to a web that traps the weak while the powerful break through.,positive,2,"The aphorism asserts a descriptive claim about how the law actually behaves (binding the weak while the strong evade it) rather than prescribing what ought to be, though its critical, evaluative tone introduces some uncertainty about this reading.",knowledge,3,"The statement presents a compact observation about the world—a claimed pattern in how law is applied—rather than explicitly deriving a conclusion through premises and logic, though it implicitly generalizes from accumulated observations.",abstract,2,"It makes a sweeping generalization about 'the law' as an institution and society-wide power dynamics, a regularity that cannot be confirmed solely through any individual's ordinary experience, even though people do encounter isolated instances of unequal justice.",1,"This is a classic piece of folk wisdom (echoing Jonathan Swift) that captures a widely shared intuitive understanding of social life: rules tend to constrain the powerless more than the powerful, so it reflects human common sense about how society works."
83f5837ea27e6bdb97eeaccc7796de1468c372e352b4debf6e2c8cc3713c7453:1,457,Asteroids that could hit Earth should be closely monitored.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,4,"The word 'should' makes this a recommendation about what ought to be done, which cannot be proven objectively true or false. It is a value judgment rather than a verifiable claim.",physical,2,"The subject matter concerns natural objects and events—asteroids, Earth, and impact risk—that belong to astronomy and physics. Some uncertainty remains because the recommendation itself is a human-origin preference.",literal language,4,"The statement uses plain, direct language meaning exactly what it says. There is no metaphor, aphorism, or hyperbole present.",normative,4,"The statement expresses a judgment about what ought to be done rather than describing an empirical regularity. 'Should be closely monitored' is prescriptive, not descriptive.",reasoning,3,"The recommendation is a conclusion implicitly derived by combining knowledge (asteroid impacts can be catastrophic) with logic (potential dangers warrant surveillance). The reasoning is not spelled out, which lowers confidence slightly.",abstract,3,People do not encounter hazardous asteroids in the course of ordinary life; the concern rests on scientific understanding and coordinated monitoring beyond individual experience. Familiarity from media coverage does not make it an everyday personal situation.,1,"The statement reflects a widely shared intuitive principle—that potentially dangerous things should be watched so we can prepare or respond—which people endorse without any specialized expertise, even though the specific domain (asteroids) is scientific."
b42078a6615c2841de523cffba0a31eee9f03c0db359f97457a028cb15d17476:1,436,Sunshine is nature's free vitamin; soak it up wisely.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,2,"Despite its metaphorical packaging, the core claim—that sunlight freely enables vitamin D production in the body—is empirically demonstrable, so it is not inherently subjective. I am only somewhat confident because the aphoristic phrasing and the embedded advice blur the line with opinion.",physical,4,"The statement is about sunshine, vitamins, and bodily health, all of which are natural phenomena describable by biology and physics rather than socially constructed rules. The references to sunlight and vitamin D make the physical classification clear.",figure of speech,4,"Calling sunshine 'nature's free vitamin' is a metaphor, and the whole line functions as an aphorism rather than plain, literal language. Sunshine is not literally a vitamin, so figurative language is clearly present.",normative,3,"The imperative 'soak it up wisely' dispenses advice about how people should behave, making the overall statement a value-laden recommendation. The first clause is descriptive, which is why I am somewhat rather than very confident.",knowledge,3,"The statement conveys an observation about sunshine and its health effects rather than deriving a conclusion through an explicit chain of logic. I am somewhat confident because the advice implicitly follows from weighing benefits against risks, but no reasoning steps are actually presented.",everyday,4,Sun exposure and its effects on health are things people routinely encounter and manage in ordinary daily life. The advice is directly grounded in common personal experience rather than abstract regularities.,1,This is a piece of folk wisdom expressing the common-sense notion that moderate sun exposure is beneficial (such as vitamin D production) while overdoing it is harmful—a practical balance people learn through everyday experience rather than formal study.
8396d5393e845d2e719ffd121002427855cedfd2bce3a261132a8fd0447fbf88:1,513,"In most countries, children are required by law to attend school.","['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The claim can be objectively verified by examining the laws of the world's countries, and compulsory schooling laws indeed exist in the large majority of them. Its truth does not depend on anyone's subjective view.",social,4,"School attendance laws are human-made legal rules that exist only because societies created them, not features of the natural world measurable by physics or biology.",literal language,4,"The sentence uses plain, ordinary language and means exactly what it says, with no metaphor, hyperbole, or aphorism.",positive,3,"The statement descriptively reports an empirical regularity about which laws exist rather than prescribing what should happen. Although its subject matter (law) is normative in nature, the statement itself is a testable description, hence slight uncertainty.",knowledge,4,"It is a direct claim about the world regarding the prevalence of schooling laws, with no logical steps or inference presented to derive a conclusion.",everyday,2,"Compulsory schooling is a familiar arrangement people encounter in ordinary life, such as families enrolling children in school. However, the generalization across 'most countries' slightly exceeds what any individual could observe alone.",1,Knowing that children are legally required to attend school is a widely shared piece of basic social knowledge that nearly all adults acquire through ordinary life and reflects common understanding of how societies work.
078055bfa4b9f47f24953206c7e0533bc4b36f4c74b50305b21dcb44fb449731:1,547,Water is made of hydrogen and oxygen atoms.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The chemical composition of water is objectively demonstrable through scientific analysis, so the statement is verifiably true or false regardless of anyone's opinion. I am very confident because this is a well-established, testable scientific fact.",physical,4,"The statement describes the molecular structure of a substance, a matter of chemistry and natural laws that can be measured empirically. It involves no human beliefs, conventions, or social construction.",literal language,4,"The sentence plainly asserts a chemical composition and means exactly what it says, with no metaphor, hyperbole, or other rhetorical device. I am very confident there is no figurative element.",positive,4,"The statement reports an empirical regularity about the world (a scientific fact) rather than any judgment, value, or social norm. There is no prescriptive or evaluative content.",knowledge,3,"The statement simply reports an observation about the world rather than presenting a conclusion reached by combining premises with logic. I am slightly less confident because the fact itself was originally established through scientific reasoning, but as stated it is pure knowledge.",abstract,3,"Although water itself is encountered every day, its atomic composition cannot be observed or concluded from ordinary individual experience alone; it requires scientific instruments and education. Therefore the statement relies on abstract scientific regularity rather than everyday observation.",0,"This is textbook scientific knowledge learned through formal education rather than common sense; typical human common sense about water concerns practical, experiential properties (it is wet, drinkable, puts out fires), not its molecular composition."
2283f890f482c25f011c7ce78be8fb0bc672e9d4d41f0cd073259ab52a3407aa:1,516,Many countries set a minimum legal age for buying alcohol.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The claim can be verified by checking the actual laws of different countries, independently of anyone's opinion, and it is in fact true that most countries impose such age limits.",social,4,"Minimum legal ages are socially constructed rules created by human institutions and conventions, not features of the natural world measurable by physics or biology.",literal language,4,"The sentence plainly describes a legal practice exactly as stated, with no metaphor, hyperbole, or aphorism present.",positive,3,"The statement descriptively reports an empirical regularity about what countries actually do, rather than making a value judgment about what they should do, even though its subject matter is a legal convention.",knowledge,4,"It is a straightforward observation about the world regarding national laws, not a conclusion derived by combining premises with logic.",everyday,3,"Age limits for buying alcohol are things people directly encounter or learn about in ordinary life, though the generalization across 'many countries' gives it a slightly broader scope.",1,This is a widely shared piece of general knowledge about social rules—most adults know without specialized training that alcohol purchases are typically restricted by age in many places.
d3f835ab5e23f4e6ef32d16989b21b41481e4acc6ed8ab000421d3166a60be1a:1,552,Antarctica is the coldest continent on Earth.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The claim about which continent is coldest can be objectively verified with temperature records and measurements, independent of anyone's opinion. Measured data confirm it is correct.",physical,4,"The statement concerns temperature, climate, and geography, which are objective features of the natural world that can be measured empirically. It does not involve human beliefs or social constructs.",literal language,4,"The sentence uses plain, direct language and means exactly what it says. There is no metaphor, hyperbole, or other figure of speech.",positive,4,"It is an empirical claim about a state of the world that can be tested against data. It expresses no judgment, value, or social convention.",knowledge,4,The statement is a single observational fact about the world rather than a conclusion derived by combining multiple premises with logic. It is stored world knowledge about geography and climate.,abstract,3,"Most people never visit Antarctica and cannot determine through personal, everyday experience which continent is coldest; verifying it requires global comparative measurements. It is a broadly taught generalization rather than something observable in ordinary life.",1,"This is a widely shared geographic fact that most people learn through general education and cultural transmission, without needing specialized expertise, so it functions as common world knowledge. Even though it is not verifiable through individual experience, it belongs to the background facts humans are generally expected to know."
af2e385125e44149e574d7b8b9f0af30ded13b141941d86e50582e6295a0f665:1,567,Immigrants generally work harder than native-born citizens.,"['opinion', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"""Work harder"" is a vague, evaluative notion and the claim is a sweeping generalization over millions of people, so it cannot be clearly demonstrated correct or incorrect; it reads as something someone believes and wants others to accept. I am somewhat confident because a loosely operationalized version (e.g., hours worked) could in principle be tested empirically.",social,4,"The statement concerns human behavior and socially constructed categories (immigrant vs. native-born citizen, legal status, work norms), not features describable by physics, biology, or natural laws. It is clearly rooted in human social organization, so confidence is high.",literal language,4,"The statement is plain declarative language with no metaphor, hyperbole, or aphorism; it says exactly what it claims. ""Work harder"" is slightly vague but is used in its ordinary literal sense.",positive,3,"The statement describes an alleged empirical regularity about relative work effort rather than asserting a value, prescription, or social norm (it does not say anything about what should be the case). I am somewhat confident because it may carry an implicit evaluative tone in context.",knowledge,3,"As stated, it is an assertion/observation about the world, likely drawn from personal impressions or anecdotes, rather than a conclusion explicitly derived by combining premises with logic. I am somewhat confident because it could be the endpoint of informal reasoning, but no reasoning chain is presented.",abstract,3,"Although individuals may encounter immigrants and native-born coworkers, a comparative generalization about what these large groups do ""generally"" is a population-level regularity that cannot be established through ordinary individual experience alone. I am somewhat confident since personal workplace experiences might feel like the basis for such a claim.",0,"This is a contested generalization or stereotype about social groups rather than a widely shared, intuitively obvious belief; reasonable people disagree about it and it requires empirical evidence, so it does not exemplify human common sense."
211c0420265b347b25400aa4ed8bc32c3a56a5568d3d836610aafa6076d73c09:1,525,Necessity is the mother of invention.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"This is an aphoristic generalization about why inventions arise, and it cannot be definitively demonstrated or refuted; it is folk wisdom that people assert or believe rather than a verifiable fact.",social,4,"Necessity and invention are human-centered concepts involving perceived needs, creativity, and technological activity, not measurable features of the physical world governed by natural laws.",figure of speech,4,"The statement is a well-known proverb that personifies necessity as a 'mother,' so it is a metaphor rather than plain literal language.",positive,3,The proverb makes a descriptive claim about a purported regularity (need drives invention) rather than expressing a value judgment or prescribing what ought to be.,knowledge,2,"The statement asserts a general observation about the world that could be true or false; it does not lay out an explicit logical derivation, though it may be the distilled result of inductive reasoning.",abstract,2,"It is a sweeping generalization about the origins of invention as a broad phenomenon, which no individual could fully confirm through personal everyday experience, even though everyday improvisation illustrates it.",1,This is a classic proverb expressing widely shared folk wisdom—that people find or create solutions when they genuinely need them—which functions as common-sense knowledge about human motivation and problem-solving.
62da066037701bdf96ca1d8b45b5ed81fbe2f126bccfcb70422164a1d1d35575:1,584,Rust never sleeps.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,3,"The underlying claim—that oxidation of iron proceeds continuously and does not stop on its own—is empirically demonstrable through chemistry. The hyperbolic phrasing ('never') keeps this from being a certainty-4, but the core assertion is objectively testable.",physical,4,Rust is a chemical process (oxidation of iron in the presence of oxygen and moisture) governed by natural laws. It is measurable and exists independently of human beliefs or conventions.,figure of speech,4,Rust is an inanimate chemical process and cannot literally sleep; the statement is a personifying aphorism meaning corrosion is ceaseless and requires constant vigilance.,positive,4,"The statement describes an empirical regularity about how the physical world behaves, rather than expressing a value, preference, or social norm.",knowledge,3,"It conveys a generalized observation about corrosion drawn from experience with metal objects, rather than presenting a conclusion derived through an explicit chain of logic.",everyday,3,"Rusting is a phenomenon people routinely encounter in daily life, such as on cars, tools, fences, and outdoor furniture. The observation is grounded in ordinary experience rather than in abstract theory.",1,"The statement encodes widely shared practical knowledge that corrosion happens constantly and unattended metal deteriorates, which is the kind of everyday physical understanding most people acquire through normal experience."
7b409d64eebb227fa1c58f46dbb89d33b538b18431cd1219982cb3937cf941a2:1,549,The Sun is far larger than the Earth.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The relative sizes of the Sun and Earth are objectively measurable (the Sun's diameter is roughly 109 times Earth's), so the claim can be demonstrated true or false independently of anyone's opinion. I am very confident because this is an established astronomical measurement.",physical,4,"The statement describes objective properties of celestial bodies as studied by physics and astronomy, not human beliefs, preferences, or conventions. It is clearly about the natural world.",literal language,4,"The sentence means exactly what it says: the Sun has a much greater size than the Earth. 'Far larger' is merely an informal intensifier in a plain comparison, not a metaphor, hyperbole, or idiom.",positive,4,"It asserts an empirical regularity about the physical world that can be checked by measurement, and it expresses no judgment, value, or social convention.",knowledge,3,The statement is a direct piece of observational knowledge about the world rather than a conclusion produced by combining premises with logic. I am slightly less certain because it could also be derived through reasoning from measurements.,abstract,2,"Although people see the Sun daily, the size comparison between the Sun and the Earth cannot be observed or verified through ordinary personal experience alone and requires scientific measurement or instruction. I am only somewhat unconfident because the objects involved are familiar everyday entities.",1,"This is a basic, widely shared fact that nearly all humans acquire without specialized training and routinely rely on as background knowledge, so it qualifies as an example of human common sense."
72766ff04da68b0797f2444283059db14545dcb5f6d2f6312f199753be6388aa:1,581,Nature abhors a vacuum.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,2,"The statement is an empirical claim about how the physical world behaves (that vacuums do not or cannot persist), which is in principle testable and was in fact tested and superseded by physics. I am only somewhat confident because the anthropomorphic phrasing ('abhors') makes it hard to evaluate literally.",physical,3,"The subject matter is the natural world—fluids, air pressure, and empty space—which falls under physics rather than human beliefs or conventions. I am somewhat confident because the personification of 'nature' obscures the underlying physical referent.",figure of speech,4,"Nature is not an agent capable of 'abhoring' anything, so this is a personifying aphorism used to express a physical intuition. It clearly is not plain, literal language.",positive,3,"The statement purports to describe a regularity in how the world works, not to express a value, preference, or prescription. Despite the emotion-sounding verb, its function is descriptive.",knowledge,3,"The statement presents itself as a general observation about the world rather than a conclusion explicitly derived by combining premises with logic. It is asserted folk-physical knowledge, even if scientifically outdated.",abstract,3,"True vacuums are not encountered in ordinary experience, and the claim is a broad generalization about nature rather than a report of situations people meet daily. Its roots are in abstract philosophical theorizing (Aristotle's horror vacui).",1,"This is a classic proverb expressing a widely shared folk intuition—that empty spaces tend to get filled, as seen in everyday phenomena like suction, drinking through straws, or water rushing into a hole—so it functions as human common sense, even though modern physics has refined or refuted its literal claim."
3de57a411732dadd8f37f2b60bc8667fff2dd95bc82e12e0c7b2369ca83eb467:1,456,Farmland soil should be protected from erosion for future generations.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,4,"The word 'should' makes this a value judgment about what ought to be done, which cannot be demonstrated to be objectively correct or incorrect. It is inherently a matter of values, so I am very confident it is an opinion.",physical,2,"The subject matter—farmland soil and erosion—is a natural, measurable process governed by physical and biological forces, not a socially constructed rule. However, the recommendation to protect it stems from human preferences, which lowers my confidence.",literal language,4,"The statement uses plain, direct language that means exactly what it says, with no metaphor, aphorism, or hyperbole. I am very confident in this classification.",normative,4,"The statement expresses a judgment about what ought to be done rather than an empirical regularity or scientific law. The prescriptive 'should be protected' clearly marks it as normative, so I am very confident.",reasoning,2,"The statement presents a prescriptive conclusion—soil should be protected—implicitly derived from knowledge that erosion degrades farmland combined with the goal of preserving it for future generations, rather than being a direct observation. I am somewhat unconfident because it could also be read as a directly asserted belief.",everyday,3,"Farmland, erosion, and conserving resources for descendants are concrete things people encounter or understand through ordinary experience, such as farming, gardening, or environmental stewardship. The mention of 'future generations' adds some generality, so I am not fully confident.",1,"This reflects a widely shared practical understanding that most people hold without specialized expertise: erosion damages farmland, and conserving natural resources benefits future generations. It is the kind of everyday value judgment and practical wisdom common to human common sense."
