statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"Plants need water, so you should water houseplants when the soil is dry.",1,That unwatered plants die is demonstrable. Somewhat confident due to prescriptive form.,3,1,Plant water requirements are a matter of biology. Fairly confident.,3,1,No figurative language; plain instruction. Very confident.,4,0,The 'should' expresses a norm of proper care. Somewhat confident.,3,0,It infers a care routine from a biological need. Very confident.,4,1,Keeping houseplants is a common domestic activity. Very confident.,4,Basic plant care that people learn from seeing plants wilt when neglected.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Heavy loads strain the back, so you should lift with your legs.",1,Injury rates from lifting posture can be measured. Somewhat confident because of the 'should'.,3,1,Spinal loading and leg muscle strength are biomechanical facts. Fairly confident.,3,1,Literal anatomical language without metaphor. Very confident.,4,0,"It prescribes a proper technique, a safety norm. Somewhat confident.",3,0,It derives a lifting technique from the premise about back strain. Very confident.,4,1,Lifting heavy objects is a frequent chore. Very confident.,4,Common advice people follow when moving furniture or boxes to avoid injury.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Metal pans get hot in the oven, so you should use an oven mitt.",1,Burns from hot pans and insulation by mitts are demonstrable. Somewhat confident given the 'should'.,3,1,Thermal conduction in metal is a physical property. Fairly confident.,3,1,Plain literal wording. Very confident.,4,0,It recommends proper safe behavior. Somewhat confident.,3,0,The conclusion to use a mitt follows logically from the heat premise. Very confident.,4,1,Baking and removing pans is a routine kitchen task. Very confident.,4,Every home cook knows to protect their hands when removing pans.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Bread molds within days, so you should eat it before it grows fuzzy.",1,Mold timing and its presence are observable facts. Somewhat confident because of the prescriptive wording.,3,1,Mold growth is a biological process. Fairly confident.,3,1,"'Fuzzy' literally describes visible mold, not a metaphor. Very confident.",4,0,"It advises what one ought to do, a food norm. Somewhat confident.",3,0,It reasons from mold growth to timing of consumption. Very confident.,4,1,Buying and eating bread is a universal daily experience. Very confident.,4,People routinely check bread for mold and know to consume it while fresh.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Frozen pipes can burst, so you should let faucets drip on freezing nights.",1,Pipe bursting from freezing and the effect of flowing water are verifiable. Somewhat confident given the 'should'.,3,1,Water expanding when it freezes is a physical fact. Fairly confident.,3,1,No figurative language. Very confident.,4,0,It prescribes a household practice. Somewhat confident.,3,0,It infers a preventive action from the expansion premise. Very confident.,4,1,"Cold snaps affecting home plumbing are a familiar seasonal concern. Confident, though less universal in warm climates.",3,Homeowners in cold regions commonly follow this practice to prevent plumbing damage.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Loud noise damages hearing, so you should wear earplugs at concerts.",1,Hearing loss from noise exposure is measurable. Somewhat confident because of the 'should'.,3,1,Acoustic damage to inner ear cells is a biological fact. Fairly confident.,3,1,Plain literal statement. Very confident.,4,0,It recommends what one ought to do for safety. Somewhat confident.,3,0,It derives protective behavior from the damage premise. Very confident.,4,1,Attending loud events is a common experience. Very confident.,4,People know ringing ears after a loud event signals harm and take precautions.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Wet roads reduce tire grip, so you should drive slower in the rain.",1,Crash rates and stopping distances on wet roads are measurable. Somewhat confident given the 'should'.,3,1,Friction between tires and wet pavement is a physical quantity. Fairly confident.,3,1,"Literal, non-figurative language. Very confident.",4,0,"It prescribes driving behavior, a norm. Somewhat confident.",3,0,It infers a speed adjustment from the reduced-grip premise. Very confident.,4,1,Driving in rain is a very common experience. Very confident.,4,Drivers naturally ease off the accelerator when it rains because they know skidding is likelier.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Sweating causes dehydration, so you should drink water when exercising in heat.",1,Dehydration from sweating is objectively measurable. Somewhat confident because of the 'should'.,3,1,Fluid loss through sweat is a physiological fact. Fairly confident.,3,1,Plain literal wording with no figure of speech. Very confident.,4,0,"It recommends a health behavior, a norm. Somewhat confident.",3,0,It reasons from fluid loss to the need to drink. Very confident.,4,1,Exercising or working in hot weather is an ordinary experience. Very confident.,4,Anyone who has exercised in hot weather knows they get thirsty and must replace fluids.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The stove is hot, so you should not touch it with bare hands.",0,"Whether one 'should' avoid touching it depends on valuing avoiding pain, which cannot be proven objectively correct. I am somewhat confident it is subjective rather than a demonstrable fact.",3,1,"The premise concerns heat transfer and tissue damage, measurable physical facts. I am somewhat confident it is physical rather than social, though the prescriptive part has a social flavor.",3,1,The words mean exactly what they say about a hot stove and hands; there is no metaphor or exaggeration. I am very confident it is literal rather than figurative.,4,0,"The conclusion is a 'should not' prescription about behavior, which is a normative judgment. I am very confident it is not merely a positive description.",4,0,"It combines the premise that the stove is hot with knowledge that heat burns to conclude one should not touch it. I am very confident this is inference, not a bare observation.",4,1,Hot stoves are encountered in ordinary kitchens every day. I am very confident this is not abstract.,4,Nearly everyone learns early that hot surfaces burn and infers that they should be avoided.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Ice makes sidewalks slippery, so you should walk carefully in winter.",0,How careful one 'should' be reflects a personal weighing of risk that cannot be objectively settled. I am somewhat confident it is subjective rather than factual.,3,1,"The premise is about friction between ice and shoes, a measurable physical property. I am somewhat confident it is physical, though the advice element is partly social.",3,1,"It plainly describes ice, sidewalks, and walking with no figurative meaning. I am very confident it is literal.",4,0,'Should walk carefully' is a prescription about conduct. I am very confident it is normative rather than purely positive.,4,0,"It moves from the fact of slipperiness to a conclusion about how to walk. I am very confident this is a reasoned conclusion, not a mere observation.",4,1,Walking on icy sidewalks is a common winter experience. I am very confident it is not abstract.,4,People routinely infer from icy conditions that caution is needed to avoid falling.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"It is raining, so you should bring an umbrella when you go out.",0,"Some people do not mind getting wet, so the 'should' cannot be proven correct. I am somewhat confident it is opinion rather than fact.",3,1,"The premise concerns precipitation, a measurable meteorological phenomenon. I am somewhat confident it is physical, though the recommendation involves human preference.",3,1,The statement means exactly what it says about rain and umbrellas. I am very confident there is no figure of speech.,4,0,'Should bring an umbrella' expresses a judgment about what one ought to do. I am very confident it is normative.,4,0,It infers a recommended action from the observed weather plus knowledge that umbrellas keep you dry. I am very confident it is reasoning rather than plain knowledge.,4,1,Deciding whether to take an umbrella is an ordinary daily situation. I am very confident it is not abstract.,4,Everyone connects rain with getting wet and the sensible response of carrying an umbrella.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Knives are sharp, so you should keep them away from small children.",0,"The degree of protection children 'should' have is a value stance, not demonstrable. I am somewhat confident it is subjective.",3,1,"Sharpness and cutting are objective mechanical properties. I am somewhat confident it is physical, though child-rearing norms are social.",3,1,"It states plainly that knives are sharp and should be kept from children. I am very confident it is literal, not figurative.",4,0,"It prescribes what one should do, a value judgment about child safety. I am very confident it is normative.",4,0,It draws a safety conclusion from the physical property of sharpness and knowledge about children. I am very confident it is inference.,4,1,Households with children and kitchen knives face this constantly. I am very confident it is everyday.,4,Adults universally reason that sharp objects can cut and that children lack the judgment to handle them.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The sun burns skin, so you should wear sunscreen at the beach.",0,Whether the benefit justifies the bother is a personal judgment some people reject. I am somewhat confident it is opinion.,3,1,Sunburn is a biological response to measurable UV radiation. I am somewhat confident it is physical rather than social.,3,1,"It literally refers to sun, skin, and sunscreen with no metaphor. I am very confident it is literal.",4,0,'Should wear sunscreen' is a prescription about behavior. I am very confident it is normative rather than positive.,4,0,It concludes a protective action from knowledge that ultraviolet light damages skin. I am very confident it is reasoning.,4,1,Beach trips and sun exposure are ordinary experiences. I am very confident it is not abstract.,4,People commonly infer from experience with sunburn that protection is wise on sunny outings.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Milk spoils when warm, so you should put it back in the fridge.",0,"Someone who plans to drink it soon might reasonably disagree, so the 'should' is not objectively provable. I am somewhat confident it is opinion.",3,1,"Spoilage is a biological and chemical process governed by temperature. I am somewhat confident it is physical, though the advice has a social component.",3,1,The statement plainly describes milk spoilage and refrigeration. I am very confident it is literal.,4,0,"It tells what one should do, a prescriptive norm of household practice. I am very confident it is normative.",4,0,It infers an action from knowledge about bacterial growth at warm temperatures. I am very confident it is a reasoned conclusion.,4,1,Handling milk in a kitchen is a daily occurrence. I am very confident it is everyday.,4,Anyone who has smelled sour milk reasons that refrigeration is the sensible practice.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Heavy boxes strain your back, so you should lift them with your legs.",0,What lifting method one 'should' use is contested advice and depends on valuing back health. I am somewhat confident it is opinion rather than fact.,3,1,Load on the spine and leg muscles is a matter of biomechanics. I am somewhat confident it is physical rather than social.,3,1,It describes lifting mechanics in plain words. I am very confident there is no figurative language.,4,0,'Should lift with your legs' is prescriptive advice. I am very confident it is normative.,4,0,It moves from knowledge of body strain to a conclusion about technique. I am very confident it is reasoning rather than observation.,4,1,Moving boxes is a common chore. I am very confident it is everyday.,4,People who have hurt their backs reason that proper lifting technique prevents injury.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Cars cannot stop instantly, so you should look before crossing the street.",0,"The 'should' rests on valuing one's safety, which cannot be objectively demonstrated as correct. I am somewhat unconfident because most would treat it as nearly factual.",2,1,Momentum and braking distance are objective physical quantities. I am somewhat confident it is physical rather than social.,3,1,It states plainly that cars need distance to stop and that one should look. I am very confident it is literal.,4,0,"It prescribes behavior with 'should', a norm of safe conduct. I am very confident it is normative.",4,0,It infers a precaution from the physics of stopping distance. I am very confident it is a reasoned conclusion.,4,1,Crossing streets is a routine part of daily life. I am very confident it is not abstract.,4,Every pedestrian reasons that moving vehicles pose danger and checks traffic before crossing.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Water conducts electricity, so you should keep hair dryers away from bathtubs.",0,"The prescription depends on valuing safety and how much risk is acceptable, which is subjective. I am somewhat unconfident since the danger itself is factual.",2,1,Electrical conductivity of water is a measurable physical property. I am somewhat confident it is physical rather than social.,3,1,"It plainly describes water, electricity, and appliances. I am very confident it is literal.",4,0,"It prescribes keeping appliances away, a 'should' judgment. I am very confident it is normative.",4,0,It draws a safety conclusion from a physical premise about conductivity. I am very confident it is inference.,4,1,Bathrooms with hair dryers and tubs are ordinary household settings. I am very confident it is everyday.,4,People reason from the danger of electric shock that appliances and bathwater must not mix.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Glass breaks when dropped, so you should carry vases with both hands.",0,Whether two hands are necessary is a personal judgment of caution that cannot be proven. I am somewhat confident it is opinion.,3,1,Brittleness and impact fracture are material properties. I am somewhat confident it is physical rather than social.,3,1,"It literally describes glass, dropping, and carrying. I am very confident it is not figurative.",4,0,'Should carry with both hands' is prescriptive advice. I am very confident it is normative.,4,0,"It infers a handling method from the brittleness of glass. I am very confident it is a conclusion, not an observation.",4,1,Carrying glass objects at home is a common experience. I am very confident it is everyday.,4,People reason from glass fragility to handling delicate objects carefully.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Plants need water, so you should water them before a long trip.",0,"Whether one 'should' bother caring for plants reflects a value, not a demonstrable fact. I am somewhat confident it is opinion.",3,1,Plant dependence on water is a biological fact. I am somewhat confident it is physical rather than social.,3,1,It plainly states plants need water and should be watered. I am very confident it is literal.,4,0,It prescribes what one should do for one's plants. I am very confident it is normative.,4,0,It combines a biological need with an upcoming absence to conclude an action. I am very confident it is reasoning.,4,1,Caring for houseplants and traveling are ordinary experiences. I am very confident it is everyday.,4,People who keep houseplants reason that leaving them unwatered will kill them.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Fire spreads quickly, so you should never leave a burning candle unattended.",0,"The absolute 'never' reflects a risk attitude some would relax, so it is not objectively provable. I am somewhat confident it is opinion.",3,1,Fire spread is a matter of chemistry and heat transfer. I am somewhat confident it is physical rather than social.,3,1,It plainly describes fire and candles with no metaphor. I am very confident it is literal.,4,0,'Should never leave' is a strong prescriptive norm. I am very confident it is normative.,4,0,It moves from combustion behavior to a conclusion about supervision. I am very confident it is a reasoned conclusion.,4,1,Lighting candles at home is a common activity. I am very confident it is everyday.,4,People infer from the nature of fire that unattended flames are a serious hazard.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Tired bodies react slowly, so you should not drive when exhausted.",0,How tired is too tired is a subjective threshold that cannot be objectively fixed. I am somewhat confident it is opinion.,3,1,Slowed reaction time from fatigue is a measurable physiological effect. I am somewhat confident it is physical rather than social.,3,1,"It plainly links fatigue, reaction time, and driving. I am very confident it is literal.",4,0,'Should not drive' is a prescriptive judgment. I am very confident it is normative.,4,0,It infers a prohibition from a biological premise about reaction times. I am very confident it is reasoning.,4,1,Feeling tired and needing to drive is a common dilemma. I am very confident it is everyday.,4,People reason from fatigue's effect on alertness that drowsy driving is unwise.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Wet floors are slippery, so you should mop up spills right away.",0,'Right away' reflects a personal standard of urgency that cannot be proven correct. I am somewhat confident it is opinion.,3,1,Slipperiness of wet surfaces is a matter of friction physics. I am somewhat confident it is physical rather than social.,3,1,It plainly describes wet floors and mopping. I am very confident it is not figurative.,4,0,It prescribes prompt cleanup with 'should'. I am very confident it is normative.,4,0,It concludes an action from the physical hazard of reduced friction. I am very confident it is reasoning.,4,1,Spills on floors happen in every home. I am very confident it is everyday.,4,People reason from the risk of slipping that spills need prompt cleanup.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Loud noise damages hearing, so you should lower the volume on headphones.",0,"Some prefer loud music despite risks, so the 'should' is a value judgment. I am somewhat confident it is opinion.",3,1,Acoustic damage to the inner ear is measurable biology. I am somewhat confident it is physical rather than social.,3,1,"It plainly refers to noise, hearing, and headphone volume. I am very confident it is literal.",4,0,'Should lower the volume' is prescriptive advice. I am very confident it is normative.,4,0,It infers a behavioral recommendation from a biological premise. I am very confident it is reasoning.,4,1,Using headphones is a daily habit for many. I am very confident it is everyday.,4,People reason from the harm of loud sound that listening levels should be moderated.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Phone batteries drain over time, so you should charge yours before bed.",0,Whether bedtime is the right time to charge is a personal preference. I am somewhat confident it is opinion.,3,1,Battery discharge is an electrochemical process. I am somewhat confident it is physical rather than social.,3,1,It plainly describes batteries draining and charging. I am very confident it is literal.,4,0,'Should charge' prescribes a behavior. I am very confident it is normative.,4,0,It moves from a fact about energy storage to a recommended habit. I am very confident it is a reasoned conclusion.,4,1,Charging a phone is an ordinary nightly routine. I am very confident it is everyday.,4,People routinely reason from battery depletion to the habit of overnight charging.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Parked cars heat up fast, so you should never leave a dog inside.",0,The absolute 'never' reflects a value about animal welfare rather than a demonstrable fact. I am somewhat confident it is opinion.,3,1,Heat buildup in a closed car is a measurable thermodynamic effect. I am somewhat confident it is physical rather than social.,3,1,It plainly describes cars heating and dogs inside. I am very confident it is literal.,4,0,'Should never leave' is a moral and safety prescription. I am very confident it is normative.,4,0,It infers a prohibition from thermal facts about enclosed vehicles. I am very confident it is reasoning.,4,1,Pet owners face this situation on routine errands. I am very confident it is everyday.,4,People reason from the greenhouse effect in cars that animals left inside can die.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Raw chicken carries bacteria, so you should wash your hands after handling it.",0,"The 'should' depends on valuing avoidance of illness and acceptable risk levels, which is subjective. I am somewhat unconfident since the risk itself is factual.",2,1,Bacterial contamination is a measurable biological fact. I am somewhat confident it is physical rather than social.,3,1,"It plainly refers to chicken, bacteria, and washing. I am very confident it is literal.",4,0,'Should wash your hands' is a prescriptive hygiene norm. I am very confident it is normative.,4,0,It concludes a hygiene practice from a microbiological premise. I am very confident it is reasoning.,4,1,Preparing chicken is a common kitchen task. I am very confident it is everyday.,4,Cooks reason from contamination risk to the habit of handwashing.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Ladders tip easily, so someone should hold the bottom while you climb.",0,Whether a helper is needed is a judgment about acceptable risk. I am somewhat confident it is opinion.,3,1,Ladder stability concerns center of mass and friction. I am somewhat confident it is physical rather than social.,3,1,It plainly describes ladders and holding them. I am very confident it is literal.,4,0,'Should hold the bottom' prescribes what ought to happen. I am very confident it is normative.,4,0,It infers a safety practice from the mechanics of balance. I am very confident it is reasoning.,4,1,Using ladders for household tasks is common. I am very confident it is everyday.,4,People reason from ladder instability that a helper reduces the chance of falling.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Cold air chills the body, so you should wear a coat in winter.",0,"Some people tolerate cold well, so the 'should' is a personal judgment. I am somewhat confident it is opinion.",3,1,Heat loss from the body to cold air is measurable thermodynamics. I am somewhat confident it is physical rather than social.,3,1,It plainly describes cold air and coats. I am very confident it is literal.,4,0,'Should wear a coat' is prescriptive advice. I am very confident it is normative.,4,0,It infers clothing choice from knowledge about heat loss. I am very confident it is reasoning.,4,1,Dressing for cold weather is an ordinary daily decision. I am very confident it is everyday.,4,People reason from cold temperatures to the practical need for warm clothing.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"Where there's smoke there's fire, so that haze means something is burning.",1,"Whether smoke indicates burning can be verified objectively. Very confident it is fact, not opinion.",4,1,"Smoke is a physical product of combustion, a chemistry fact independent of human convention. Very confident it is physical, not social.",4,0,It uses the well-known proverb 'where there's smoke there's fire.' Very confident it is not purely literal language.,4,1,"It describes the empirical link between smoke and combustion, not a value or norm. Very confident it is positive rather than normative.",4,0,It draws a conclusion (something is burning) from an observation (haze) via 'so'. Very confident it is reasoning rather than bare knowledge.,4,1,"People see smoke from fires, stoves, or campfires regularly. Very confident it is everyday rather than abstract.",4,"People infer combustion from visible smoke, a basic causal inference everyone makes.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"What goes up must come down, so the tossed ball will land.",1,"The ball landing can be demonstrated objectively. Very confident it is fact, not opinion.",4,1,"Gravity is a physical law measurable empirically. Very confident it is physical, not social.",4,0,'What goes up must come down' is a classic aphorism. Very confident it is figurative rather than plain literal phrasing.,4,1,"It refers to the empirical regularity of gravity acting on objects. Very confident it is positive, not a judgment.",4,0,It concludes the ball will land from the general rule. Very confident it is reasoning rather than mere observation.,4,1,"Tossing a ball is an ordinary daily activity. Very confident it is everyday, not abstract.",4,Everyone expects thrown objects to fall back because of gravity.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The bread is hard as a rock, so it has gone stale.",1,"Whether bread is stale can be objectively checked by texture and moisture. Very confident it is fact, not opinion.",4,1,Staling is a physical process of moisture loss and starch change. Very confident it is physical rather than social.,4,0,"'Hard as a rock' is a hyperbolic simile. Very confident it is figurative, not strictly literal.",4,1,"It describes an empirical property of bread drying out, not a norm. Very confident it is positive.",4,0,It infers staleness from hardness using 'so'. Very confident it is reasoning rather than plain knowledge.,4,1,Stale bread is a common household experience. Very confident it is everyday.,4,People routinely judge bread freshness by its hardness.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"My hands are blocks of ice, so it must be freezing outside.",1,"Outdoor temperature can be measured with a thermometer, though 'freezing' is loosely used. Somewhat confident it is fact rather than opinion.",3,1,Heat transfer from skin in cold air is a physical process. Very confident it is physical rather than social.,4,0,'Blocks of ice' is a metaphor/hyperbole for cold hands. Very confident it is figurative.,4,1,"It refers to the empirical relation between ambient temperature and body heat loss. Very confident it is positive, not normative.",4,0,It concludes about outside temperature from a bodily observation. Very confident it is reasoning.,4,1,Cold hands in winter are a common experience. Very confident it is everyday.,4,People infer cold weather from how cold their body feels.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The kettle is screaming, so the water has reached a boil.",1,Whether water is boiling can be checked with a thermometer. Very confident it is fact.,4,1,"Steam driving a whistle is basic physics. Very confident it is physical, not social.",4,0,'Screaming' personifies the kettle. Very confident it is figurative rather than literal.,4,1,It describes the empirical link between steam pressure and the whistle. Very confident it is positive.,4,0,It infers boiling from the sound using 'so'. Very confident it is reasoning rather than bare observation.,4,1,Boiling a kettle is a routine kitchen activity. Very confident it is everyday.,4,People know a whistling kettle signals boiling water.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The roads are glass after the freezing rain, so cars will skid.",1,Reduced friction on ice and resulting skids are objectively demonstrable. Very confident it is fact.,4,1,"Friction and ice are physical phenomena. Very confident it is physical, not social.",4,0,'Roads are glass' is a metaphor for ice coating. Very confident it is figurative.,4,1,"It states an empirical relation between ice and traction, not a norm. Very confident it is positive.",4,0,It predicts skidding from the icy condition. Very confident it is reasoning rather than knowledge alone.,4,1,Winter driving is a common experience in many places. Very confident it is everyday.,4,Drivers know icy roads reduce traction and cause skidding.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The dog is panting like a steam engine, so it is overheated.",1,"A dog's body temperature can be measured, though panting can also come from exercise. Somewhat confident it is fact rather than opinion.",3,1,Panting as thermoregulation is biology. Very confident it is physical rather than social.,4,0,'Like a steam engine' is a hyperbolic simile. Very confident it is figurative.,4,1,"It describes an empirical biological response, not a value. Very confident it is positive.",4,0,It infers overheating from panting via 'so'. Very confident it is reasoning.,4,1,Dog owners see panting on hot days routinely. Very confident it is everyday.,4,People recognize heavy panting as a dog's cooling response to heat.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The candle is on its last legs, so the room will soon be dark.",1,"Whether the room goes dark is objectively observable, assuming no other light. Somewhat confident it is fact.",3,1,"Wax consumption and light emission are physical. Very confident it is physical, not social.",4,0,'On its last legs' is an idiom applied to a candle. Very confident it is figurative.,4,1,It describes the empirical process of a candle burning out. Very confident it is positive.,4,0,It predicts darkness from the candle's state. Very confident it is reasoning rather than mere observation.,4,1,Candles burning down are a familiar household scene. Very confident it is everyday.,4,People know a nearly spent candle will go out and stop giving light.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"This ice is paper-thin, so it will crack under your weight.",1,Whether the ice cracks can be demonstrated objectively. Very confident it is fact.,4,1,Structural strength of ice is physics/engineering. Very confident it is physical.,4,0,'Paper-thin' is a hyperbolic comparison. Very confident it is figurative rather than plain literal.,4,1,It states an empirical relation between ice thickness and load-bearing. Very confident it is positive.,4,0,It concludes cracking from thinness. Very confident it is reasoning.,4,1,Frozen ponds are commonly encountered in cold climates. Very confident it is everyday.,4,People know thin ice cannot support a person.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The sun is beating down, so the car seats will be scorching.",1,Seat temperature is objectively measurable. Very confident it is fact.,4,1,Solar radiation and heat absorption are physics. Very confident it is physical.,4,0,'Beating down' and 'scorching' are metaphorical/hyperbolic. Very confident it is figurative.,4,1,"It describes solar heating of enclosed objects, not a norm. Very confident it is positive.",4,0,It infers hot seats from the strong sun. Very confident it is reasoning.,4,1,Getting into a hot car is a common summer experience. Very confident it is everyday.,4,People expect cars parked in sun to get very hot inside.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The grass is bone dry, so one spark will set it ablaze.",1,Flammability of dry grass is objectively testable. Very confident it is fact.,4,1,Ignition of dry fuel is chemistry. Very confident it is physical rather than social.,4,0,'Bone dry' is an idiomatic hyperbole. Very confident it is figurative.,4,1,It states an empirical relation between dryness and flammability. Very confident it is positive.,4,0,It predicts fire from dryness plus a spark. Very confident it is reasoning.,4,1,Dry lawns and fields are common summer sights. Very confident it is everyday.,4,People know dry vegetation ignites easily.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The match is soaked through, so it is dead and won't light.",1,Whether the match lights is objectively demonstrable. Very confident it is fact.,4,1,Water preventing friction ignition is chemistry/physics. Very confident it is physical.,4,0,Calling the match 'dead' is a metaphor. Very confident it is figurative.,4,1,It describes the empirical effect of water on match ignition. Very confident it is positive.,4,0,It infers failure to light from wetness. Very confident it is reasoning.,4,1,Wet matches are a familiar camping or kitchen nuisance. Very confident it is everyday.,4,Everyone knows wet matches fail to strike.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The leaves are turning gold, so frost is just around the corner.",1,"Frost following leaf change is checkable, though timing varies by region. Somewhat confident it is fact.",3,1,Leaf senescence and seasonal temperature are biology and climate. Very confident it is physical.,4,0,'Turning gold' and 'around the corner' are metaphors. Very confident it is figurative.,4,1,"It describes a seasonal empirical regularity, not a value. Very confident it is positive.",4,0,It predicts frost from leaf color. Very confident it is reasoning.,4,1,Autumn leaves are seen yearly in temperate regions. Very confident it is everyday.,4,People associate autumn color change with approaching cold weather.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The tide is racing out, so the boat will soon sit on sand.",1,Whether the boat grounds is objectively observable. Very confident it is fact.,4,1,Tides are gravitational physics. Very confident it is physical.,4,0,'Racing out' personifies the tide. Very confident it is figurative.,4,1,It describes the empirical effect of tides. Very confident it is positive.,4,0,It predicts grounding from the ebbing tide. Very confident it is reasoning.,4,1,"Tides are ordinary for anyone near the coast. Somewhat confident it is everyday, since not everyone lives near water.",3,Coastal people know ebbing tides leave boats grounded.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The milk smells like a barnyard, so it has turned.",1,Spoilage can be objectively confirmed by acidity or bacteria. Very confident it is fact.,4,1,Spoilage is microbiology and chemistry. Very confident it is physical.,4,0,'Smells like a barnyard' is a hyperbolic simile and 'turned' is idiomatic. Very confident it is figurative.,4,1,It describes the empirical process of bacterial spoilage. Very confident it is positive.,4,0,It infers spoilage from odor. Very confident it is reasoning.,4,1,Checking milk is a daily kitchen act. Very confident it is everyday.,4,People judge spoiled milk by its smell.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
