statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Evolution produced more species than humans will ever discover.,0,"Than humans will ever discover cannot be proven objectively now. I am somewhat confident it is opinion, not established fact.",3,1,"It refers to living species studied by biology. I am very confident it is physical, not social.",4,1,"It uses plain biological wording literally. I am very confident it is literal language, not metaphor.",4,1,"It describes biodiversity as it is. I am very confident it is positive, not a normative value judgment.",4,1,"It states an observation about species in the world. I am very confident it is knowledge, not a logical deduction.",4,0,"Total species over evolutionary time cannot be seen by one person. I am very confident it is abstract, not everyday experience.",4,It is common wisdom that nature hides many undiscovered species.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Earth's interior is hotter than any surface fire could ever be.,0,"Hotter temperatures are largely measurable and factual. I am somewhat unconfident it is opinion, not objective fact, except for ever be.",2,1,"It refers to temperature governed by geology and physics. I am very confident it is physical, not social.",4,1,"It uses plain words with exact meaning. I am very confident it is literal language, not figure of speech.",4,1,"It describes a natural condition in the world. I am very confident it is positive, not normative.",4,1,"It states an observation about heat inside Earth. I am very confident it is knowledge, not reasoning.",4,0,"Nobody directly experiences the deep interior in daily life. I am somewhat confident it is abstract, not everyday experience.",3,Many people know the ground gets extremely hot deep below.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Black holes pull harder than anything else in nature.,0,"Gravitational strength is largely measurable by physics. I am somewhat unconfident it is opinion, not objective fact.",2,1,"It refers to gravity as a physical force. I am very confident it is physical, not social.",4,1,"Pull is plain but slightly simplified for gravity. I am somewhat confident it is literal language, not metaphor.",3,1,"It describes how nature behaves. I am very confident it is positive, not a normative rule.",4,1,"It states an observation about gravity in nature. I am very confident it is knowledge, not logical inference.",4,0,"Black holes cannot be encountered in ordinary experience. I am very confident it is abstract, not everyday.",4,People often think black holes have the strongest pull imaginable.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
The climate is changing faster than nature normally allows.,0,"Faster change is largely measurable by science. I am somewhat unconfident it is opinion, not fact, though normally allows is vague.",2,1,"It refers to climate as a physical system. I am very confident it is physical, not social.",4,1,"It uses plain wording with direct meaning. I am very confident it is literal language, not figure of speech.",4,1,"It describes world conditions as they are. I am very confident it is positive, not a normative ought.",4,1,"It reports an observation about climate in the world. I am very confident it is knowledge, not reasoning.",4,0,"Long term climate rates need data beyond personal experience. I am very confident it is abstract, not everyday experience.",4,Many people sense climate change is unnaturally fast.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Microbes outnumber visible life to an unimaginable degree.,0,"To an unimaginable degree expresses subjective unverifiable scale. I am somewhat confident it is opinion, not precise fact.",3,1,"It refers to biological organisms that can be measured. I am very confident it is physical, not social.",4,1,"Unimaginable is plain but slightly exaggerated wording. I am somewhat confident it is literal language, not pure hyperbole.",3,1,"It describes abundance in nature. I am very confident it is positive, not a normative judgment.",4,1,"It states an observation about microbes and life. I am very confident it is knowledge, not a logical conclusion.",4,0,"Microbes are invisible without tools beyond daily sight. I am somewhat confident it is abstract, not everyday experience.",3,People commonly hear germs vastly outnumber larger creatures.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Our ancestors endured harsher winters than we could tolerate.,0,"Harsher and could tolerate depend on subjective endurance. I am somewhat confident it is opinion, not provable fact.",3,1,"It refers to weather and human bodily tolerance. I am somewhat confident it is physical, not purely social.",3,1,"It uses plain words with ordinary meaning. I am very confident it is literal language, not metaphor.",4,1,"It describes past world conditions. I am somewhat confident it is positive, not a normative prescription.",3,1,"It offers an observation about past winters and tolerance. I am somewhat confident it is knowledge, not logical reasoning.",3,0,"Past historical winters lie beyond our direct experience. I am somewhat confident it is abstract, not everyday experience.",3,People often believe older generations survived tougher cold.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Light travels faster than anything else humans will know.,0,"Light speed superiority is largely established physics fact. I am somewhat unconfident it is opinion, not fact, except for will know.",2,1,"It refers to speed governed by physics. I am very confident it is physical, not social.",4,1,"It uses plain physical terms literally. I am very confident it is literal language, not figure of speech.",4,1,"It describes a natural law as it is. I am very confident it is positive, not normative.",4,1,"It states an observation about light in physics. I am very confident it is knowledge, not a logical derivation.",4,0,"Light speed cannot be experienced in daily life. I am very confident it is abstract, not everyday experience.",4,Most people accept that nothing beats light speed.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
The Pacific feels emptier than any desert on land.,0,"Feels emptier is a subjective feeling that cannot be proven. I am very confident it is opinion, not objective fact.",4,1,"It refers to real oceans and deserts as geography. I am somewhat confident it is physical, not social.",3,1,"It uses plain words with direct meaning. I am very confident it is literal language, not metaphor.",4,1,"It describes perceived world geography. I am somewhat confident it is positive, not a normative ought.",3,1,"It reports an observation about places in the world. I am somewhat confident it is knowledge, not logical inference.",3,0,"Oceans and deserts can be visited in ordinary travel. I am somewhat unconfident it is abstract, not everyday experience.",2,Travelers often say the open Pacific feels lonely and empty.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Dinosaur extinctions were more sudden than humans can truly picture.,0,"Than humans can truly picture depends on subjective imagination. I am somewhat confident it is opinion, not provable fact.",3,1,"It refers to biological and geological events in nature. I am somewhat confident it is physical, not social, and fairly confident.",4,1,"Truly picture is plain but slightly figurative for imagining. I am somewhat confident it is literal language, not metaphor.",3,1,"It describes what happened in the world. I am very confident it is positive, not normative.",4,1,"It states an observation about ancient events. I am somewhat confident it is knowledge, not logical reasoning.",3,0,"Ancient extinction lies far beyond any personal experience. I am very confident it is abstract, not everyday.",4,People commonly find dinosaur extinction hard to imagine.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Atoms are smaller than everyday intuition can really grasp.,0,"Can really grasp reflects subjective limits of intuition. I am somewhat confident it is opinion, not objective fact.",3,1,"It refers to size governed by physics. I am very confident it is physical, not social.",4,1,"It uses plain words with exact meaning. I am very confident it is literal language, not figure of speech.",4,1,"It describes physical reality as it is. I am very confident it is positive, not normative.",4,1,"It states an observation about atoms in nature. I am very confident it is knowledge, not reasoning.",4,0,"Atomic scale cannot be seen through ordinary experience. I am very confident it is abstract, not everyday.",4,Many people agree atoms are impossibly tiny to visualize.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Time near black holes slows beyond human intuition.,0,"Beyond human intuition invokes subjective unverifiable limits. I am somewhat confident it is opinion, not pure fact.",3,1,"It refers to time dilation described by physics. I am very confident it is physical, not social.",4,1,"It uses direct physical wording literally. I am very confident it is literal language, not metaphor.",4,1,"It describes how nature behaves. I am very confident it is positive, not normative.",4,1,"It reports an observation about time in physics. I am very confident it is knowledge, not a logical proof.",4,0,"Relativistic time near black holes is far from daily life. I am very confident it is abstract, not everyday.",4,People often say black holes warp time strangely beyond understanding.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Volcanic eruptions shape climate more powerfully than most realize.,0,"More powerfully than most realize depends on unproven beliefs. I am somewhat confident it is opinion, not settled fact.",3,1,"It refers to eruptions and climate physics. I am very confident it is physical, not social.",4,1,"It uses plain words with direct meaning. I am very confident it is literal language, not figure of speech.",4,1,"It describes natural influence in the world. I am very confident it is positive, not normative.",4,1,"It states an observation about volcanoes and climate. I am very confident it is knowledge, not logical reasoning.",4,0,"Global climate effects span years beyond single experience. I am somewhat confident it is abstract, not everyday.",3,Many people believe volcanoes strongly affect weather and climate.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Human brains forget more than they will ever remember.,0,"Memory amounts could in principle be measured scientifically. I am somewhat unconfident it is opinion, not fact, though ever is open.",2,1,"It refers to brains as biological physical systems. I am very confident it is physical, not social.",4,1,"It uses plain words with exact meaning. I am very confident it is literal language, not metaphor.",4,1,"It describes how memory works. I am very confident it is positive, not a normative ought.",4,1,"It states an observation about memory in humans. I am very confident it is knowledge, not logical inference.",4,0,"Forgetting is part of ordinary daily mental life. I am somewhat unconfident it is abstract, not everyday experience.",2,Most people joke that forgetting is more common than remembering.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Deserts will expand further than current maps suggest.,0,"Future expansion versus maps suggests unverifiable prediction. I am somewhat confident it is opinion, not proven fact.",3,1,"It refers to land and climate geography. I am very confident it is physical, not social.",4,1,"It uses plain geographic wording literally. I am very confident it is literal language, not figure of speech.",4,1,"It describes future world geography. I am very confident it is positive, not normative.",4,1,"It reports an observation about deserts and maps. I am very confident it is knowledge, not reasoning.",4,0,"Long term desert growth exceeds what one person sees. I am somewhat confident it is abstract, not everyday.",3,People commonly expect deserts to keep growing with warming.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
Glaciers will release more water than future rivers can carry.,0,"Future water amounts cannot be demonstrated now. I am somewhat confident it is opinion, not established fact.",3,1,"It refers to water and ice as physical things. I am very confident it is physical, not social.",4,1,"It uses plain words with direct meaning. I am very confident it is literal language, not metaphor.",4,1,"It describes future natural conditions. I am very confident it is positive, not normative.",4,1,"It states an observation about glaciers and rivers. I am somewhat confident it is knowledge, not logical deduction.",3,0,"Future glacier melt unfolds beyond direct daily experience. I am somewhat confident it is abstract, not everyday.",3,Many people worry melting ice will overwhelm rivers.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'abstract']",meta/muse-spark-1.3
"You should arrive early for interviews, so you seem reliable.",0,Seeming reliable is a subjective judgment that cannot be proven and I am somewhat confident. It is not fact because people may disagree on it.,3,0,It concerns human perceptions of reliability created by society and I am very confident. It is not physical because it cannot be measured by natural science.,4,1,The words mean exactly what they say and I am very confident. It has no metaphor or exaggeration so it is not figure of speech.,4,0,It uses should to prescribe proper behavior and I am very confident. It is not positive because it says what ought to be done.,4,0,It combines arriving early with so to infer reliability and I am somewhat confident. It is not mere knowledge because it draws a conclusion.,3,1,Job interviews are common in ordinary life and I am very confident. It is not abstract because it comes from direct personal experience.,4,This reflects shared everyday know-how that punctuality signals good character.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should say thank you, so people think you are polite.",0,Being thought polite is subjective and unprovable and I am somewhat confident. It is not fact because politeness judgments vary by observer.,3,0,It deals with politeness norms made by humans and I am very confident. It is not physical because it is not an objective natural property.,4,1,The language is plain and direct and I am very confident. It contains no aphorism so it is not figure of speech.,4,0,It prescribes polite behavior with should and I am very confident. It is not positive because it expresses a value not an empirical law.,4,0,It links gratitude to a conclusion about politeness using so and I am somewhat confident. It is not mere knowledge because it infers an outcome.,3,1,Saying thank you happens daily and I am very confident. It is not abstract because it is learned through ordinary interaction.,4,This captures common social wisdom that gratitude shows good manners.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"He looks upset, so you should give him space.",0,Looks upset is a subjective interpretation that cannot be proven and I am somewhat confident. It is not fact because emotions are inferred differently.,3,0,It concerns human emotions and social rules for interaction and I am very confident. It is not physical because it is about social sensitivity.,4,1,It means literally giving space and I am very confident. It has no hyperbole so it is not figure of speech.,4,0,It says you should give space as proper conduct and I am very confident. It is not positive because it judges what is appropriate.,4,0,It combines observed upset with so to conclude giving space and I am somewhat confident. It is not just knowledge because it reasons to action.,3,1,Seeing upset people is an ordinary experience and I am very confident. It is not abstract because it arises from everyday encounters.,4,This is everyday wisdom about respecting someones emotional needs.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"She seems busy, so you should not interrupt her now.",0,Seeming busy is a subjective perception that cannot be objectively proven and I am somewhat confident. It is not fact because it depends on interpretation.,3,0,It governs human interaction and respect and I am very confident. It is not physical because it is socially constructed not physically measurable.,4,1,The words plainly mean do not interrupt and I am very confident. It uses no metaphor so it is not figure of speech.,4,0,It prescribes not interrupting as correct behavior and I am very confident. It is not positive because it states a norm not a fact.,4,0,It uses seems busy with so to infer waiting and I am somewhat confident. It is not mere knowledge because it derives a conclusion.,3,1,Encountering busy people is routine in daily life and I am very confident. It is not abstract because it comes from lived experience.,4,This reflects common sense about respecting attention and boundaries at work.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should dress neatly for weddings, so you show respect.",0,Showing respect through dress is subjective and unprovable and I am somewhat confident. It is not fact because respect cannot be objectively demonstrated.,3,0,It concerns socially created dress codes and respect and I am very confident. It is not physical because it is about human values.,4,1,It literally means dress neatly and I am very confident. It has no symbolic exaggeration so it is not figure of speech.,4,0,It uses should to state a dress norm and I am very confident. It is not positive because it values respect over describing reality.,4,0,It connects neat dress with so to conclude respect and I am somewhat confident. It is not mere knowledge because it infers social meaning.,3,1,Weddings are familiar social events many encounter and I am very confident. It is not abstract because it reflects ordinary participation.,4,This expresses shared cultural understanding that clothing shows respect at ceremonies.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should listen carefully, so friends feel you truly care.",0,Feeling cared for is subjective and cannot be proven true and I am somewhat confident. It is not fact because feelings vary by person.,3,0,It is about friendship perceptions built by humans and I am very confident. It is not physical because it cannot be empirically measured.,4,1,The phrasing is plain and literal and I am very confident. It contains no idiom so it is not figure of speech.,4,0,It prescribes listening as good friendship and I am very confident. It is not positive because it recommends a value not a law.,4,0,It links listening with so to conclude feeling cared for and I am somewhat confident. It is not mere knowledge because it reasons to an outcome.,3,1,Listening to friends happens in everyday life and I am very confident. It is not abstract because it is directly experienced.,4,This is common relational wisdom that attentive listening conveys caring.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"If the queue is long, you should wait your turn quietly.",0,What counts as proper waiting is socially judged and unprovable and I am somewhat confident. It is not fact because fairness here is subjective.,3,0,It concerns human rules for fairness in lines and I am very confident. It is not physical because it is socially constructed.,4,1,It plainly means wait quietly and I am very confident. It has no metaphor so it is not figure of speech.,4,0,It states you should wait as proper conduct and I am very confident. It is not positive because it prescribes a norm.,4,0,It combines if the queue is long to conclude waiting and I am somewhat confident. It is not mere knowledge because it applies logic to act.,3,1,Waiting in queues is an ordinary experience and I am very confident. It is not abstract because anyone can encounter it personally.,4,This reflects widely known queue etiquette learned through daily public life.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should knock before entering, so you seem considerate.",0,Seeming considerate is a subjective social judgment and I am somewhat confident. It is not fact because considerateness cannot be objectively proven.,3,0,It is about human expectations of privacy and respect and I am very confident. It is not physical because it is a social convention.,4,1,Knock before entering means exactly that and I am very confident. It is not figure of speech because there is no nonliteral meaning.,4,0,It prescribes knocking as considerate behavior and I am very confident. It is not positive because it tells what ought to be done.,4,0,It uses knocking with so to infer considerateness and I am somewhat confident. It is not mere knowledge because it draws a conclusion.,3,1,Entering rooms is part of daily life and I am very confident. It is not abstract because it is encountered through ordinary experience.,4,This is basic privacy manners everyone learns for shared spaces.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"If guests look tired, you should let them leave early.",0,Judging guests as tired is subjective and uncertain and I am somewhat confident. It is not fact because tiredness perception can differ.,3,0,It governs hospitality expectations created by humans and I am very confident. It is not physical because it is about social care.,4,1,The language plainly describes tired guests leaving and I am very confident. It has no exaggeration so it is not figure of speech.,4,0,It says you should let them leave as good hosting and I am very confident. It is not positive because it expresses a norm.,4,0,It uses if guests look tired to conclude letting leave and I am somewhat confident. It is not mere knowledge because it reasons to action.,3,1,Hosting tired guests is a familiar everyday situation and I am very confident. It is not abstract because it comes from lived hosting.,4,This shows common social sensitivity to guests comfort and hospitality.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should apologize promptly, so people believe you are sincere.",0,Believing sincerity is subjective and cannot be objectively verified and I am somewhat confident. It is not fact because sincerity is in the eye of beholder.,3,0,It is about human trust and forgiveness norms and I am very confident. It is not physical because it is socially constructed.,4,1,It literally means apologize promptly and I am very confident. It contains no metaphor so it is not figure of speech.,4,0,It prescribes prompt apology as right behavior and I am very confident. It is not positive because it states a value judgment.,4,0,It links apologizing with so to infer perceived sincerity and I am somewhat confident. It is not mere knowledge because it infers a result.,3,1,Apologizing is a routine social experience and I am very confident. It is not abstract because people learn it through everyday conflict.,4,This reflects common belief that quick apologies repair trust.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should speak softly in libraries, so others feel comfortable.",0,Feeling comfortable is subjective and cannot be proven objectively and I am somewhat confident. It is not fact because comfort varies personally.,3,0,It concerns shared expectations for public behavior and I am very confident. It is not physical because it is a human rule.,4,1,Speak softly means exactly that and I am very confident. It has no idiom so it is not figure of speech.,4,0,It says you should speak softly as proper conduct and I am very confident. It is not positive because it prescribes rather than describes.,4,0,It connects soft speaking with so to conclude comfort and I am somewhat confident. It is not mere knowledge because it reasons to an effect.,3,1,Libraries are familiar public places and I am very confident. It is not abstract because many people experience them directly.,4,This is shared library etiquette about being considerate in quiet places.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"If someone is talking, you should wait before you speak.",0,When to speak is a judgment of politeness not provable fact and I am somewhat confident. It is not fact because norms are debatable.,3,0,It regulates human conversation norms and I am very confident. It is not physical because it is socially invented.,4,1,It plainly means wait your turn to speak and I am very confident. It is not figure of speech because there is no hidden meaning.,4,0,It prescribes waiting as polite behavior and I am very confident. It is not positive because it states a social ought.,4,0,It uses if someone is talking to infer waiting and I am somewhat confident. It is not mere knowledge because it applies conditional logic.,3,1,Conversations happen daily for most people and I am very confident. It is not abstract because it is grounded in ordinary talk.,4,This captures basic conversational politeness learned in everyday talk.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should bring a gift, so hosts feel you appreciate them.",0,Feeling appreciated is subjective and cannot be objectively measured and I am somewhat confident. It is not fact because appreciation is personal.,3,0,It is about human hospitality and gratitude norms and I am very confident. It is not physical because it is socially constructed.,4,1,Bring a gift means literally that and I am very confident. It has no metaphor so it is not figure of speech.,4,0,It says you should bring a gift as proper and I am very confident. It is not positive because it recommends a value.,4,0,It links gift with so to conclude appreciation and I am somewhat confident. It is not mere knowledge because it infers social effect.,3,1,Bringing gifts to hosts is an everyday custom and I am very confident. It is not abstract because it is practiced in ordinary visits.,4,This reflects hospitality common sense that gifts express appreciation.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should reply to messages soon, so friends feel valued.",0,Feeling valued is subjective and unprovable and I am somewhat confident. It is not fact because value is personally judged.,3,0,It concerns human friendship expectations and I am very confident. It is not physical because it is about social bonds.,4,1,Reply soon means exactly that and I am very confident. It contains no hyperbole so it is not figure of speech.,4,0,It prescribes quick replies as good friendship and I am very confident. It is not positive because it expresses an expectation.,4,0,It combines replying soon with so to infer feeling valued and I am somewhat confident. It is not mere knowledge because it reasons to feeling.,3,1,Text messaging is part of everyday life and I am very confident. It is not abstract because it is directly experienced daily.,4,This is modern friendship wisdom about staying responsive and caring.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should take turns speaking, so meetings feel fair to everyone.",0,Feeling fair is subjective and cannot be objectively proven and I am somewhat confident. It is not fact because fairness is value laden.,3,0,It is about human cooperation and justice norms and I am very confident. It is not physical because fairness is socially defined.,4,1,Take turns speaking is plain literal language and I am very confident. It has no metaphor so it is not figure of speech.,4,0,It says you should share speaking time and I am very confident. It is not positive because it states fairness as ideal.,4,0,It links turn taking with so to conclude fairness and I am somewhat confident. It is not mere knowledge because it infers an evaluation.,3,1,Work meetings are ordinary for many adults and I am very confident. It is not abstract because they are directly encountered.,4,This expresses common meeting fairness that everyone deserves voice.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"If neighbors are sleeping, you should keep music very low.",0,Judging neighbors as sleeping is uncertain and subjective and I am somewhat confident. It is not fact because it is an assumption.,3,0,It concerns human community consideration and I am very confident. It is not physical because it is about social respect.,4,1,Keep music low means exactly that and I am very confident. It is not figure of speech because there is no nonliteral phrase.,4,0,It prescribes low music as considerate and I am very confident. It is not positive because it says what should be done.,4,0,It uses if neighbors are sleeping to conclude lowering music and I am somewhat confident. It is not mere knowledge because it applies conditional reasoning.,3,1,Living near neighbors and music is common and I am very confident. It is not abstract because it arises from everyday housing.,4,This is everyday neighborly sense about reducing noise at night.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should greet coworkers warmly, so the office feels friendly.",0,Feeling friendly is subjective and cannot be proven objectively and I am somewhat confident. It is not fact because friendliness is perceived differently.,3,0,It is about workplace relationships made by humans and I am very confident. It is not physical because it is social climate.,4,1,Greet warmly is plain literal wording and I am very confident. It has no exaggeration so it is not figure of speech.,4,0,It says you should greet as good behavior and I am very confident. It is not positive because it recommends a social ideal.,4,0,It links warm greetings with so to infer friendly office and I am somewhat confident. It is not mere knowledge because it reasons to atmosphere.,3,1,Greeting coworkers is a daily routine and I am very confident. It is not abstract because it happens in ordinary workdays.,4,This reflects workplace wisdom that warm greetings build friendly culture.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should share snacks equally, so children think you are fair.",0,Being thought fair is subjective and debatable and I am somewhat confident. It is not fact because fairness judgments differ.,3,0,It concerns human values of fairness among children and I am very confident. It is not physical because it is socially judged.,4,1,Share equally means exactly that and I am very confident. It has no idiom so it is not figure of speech.,4,0,It prescribes equal sharing as right and I am very confident. It is not positive because it expresses a moral ought.,4,0,It connects equal sharing with so to infer fairness and I am somewhat confident. It is not mere knowledge because it draws a conclusion.,3,1,Sharing snacks with children is ordinary family life and I am very confident. It is not abstract because it is directly observed.,4,This is parenting common sense that equal sharing teaches fairness.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"If a friend cries, you should offer kind comforting words.",0,What counts as comforting is subjective and unprovable and I am somewhat confident. It is not fact because comfort depends on receiver.,3,0,It is about human empathy and support norms and I am very confident. It is not physical because it is social care.,4,1,Offer kind words means literally that and I am very confident. It has no metaphor so it is not figure of speech.,4,0,It says you should comfort as proper kindness and I am very confident. It is not positive because it prescribes caring action.,4,0,It uses if a friend cries to conclude offering comfort and I am somewhat confident. It is not mere knowledge because it reasons to response.,3,1,Seeing a friend cry is an everyday human event and I am very confident. It is not abstract because it is personally encounterable.,4,This captures compassionate common sense about comforting distressed friends.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should tip well for good service, so servers feel respected.",0,Feeling respected and good service are subjective judgments and I am somewhat confident. They are not fact because they cannot be objectively proven.,3,0,It concerns human service norms and respect and I am very confident. It is not physical because it is socially constructed.,4,1,Tip well means literally that and I am very confident. It has no hyperbole so it is not figure of speech.,4,0,It says you should tip well as proper and I am very confident. It is not positive because it states a social ought.,4,0,It links good tipping with so to infer respect and I am somewhat confident. It is not mere knowledge because it infers social result.,3,1,Tipping after service is a familiar everyday practice and I am very confident. It is not abstract because many experience restaurants directly.,4,This reflects dining common sense that generous tipping shows appreciation.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
"You should carry an umbrella when clouds look dark, so you stay dry.",0,"It expresses a subjective expectation that you will stay dry, which cannot be proven certain. I am somewhat unconfident (2) because staying dry is largely testable fact rather than pure opinion.",2,1,"It refers to dark clouds, rain, and staying dry, which are objective measurable natural phenomena. I am somewhat confident (3) because it describes nature rather than a socially constructed rule.",3,1,It uses plain ordinary words meaning exactly what they say. I am very confident (4) because it contains no metaphor or exaggeration.,4,0,It uses should to prescribe what a person ought to do. I am very confident (4) because it gives a value judgment rather than just describing a law.,4,0,It combines observation of dark clouds with logic to conclude staying dry using so. I am very confident (4) because it infers a consequence rather than merely stating an observation.,4,1,It concerns rainy weather and umbrellas that many people encounter in ordinary daily life. I am very confident (4) because it is directly experienceable rather than abstract theory.,4,Most people learn from daily life that dark clouds mean rain and umbrellas help.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
You should wear a warm coat in winter so you do not feel cold.,0,"It expresses a subjective expectation about feeling cold, which cannot be proven for everyone. I am somewhat unconfident (2) because cold and insulation are largely measurable fact rather than pure opinion.",2,1,"It refers to winter temperature, coats, and feeling cold, which are biological and physical phenomena. I am somewhat confident (3) because it describes nature rather than a socially constructed rule.",3,1,It uses plain ordinary words meaning exactly what they say. I am very confident (4) because it contains no metaphor or exaggeration.,4,0,It uses should to prescribe what a person ought to do. I am very confident (4) because it gives a value judgment rather than just describing a law.,4,0,It combines knowledge of winter with logic to conclude you will not feel cold. I am very confident (4) because it infers a consequence rather than merely stating an observation.,4,1,It concerns winter cold and coats that many people encounter in ordinary daily life. I am very confident (4) because it is directly experienceable rather than abstract theory.,4,Everyone commonly knows warm clothing protects against winter cold from experience.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
You should drink water when you feel thirsty to avoid getting dehydrated.,0,"It expresses a subjective belief that drinking will avoid dehydration, which varies by person. I am somewhat unconfident (2) because dehydration is largely measurable fact rather than pure opinion.",2,1,"It refers to thirst, water, and dehydration, which are objective biological phenomena. I am very confident (4) because it describes body function rather than a socially constructed rule.",4,1,It uses plain ordinary words meaning exactly what they say. I am very confident (4) because it contains no metaphor or exaggeration.,4,0,It uses should to prescribe what a person ought to do. I am very confident (4) because it gives a value judgment rather than just describing a law.,4,0,It combines feeling thirsty with logic to conclude drinking avoids dehydration. I am very confident (4) because it infers a consequence rather than merely stating an observation.,4,1,It concerns thirst and drinking water that many people encounter in ordinary daily life. I am very confident (4) because it is directly experienceable rather than abstract theory.,4,People commonly know thirst signals need for water to prevent dehydration.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
You should wear sunscreen on sunny days so your skin does not burn.,0,"It expresses a subjective expectation that sunscreen prevents burn, which cannot be guaranteed. I am somewhat unconfident (2) because skin burn is largely testable fact rather than pure opinion.",2,1,"It refers to sun, skin, and burning, which are objective measurable biological phenomena. I am very confident (4) because it describes nature rather than a socially constructed rule.",4,1,It uses plain ordinary words meaning exactly what they say. I am very confident (4) because it contains no metaphor or exaggeration.,4,0,It uses should to prescribe what a person ought to do. I am very confident (4) because it gives a value judgment rather than just describing a law.,4,0,It combines knowledge of sunny days with logic to conclude skin will not burn. I am somewhat confident (3) because it infers a consequence rather than merely stating an observation.,3,1,It concerns sunny days and sunscreen that many people encounter in ordinary daily life. I am very confident (4) because it is directly experienceable rather than abstract theory.,4,Most people learn from experience that strong sun burns unprotected skin.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",meta/muse-spark-1.3
