source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
ad36fc118729c9ffe0fef3719341a9ec0ab59c788a59c40a1330faf33938300d:1,756,Scientific facts prove validity independent of personal opinion.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,Whether scientific findings can be validated independently of personal opinion is open to objective assessment. Confidence is not maximal because “prove validity” is imprecise: scientific evidence usually supports conclusions rather than proving them conclusively.,physical,3,"The statement concerns evidence about the objective world, rather than a rule or preference created by people. Its focus on scientific practice makes the distinction somewhat less clear-cut.",literal language,4,"The words directly state a claim about scientific facts and personal opinion, without a metaphor or other figure of speech.",positive,3,"It describes a claimed property of scientific evidence rather than prescribing what anyone ought to believe. The claim is philosophical as well as descriptive, so the classification is not certain.",knowledge,4,It states a general proposition about science without presenting premises or a chain of reasoning.,abstract,4,It makes a general claim about validity and objectivity that cannot be established solely through one person's everyday experience.,1,"The idea that scientific evidence is not determined by personal opinion is a familiar common-sense principle, even though the wording overstates what science can prove."
7d4cc211e19606d14fe168d301580fe8d562c672e85b7dfcb4abbcfc3ff39d7f:1,757,"Scientific journals may echo prevailing beliefs, blurring objectivity.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Whether journals reflect prevailing beliefs in ways that affect objectivity can be investigated by examining publications. The terms are somewhat open to interpretation, so the classification is not certain.",social,4,The statement concerns human beliefs and the social practice of scientific publishing.,figure of speech,4,"Journals do not literally echo beliefs, and objectivity cannot literally be blurred.",positive,3,It describes a possible pattern in publishing rather than saying what journals ought to do. The reference to objectivity carries an evaluative undertone.,knowledge,3,It asserts a possible observation about journals without laying out a logical argument for it.,abstract,4,It makes a general claim about scientific publishing and objectivity that cannot be established solely through one person's everyday experience.,1,"It applies the familiar idea that widely held beliefs can influence what people write and publish, even in settings that aim for objectivity."
26a7ca9c66c711174ebf23419b0091f7ded40c47cf8654e79092b7026768ddcf:1,758,"Scientific paradigms evolve, reflecting prevailing community beliefs.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,Historical changes in scientific paradigms and their relationship to community beliefs can be investigated with evidence. The broad wording makes the claim harder to test precisely.,social,4,"The statement concerns shared beliefs within scientific communities, which are social phenomena.",literal language,3,“Evolve” and “reflect” are ordinary ways to describe changes in ideas and their relationship to beliefs. Neither appears to be used as a deliberate figure of speech.,positive,3,"It describes how paradigms change rather than judging how they ought to change. Although beliefs are its subject, the claim itself is descriptive.",knowledge,4,It states a general observation about science without presenting a chain of reasoning.,abstract,4,The relationship between scientific paradigms and community beliefs is a broad pattern that cannot be established from ordinary individual experience alone.,0,"This is an abstract claim about the history and sociology of science, not an ordinary practical insight."
307b70a088d90344d25a7b71cccdf4df44809c183c5f0056361a755b13123851:1,759,Scientific theories are the maps drawn from the wellspring of collective inquiry.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The statement offers a metaphorical interpretation of scientific theories rather than a claim with a precise, objectively testable meaning.",social,4,"It describes theories as products of collective human inquiry, not a physical property of the world.",figure of speech,4,"Theories are called “maps,” and collective inquiry a “wellspring”; neither is meant literally.",positive,3,"Despite its poetic wording, the statement describes how scientific theories arise rather than saying how people ought to behave.",knowledge,3,It asserts a view about scientific theories without presenting premises or a logical argument leading to a conclusion.,abstract,4,"It characterizes scientific theories and collective inquiry at a general level, beyond what can be established through ordinary individual experience alone.",0,"This is a philosophical metaphor about science, not a straightforward example of everyday practical understanding."
8a9837637e1664275808e007f8dbefce75ce8f4419c59afcac494fa77398ff6e:1,760,Seasonal changes occur due to the Earth's axial tilt.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The cause of seasonal changes can be tested through astronomical observations and scientific models.,physical,4,The statement describes a natural relationship involving Earth's orientation and seasonal conditions.,literal language,4,"It states a causal explanation directly, without metaphor or other figurative language.",positive,4,It describes how a natural phenomenon occurs rather than expressing a value judgment.,knowledge,3,"It states an established scientific explanation without presenting the steps of an argument. Understanding that explanation involves reasoning, but the sentence itself reports knowledge.",abstract,4,"People experience seasons, but their connection to Earth's axial tilt cannot be established solely through ordinary personal experience.",0,"Although seasons are familiar, explaining them through Earth's axial tilt relies on learned scientific knowledge rather than everyday common sense."
2d30c7450171c0e4e2ef45f5c11359ac5c4398456f748f7a730feb87513a3e87:1,761,Sedentary lifestyles can lead to health issues like obesity.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,"The proposed link between sedentary behavior and obesity can be investigated empirically, independently of anyone's opinion.",physical,4,The statement concerns behavior and its measurable effects on physical health.,literal language,4,It directly states a possible health effect without using metaphor or other figurative language.,positive,4,It describes a potential real-world relationship rather than saying how people ought to behave.,knowledge,4,It states a general observation about health rather than presenting a conclusion derived from stated premises.,abstract,3,"Although inactivity and weight are familiar everyday matters, the general causal link cannot be established solely through one person's experience.",1,The idea that prolonged inactivity can contribute to weight gain is widely understood in everyday life.
a9d0db5572fa88313992a9d4d3b5a1ed7b1565aef4f270ddd71c8c0eb0b00f64:1,762,Self-awareness blooms like a rare flower in the garden of perception.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,4,The comparison expresses a subjective view of self-awareness rather than a claim that can be objectively tested.,social,3,"The statement concerns self-awareness and perception as aspects of human experience, not measurable features of a physical flower or garden.",figure of speech,4,It compares self-awareness to a blooming flower and perception to a garden.,normative,3,Describing self-awareness as a rare flower suggests that it is special or valuable. That judgment is implied rather than stated outright.,knowledge,3,It offers an observation about self-awareness without presenting premises or a logical conclusion.,abstract,4,"It makes a broad, poetic claim about consciousness and perception rather than describing a particular everyday experience.",0,"It is a poetic interpretation of self-awareness, not a straightforward piece of practical common-sense knowledge."
9374ee9227287fb93788fb4972b0c588efdd54d476df5dabd76068548422bbfe:1,763,Self-awareness grows through introspection and understanding personal experiences.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The claim about how self-awareness develops could be investigated empirically, though self-awareness is difficult to measure precisely.",social,3,"It concerns people's understanding of themselves and their experiences, rather than a physical property. Psychological processes can also have biological aspects, so the distinction is not absolute.",figure of speech,3,"The word “grows” figuratively describes an increase in self-awareness, rather than physical growth. It is a familiar metaphor, which makes it easy to read as ordinary language.",positive,4,The statement describes a proposed relationship between introspection and self-awareness; it does not say what anyone ought to do.,knowledge,4,It states a general observation without presenting a chain of reasoning that leads to a conclusion.,abstract,3,"It proposes a general pattern of psychological development, not a particular everyday event. Individuals may notice it in their own lives, but one person's experience alone would not establish the general claim.",1,"The idea that reflecting on one's experiences can deepen self-understanding is a familiar, practical belief."
7604cdae4353bd7e0fa51a2392afb863c37de44b6c2acdfb02303535d12bb83a:1,764,"Set theory studies collections of distinct objects, called sets.",,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The statement describes the subject of set theory and can be checked against mathematical definitions.,physical,3,"Under the given definition, this label includes mathematics and things derived logically. It is not about beliefs or social rules.",literal language,4,The statement directly describes a mathematical subject without using a metaphor or other figure of speech.,positive,4,It describes what set theory studies rather than expressing a value judgment or prescribing what anyone should do.,knowledge,4,"It states a definition-related piece of information, not a conclusion reached through an argument.",abstract,4,Set theory concerns mathematical concepts that cannot be understood solely through individual everyday experience.,0,This is specialized mathematical knowledge rather than an everyday common-sense observation.
d513ef0cfed4604bff3912a0919af6a8ad9ee32358f96962e10b3c53563d52d9:1,765,Shopping decisions are often influenced by marketing and advertising.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,"The influence of marketing on shopping decisions can be investigated empirically, so the claim can be tested independently of personal opinion.",social,4,"The statement concerns human choices and marketing practices, both of which are social phenomena.",literal language,4,It directly describes a possible influence on shopping decisions without using a metaphor or other figure of speech.,positive,4,It describes a claimed pattern of behavior rather than saying how people ought to behave.,knowledge,4,"It states an observation about the world, not a conclusion presented through an explicit chain of reasoning.",everyday,3,"Shopping and exposure to advertising are familiar experiences. The word “often” makes a broader claim, but the situation it describes is still part of everyday life.",1,It expresses a widely understood observation about how advertising can affect what people buy.
eb3518cbea62b2930b9a6152c1896f96f7bfb0a315bf336a77515fbd6d55b3e2:1,766,Sleep impacts energy levels and cognitive function.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The effects of sleep on energy and cognitive performance can be tested empirically.,physical,4,The statement concerns biological and cognitive effects that can be measured.,literal language,4,It directly describes an effect of sleep without using a metaphor or other figure of speech.,positive,4,It describes an empirical relationship rather than making a value judgment.,knowledge,4,It states an observation about the world without presenting a chain of reasoning.,everyday,3,"People can notice changes in their energy and thinking after sleeping, though the statement expresses this as a general relationship.",1,People commonly recognize from experience that sleep affects how alert and mentally capable they feel.
0402ac4deb457e154dd3b482e352b89880e34cc2206d67aa236c7bba0b6fdd8e:1,767,"Sleep is the body's repair shop, restoring energy and mending daily wear.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The metaphor expresses a testable claim that sleep supports bodily recovery and restores alertness. The figurative wording makes the precise claim somewhat less clear.,physical,4,The statement concerns biological effects of sleep on the body.,figure of speech,4,"Calling sleep the body's “repair shop” is a metaphor, not a literal description.",positive,4,It describes what sleep does rather than prescribing what anyone ought to do.,knowledge,4,It states an observation about sleep without presenting an argument or a chain of reasoning.,everyday,3,"Sleep and feeling refreshed afterward are ordinary experiences, although bodily repair itself is not directly observable.",1,It expresses the familiar understanding that sleep helps people recover from daily activity.
11182f4713e29c45d37b6c5048fbd506d47b3d80e00f4acef08da1c92c580165:1,768,"Sleep is the magic spell, rejuvenating the body from daily duels.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Beneath the metaphor, the statement says that sleep helps the body recover, which can be tested. The figurative wording makes the classification slightly less clear.",physical,4,Sleep and bodily recovery are biological processes.,figure of speech,4,Calling sleep a “magic spell” and daily challenges “duels” uses metaphor.,positive,3,The underlying claim describes an effect of sleep rather than prescribing what anyone should do. Its appreciative tone leaves some room for interpretation.,knowledge,4,It states an observation about sleep without presenting a chain of reasoning.,everyday,4,Sleeping and feeling recovered afterward are familiar everyday experiences.,1,It expresses the familiar idea that sleep helps people recover from the demands of the day.
c479310a47469282b0fb9663f2445407fa9efe0759735ca0444acdb7bd56b208:1,769,"Sleep is the silent muse, inspiring vitality each morning.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Calling sleep a “silent muse” is a subjective characterization, even though sleep’s effects on energy can be studied.",physical,3,The underlying idea concerns sleep and its effects on the body. The poetic wording makes this slightly less clear-cut.,figure of speech,4,"Describing sleep as a muse is a metaphor, not a literal claim.",positive,3,The statement describes an effect of sleep rather than prescribing how anyone should behave. Its appreciative tone leaves some room for a normative reading.,knowledge,4,It offers an observation about sleep without laying out a logical argument.,everyday,4,Sleeping and feeling more energetic in the morning are familiar experiences.,1,Beneath the metaphor is the familiar idea that sleep helps people feel refreshed in the morning.
cd715dff6c2236fe8070626b9e648d286ae4ca2e063eac098457d393acc4f62f:1,770,Sleep quality affects focus and memory retention.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,"The relationship between sleep quality and cognitive performance can be tested empirically, so it is objectively assessable.",physical,4,The statement concerns biological and cognitive processes rather than social conventions.,literal language,4,It directly describes a relationship without metaphor or other figurative language.,positive,4,It asserts an empirical relationship and makes no judgment about what anyone ought to do.,knowledge,4,It states an observation about the world rather than presenting a conclusion derived through an explicit chain of reasoning.,everyday,3,"People can notice changes in their focus and recall after sleeping well or poorly. The claim is broad, but it concerns familiar experiences.",1,People commonly understand that how well they sleep can influence their ability to concentrate and remember things.
c9d4131a293e90b807071d40aa58cb4026e959d0c6035d7e7ae4fb6ba781e5e7:1,771,Sleep rejuvenates like water to a parched landscape.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The underlying claim that sleep helps restore the body and mind can be tested, although the comparison is poetic.",physical,4,Sleep's restorative effects concern biological processes rather than social rules or preferences.,figure of speech,4,"The statement uses a simile, comparing sleep's effects to water's effects on a parched landscape.",positive,4,"It describes what sleep does, rather than prescribing what anyone ought to do.",knowledge,4,"It presents an observation about sleep, not a conclusion developed through an explicit chain of reasoning.",everyday,4,People can experience feeling restored after sleep in ordinary life.,1,"The idea that sleep refreshes people is familiar, everyday knowledge, even when expressed poetically."
565ee2918e9fe97c45ab999f96693140ea4ae6f291cbdd7451b54c6ed35522f4:1,772,"Smart devices integrate seamlessly into daily lives, influencing human behaviors.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Whether smart devices are used in daily routines and affect behavior can be investigated empirically. The word “seamlessly” is somewhat subjective, so the classification is not certain.",social,3,"The statement focuses on how people use devices and change their habits, rather than on the devices’ physical properties.",literal language,4,It directly describes device use and its effects on behavior without an apparent metaphor or other figure of speech.,positive,3,"It describes a pattern that could be observed, rather than prescribing how people should behave. “Seamlessly” adds a mildly evaluative element.",knowledge,4,It states an observation about devices and daily life without presenting a logical argument leading to a conclusion.,everyday,3,"Using smart devices and noticing their effects on routines are ordinary experiences, though the statement generalizes beyond any one person.",1,It expresses the familiar observation that frequently used devices can shape daily habits.
8eab2efbcc801598277551348de0e4922e70be06e57c8f3dd9440df6f71f5a4a:1,773,"Smartphones are the pocket portals, connecting people to infinite possibilities.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The claim that smartphones offer 'infinite possibilities' is a subjective, exaggerated characterization, though their ability to connect people is observable.",social,3,The statement emphasizes how people use and perceive smartphones rather than their measurable technical properties.,figure of speech,4,"Calling smartphones 'pocket portals' is a metaphor, and 'infinite possibilities' is hyperbole.",normative,3,"The statement presents an appreciative view of smartphones and their potential, rather than a precise empirical claim.",knowledge,4,It asserts a general observation about smartphones without laying out a logical argument to reach a conclusion.,everyday,4,Using smartphones to connect with others is a familiar part of everyday life.,1,"Despite its figurative wording, the statement expresses the familiar idea that smartphones help people connect and access opportunities."
8e3c5756764063d8ae0dd76fe87c786f82715b87757719d18d40260573a0d94c:1,774,Smoking cessation improves lung health and overall fitness.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The health effects of quitting smoking can be tested through medical and fitness measurements.,physical,4,The statement concerns biological changes in lung health and physical fitness.,literal language,4,"It states a health effect directly, without metaphor or other figurative language.",positive,4,It describes an empirical effect rather than saying what someone ought to do.,knowledge,4,"It presents an observation about the effects of smoking cessation, not a conclusion drawn through an explicit chain of reasoning.",everyday,3,"Quitting smoking and noticing changes in breathing or fitness are experiences people can encounter in ordinary life, though the statement expresses a general health effect.",1,It expresses the widely understood idea that stopping smoking benefits physical health.
58ca35584a68bcb8476198fb78a90aa1d629d6030c26246203cf2f0f7657aab9:1,775,Social constructs are the scaffolds shaping reality's complex architecture.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The claim that social constructs shape 'reality's complex architecture' is broad and metaphorical, making it difficult to demonstrate as objectively correct or incorrect.",social,4,"Social constructs originate in human beliefs, practices, and institutions.",figure of speech,4,Calling social constructs 'scaffolds' and reality an 'architecture' uses a building metaphor.,positive,3,The statement describes an alleged influence on the world rather than saying how people ought to behave. Its metaphorical wording makes the descriptive claim somewhat imprecise.,knowledge,3,It presents a claim about how the world works without showing a conclusion derived from premises.,abstract,4,"It makes a sweeping claim about social constructs and reality, not about a situation observable through an individual's ordinary experience.",0,"This is an abstract philosophical claim rather than a familiar, practical observation."
2b685d2b27480873efa58f69b691e8e5d5107d667ada45fcabc5e2d6b70608d9:1,776,Social constructs are the script humanity writes and follows instinctively.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The statement is a broad interpretation of social constructs, and its metaphorical wording makes it difficult to test as objectively correct or incorrect.",social,4,It concerns conventions created and followed by people.,figure of speech,4,Calling social constructs a 'script' that humanity 'writes' is a metaphor.,normative,2,"The statement refers to human-made social conventions. Its claim about how people follow them is also descriptive, so the distinction is somewhat ambiguous.",knowledge,3,It offers a general observation about human behavior rather than showing a conclusion derived through logic.,abstract,4,"It describes a broad pattern across humanity, not a situation observable solely through one person's everyday experience.",0,It is a philosophical generalization about social constructs rather than a straightforward piece of everyday practical knowledge.
9fed97d058a024fed2d01492b707ee1f00b1d520ee805ccef1915bf6e1cac42b:1,777,Social conventions are the ancient rivers carving paths in humanity’s desert.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The metaphor expresses a broad interpretation of how conventions shape human life, rather than a claim that can be tested as stated.",social,4,Its subject is social conventions and their influence on people; the rivers and desert are metaphorical.,figure of speech,4,"It compares social conventions to rivers carving paths, which is a metaphor.",normative,3,"The statement concerns socially constructed conventions, which fall under the given definition of normative. It does not make an explicit value judgment, so this label is less certain.",knowledge,3,It offers an observation about the role of conventions without presenting a chain of reasoning.,abstract,4,"It makes a sweeping claim about humanity across time, rather than describing a particular everyday experience.",1,Beneath the poetic imagery is the familiar idea that social conventions guide how people behave.
e7353486fd940229b5142ae0f8f7d4f5eaa8937b46895839ae08822a0f32cdbe:1,778,Social expectations are the cliffs daring individuals to leap into acceptance.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,4,The comparison expresses a subjective view of social expectations rather than a claim that can be objectively verified.,social,4,"It concerns expectations and acceptance, both of which arise from human relationships and social conventions.",figure of speech,4,Calling social expectations 'cliffs' is a metaphor; no physical cliffs or leaps are meant.,normative,3,"The statement characterizes social expectations as a challenge tied to belonging, rather than stating an empirical regularity. Its metaphorical wording leaves some room for a descriptive reading.",knowledge,3,It offers an observation about social experience without presenting premises or a logical argument.,abstract,3,"It makes a broad claim about social expectations and acceptance, rather than describing a particular everyday encounter.",1,"Despite its poetic wording, it conveys the familiar idea that meeting social expectations can feel difficult but may help a person gain acceptance."
d023d22a6f5869f2a1fd6568b29b482ecf1924c2319e36c998fa1b6a6cc145f1:1,779,Social media impacts daily communication and information sharing.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The claim can be investigated by observing how communication and information sharing change with social media use. The word “impacts” is broad, which makes the claim less precise.",social,4,"It concerns how people communicate and share information, both of which are social activities.",literal language,4,The statement uses ordinary language and contains no apparent metaphor or other figure of speech.,positive,4,It describes an effect that could be observed rather than judging whether that effect is good or bad.,knowledge,4,It states an observation about the world without presenting a chain of reasoning.,everyday,3,"People can encounter social media's effects on their own conversations and information sharing in daily life. The claim is general, but it describes familiar experiences.",1,It expresses a widely familiar observation about social media's role in daily life.
b6ed7e0e7c66e196c8d4236396acd90a974f6894a5b95715f9945097eab59c38:1,780,Social media is the modern agora where ideas clash and converge.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,Calling social media the “modern agora” is an interpretive comparison rather than an objectively testable claim. People could reasonably disagree about how well the analogy fits.,social,4,"The statement concerns how people exchange and respond to ideas, which is a social activity.",figure of speech,4,“Modern agora” is a metaphor comparing social media to a public gathering place.,positive,3,The statement describes a perceived role of social media rather than saying what people ought to do. Its metaphorical framing makes the distinction slightly less clear-cut.,knowledge,3,It presents an observation about social media without laying out premises or a logical argument.,abstract,3,"Although people encounter social media daily, the statement generalizes about its role in society, which extends beyond any one person's experience.",1,It expresses the familiar idea that people use social media to share and debate ideas.
0cc580296f1af1788570714fbc660dcbf67cdae429eebd0699eef0d7612ea86b:1,781,Social norms are invisible scripts directing the play of daily life.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Read figuratively, the statement claims that social norms influence everyday behavior, which can be investigated through observation. The metaphor makes the claim less precise, so confidence is not maximal.",social,4,"Social norms are human-created expectations about behavior, rather than features governed by natural laws.",figure of speech,4,Calling norms “invisible scripts” and daily life a “play” is a metaphor.,normative,3,"The statement concerns social norms—conventions that guide how people behave. It describes their role rather than endorsing them, which makes this distinction somewhat ambiguous.",knowledge,4,"It presents an observation about how social life works, not a conclusion developed through an explicit chain of reasoning.",abstract,3,"It makes a broad claim about an underlying pattern of daily life rather than describing a particular encounter. People can experience its effects, but the generalization is abstract.",1,People commonly recognize that unwritten expectations shape how they act in ordinary social situations.
d02bbb97601114bac8d37d4cd99e205a1c7aa1f057796479f0f7510e44d20a5b:1,782,Social norms are the silent conductors orchestrating the cadence of cultural rhythm.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The metaphor offers a broad interpretation of how norms shape culture, rather than a claim that can be tested precisely as stated.",social,4,Social norms and cultural practices arise from human interaction.,figure of speech,4,Calling social norms “silent conductors” is a metaphor.,normative,2,"The statement concerns social norms and conventions, which the definition places under normative. Confidence is limited because it describes their influence rather than prescribing behavior.",knowledge,4,It states an observation about the role of social norms without presenting a chain of reasoning.,abstract,4,"It generalizes about culture as a whole, rather than describing a particular everyday encounter.",1,"Despite its poetic wording, it expresses the familiar idea that unwritten social rules influence how people behave together."
394c5d6f9b64ba35bedc080bc349958975c1305a27cf5135a0afb69471c974e4:1,783,Social norms guide behavior within community settings.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The influence of social norms on behavior can be studied through observation. The broad wording leaves some room for exceptions.,social,4,Social norms are human-created expectations about behavior in groups.,literal language,4,“Guide behavior” plainly means that norms influence how people act.,positive,3,"The statement describes what norms do rather than judging what people ought to do. Its subject is a social convention, which makes the distinction slightly less clear-cut.",knowledge,4,It states a general observation rather than presenting a conclusion derived through an argument.,everyday,3,"People encounter community expectations and their effects on behavior in ordinary life, although the statement expresses this broadly.",1,It expresses the familiar idea that people often adjust their behavior to fit a community’s expectations.
fae9fad482c932268057e010e2fba1e98ef05820a08d40e27151c8ca86c26b2f:1,784,Social norms influence daily choices and interactions.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The influence of social norms on behavior can be investigated through observation and research. Confidence is somewhat high because the statement is broad and does not specify which norms or choices.,social,4,"Social norms are human-created expectations about behavior, so the statement concerns social life.",literal language,4,The statement directly describes an influence on behavior without using a metaphor or other figure of speech.,positive,4,It describes how norms affect behavior rather than judging whether those norms are good or should be followed.,knowledge,4,It states an observation about social behavior without presenting a chain of reasoning.,everyday,3,People can encounter the influence of social expectations in ordinary choices and interactions. Confidence is somewhat high because the wording also expresses a broad generalization.,1,People commonly recognize that expectations about acceptable behavior affect what they do and how they interact with others.
ea5189d8b58e77feff09542530e32dfe27cfd334253964813f521cd7d410b3bc:1,785,Social norms influence how history is recorded and presented.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The claim can be investigated by comparing historical accounts with the social norms of their times. Its breadth makes it harder to test conclusively, so confidence is somewhat high.",social,4,Social norms and the presentation of history arise from human beliefs and practices.,literal language,4,The statement directly describes a relationship without using metaphor or other figurative language.,positive,4,"It describes an alleged influence on how history is presented, rather than saying how history ought to be presented.",knowledge,3,It states a general observation about the world without presenting a chain of reasoning.,abstract,3,It describes a broad pattern across historical records and societies that cannot be established through one person's ordinary experience alone.,1,It reflects the familiar idea that people's shared expectations affect which stories they tell and how they tell them.
e5fcb13197710d761c13e379b8f98d9f9374e9eb83518d6b98e25965cdb5d256:1,786,Social norms orchestrate society’s waltz of values and conduct.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Beneath the metaphor, the claim that social norms shape values and behavior can be investigated empirically. The poetic wording makes its exact scope less clear.",social,4,"Social norms, values, and conduct concern human beliefs and socially constructed expectations.",figure of speech,4,The statement compares society to a waltz and describes norms as orchestrating it.,normative,2,"The statement centers on social norms and values, which fit the given definition of normative. Its claim about their influence is descriptive, however, so this distinction is less certain.",knowledge,4,It asserts a general observation about society without presenting a chain of reasoning.,abstract,4,It describes a broad relationship between norms and society rather than a situation observable through a single everyday experience.,1,It expresses the familiar idea that shared social expectations influence how people behave.
b1be5967a71186de4f5c9d25c999e3f98d296b2fd4eb44102481d97a814bea19:1,787,Social rules maintain order and predictability in communities.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The claim can be investigated by comparing how communities function with and without particular social rules. The broad terms make it less straightforward to test precisely.,social,4,The statement concerns human-created rules and their effects on community life.,literal language,4,It directly states a proposed function of social rules without using a metaphor or other figure of speech.,positive,4,"It describes what social rules do, rather than saying what people should do or which rules are good.",knowledge,3,"It presents a general observation about communities, not a conclusion reached through an argument given in the statement.",abstract,3,"It makes a broad claim about communities in general, extending beyond any one person's everyday observations.",1,People commonly understand that shared rules help them anticipate others' behavior and get along in groups.
817918fac047a45614a2329e4fff75e9f3816b30c4e3aafd76030b9b4fd79209:1,788,"Social stratification forms the layers of societal geology, shaped by cumulative behaviors.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Beneath the metaphor, the claim that social hierarchies develop through accumulated behavior can be investigated empirically. Its broad wording makes a definitive assessment less certain.",social,4,"Social stratification concerns relationships and distinctions among people, not physical geology.",figure of speech,4,The phrase “layers of societal geology” uses geological layers as a metaphor for social hierarchy.,positive,4,The statement describes how a social pattern forms rather than judging whether that pattern is good or bad.,knowledge,3,It asserts a general observation about society without presenting premises or a logical argument leading to a conclusion.,abstract,4,It describes a society-wide process that cannot be established solely from one person’s everyday experience.,0,This is a metaphorical sociological generalization rather than a straightforward piece of everyday common sense.
4ed0bce682db3c43d1ce86d3358e39fd3fee093891787055f4585f1f833ed218:1,789,"Societies evolve, shedding old beliefs like snakes shedding their skin.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The underlying claim that societies change their beliefs over time can be assessed against historical evidence. The metaphor makes the claim less precise, so confidence is not maximal.",social,4,"The statement concerns societies and shared beliefs, which are aspects of human social life.",figure of speech,4,It compares societies abandoning beliefs to snakes shedding their skin.,positive,3,It describes a purported pattern of social change rather than saying which beliefs societies should hold.,knowledge,4,It states an observation about societies without presenting a logical argument leading to a conclusion.,abstract,4,A broad pattern of societal change unfolds beyond what someone could establish solely through individual everyday experience.,1,It expresses the familiar idea that societies and their beliefs change over time.
416e08da4a95dbe1906d26c4f7e873904e0b225b3015db441e39858ad66bd34a:1,790,Society's values paint the backdrop of human experience's stage.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The statement offers a broad interpretation of how values shape experience, rather than a claim that can be objectively verified as phrased.",social,4,It concerns society's values and their influence on human experience.,figure of speech,4,Values do not literally paint a backdrop; the statement uses a stage metaphor.,normative,3,"The statement centers on socially held values, though it describes their influence rather than prescribing what those values should be.",knowledge,3,It presents an observation about society and experience without laying out a logical argument.,abstract,4,It makes a general claim about human experience that goes beyond any single everyday situation.,1,The metaphor expresses the familiar idea that a society's values shape how people live and interpret their experiences.
7c8562c07a45164b13841cf4120a2cd8047ad418d7bc75b041df9e051f6b72e8:1,791,Sound travels faster in water than in air.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The relative speeds of sound in water and air can be measured objectively.,physical,4,The statement describes a property of sound propagation in two physical media.,literal language,4,It directly compares sound speeds without using metaphor or exaggeration.,positive,4,It states an empirical regularity rather than a value judgment or rule.,knowledge,4,"It presents an observation about the world, not a conclusion drawn through an expressed chain of reasoning.",abstract,3,"People encounter sound in both air and water, but determining which carries it faster generally requires measurement beyond ordinary experience.",0,"This is a scientific fact, but the speed comparison is not usually evident from everyday experience."
6b02b43950c4dcf0951d22d8258276f358ebe1bfd46a002c773ab8a81dc40a52:1,792,Spiritual awakening is a personal journey often defined by subjective experience.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Calling spiritual awakening a personal journey is an interpretive characterization, rather than a claim with a clear objective test.",social,4,"The statement concerns how people understand and experience spirituality, not a physical property.",figure of speech,4,“Personal journey” is a metaphor for an individual's process of change.,positive,3,"It describes how spiritual awakening is often understood, without saying how anyone ought to experience it.",knowledge,4,It presents an observation about a concept rather than a conclusion developed through explicit reasoning.,abstract,3,"It makes a general claim about spiritual awakening and subjective experience, rather than describing a particular everyday event.",1,It expresses the broadly familiar idea that spiritual experiences can differ from person to person.
