statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"You are a skeleton, so you really should eat more nourishing food.",0,Judging someone as excessively thin and deciding what is 'nourishing' are subjective assessments. I am very confident this is subjective opinion rather than established medical fact.,4,1,"It involves biological body mass, caloric intake, and human physiological nutrition. I am very confident it deals with measurable physical biological realities.",4,0,"Calling a living, underweight person a 'skeleton' is a hyperbolic metaphor. I am very confident it is figurative rather than an anatomical literalism.",4,0,Saying 'you really should eat' conveys a normative expectation regarding health and nutrition. I am very confident it embodies normative advice instead of a neutral observation.,4,0,It reasons using 'so' that visible underweight requires increased food consumption. I am very confident it illustrates logical deduction from an observed bodily condition.,4,1,Noticing someone's physical thinness and talking about meals are regular everyday interactions. I am very confident this belongs to everyday human experience rather than abstract theory.,4,It is intuitive common sense that being dangerously underweight requires eating more sustenance.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"The sidewalk is an ice rink, hence walking carefully is the best choice.",0,"Evaluating caution as 'the best choice' is an opinion, as another might decide to avoid walking entirely. I am somewhat confident this acts as an opinionated judgment.",3,1,It addresses low friction coefficients of frozen water and human center-of-gravity balance. I am very confident it is grounded in physical mechanics.,4,0,Referring to an icy concrete pavement as an 'ice rink' is a metaphor. I am very confident it is figurative speech rather than literal description.,4,0,Declaring that cautious walking is 'the best choice' sets a prescriptive behavioral standard. I am very confident it conveys a normative evaluation rather than simple data.,4,0,The term 'hence' links the slippery surface to the derived recommendation for caution. I am very confident this represents sound causal reasoning.,4,1,Walking across frozen pathways in winter is a common winter experience for many people. I am very confident this is an everyday occurrence rather than an abstract puzzle.,4,"Slippery winter walkways cause people to fall, so treading with care is natural common sense.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Money burns a hole in your pocket, so you should save more.",0,Recommending saving over spending is subjective financial counsel dependent on values. I am very confident it is an opinion rather than an objective scientific truth.,4,1,It references physical currency tokens and clothing pockets. I am somewhat unconfident because money management is predominantly socio-economic rather than natural physical science.,2,0,The phrase 'burns a hole in your pocket' is an established idiomatic metaphor. I am very confident this is a figure of speech and not literal combustion.,4,0,Telling someone they 'should save more' delivers a clear normative moral and financial rule. I am very confident it provides normative instruction rather than a scientific law.,4,0,It uses 'so' to deduce the prudent necessity of saving from an observed propensity to spend. I am very confident it exhibits inferential reasoning.,4,1,Managing personal spending and wallet cash is a standard daily task for adults. I am very confident this is anchored in ordinary life rather than obscure abstraction.,4,Recognizing a tendency toward impulsive spending naturally dictates that building savings is wiser.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Her hands are blocks of ice, therefore she ought to wear mittens.",0,Prescribing mittens instead of gloves or pockets reflects a subjective suggestion for warmth. I am somewhat confident this recommendation expresses an opinion.,3,1,It relates to biological extremity vasoconstriction and thermal conduction. I am very confident it rests upon physical and physiological phenomena.,4,0,Describing cold hands as 'blocks of ice' is an obvious metaphoric exaggeration. I am very confident it is non-literal figurative language.,4,0,The phrase 'she ought to' issues a normative guideline regarding proper clothing etiquette and self-care. I am very confident it represents a normative recommendation.,4,0,The connective 'therefore' draws a logical solution from the physical discomfort of cold hands. I am very confident this embodies deductive reasoning.,4,1,Experiencing cold extremities during cold weather is an ordinary human feeling. I am very confident this depicts typical everyday experience.,4,"When hands become painfully cold, putting on protective handwear is obvious practical sense.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"The sun is baking the earth, so you must drink plenty of water.",0,What constitutes 'plenty' of water is subjective and varies from person to person. I am somewhat confident that this advice is framed as an opinionated heuristic.,3,1,"It deals with solar radiation, ambient heat, and biological hydration dynamics. I am very confident it focuses on physical and biological principles.",4,0,Saying the sun is 'baking the earth' employs a colorful culinary metaphor. I am very confident this is a figure of speech rather than a literal oven process.,4,0,The directive 'you must drink' sets a health-preserving normative obligation. I am very confident it establishes a behavioral mandate rather than neutral trivia.,4,0,The conjunction 'so' logically connects the external high temperature to the necessity of fluid intake. I am very confident it exemplifies cause-and-effect reasoning.,4,1,Feeling hot on a sunny summer day is an experience shared by everyone. I am very confident this reflects standard everyday living rather than abstract contemplation.,4,Drinking fluids under scorching heat is basic common knowledge required to avoid dehydration.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"A stitch in time saves nine, so you ought to mend that tear.",0,Whether a specific tear is worth the effort to mend is ultimately a subjective judgment. I am somewhat confident this advice remains an opinion rather than an absolute fact.,3,1,"It involves the mechanical structural integrity of woven fabrics under tensile stress. I am somewhat confident it describes physical material failure, though formulated proverbially.",3,0,The proverb 'a stitch in time saves nine' is a traditional aphorism and idiom. I am very confident this is figurative aphoristic language.,4,0,Stating that 'you ought to mend' issues clear guidance based on prudence and diligence. I am very confident this is normative rather than value-free fact.,4,0,It utilizes 'so' to deduce an immediate remedial action from a general principle of preventive maintenance. I am very confident it exhibits reasoned inference.,4,1,Noticing a rip in clothing and deciding to repair it is an ordinary domestic activity. I am very confident this belongs to common everyday experience.,4,Fixing small physical damages promptly before they worsen is a cornerstone of practical human wisdom.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"The night is black as pitch, therefore driving without headlights is foolish.",0,"Labeling behavior as 'foolish' is an evaluative, subjective characterization. I am very confident that branding conduct this way is opinion rather than mathematical fact.",4,1,"It directly involves optical photon visibility, illumination, and vehicle kinetics. I am very confident it relies on physical principles of optics and motion.",4,0,The phrase 'black as pitch' is a conventional simile describing extreme darkness. I am very confident it uses figurative speech rather than literal description.,4,0,Calling an action 'foolish' delivers a sharp normative critique of reckless conduct. I am very confident it presents an evaluative norm rather than pure description.,4,0,The word 'therefore' deduces an evaluative safety conclusion from darkness. I am very confident it shows clear logical inference.,4,1,Driving after sundown in dark conditions is a universal modern experience. I am very confident this is everyday practical life rather than theoretical abstraction.,4,"Operating a vehicle in total darkness without lights predictably causes crashes, making it obvious folly.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"He has butterfingers, so he should not carry the delicate porcelain vase.",0,Deciding that someone's grip is unreliable enough to ban them from carrying items is a subjective assessment. I am very confident this is opinion rather than absolute fact.,4,1,"It relates to manual grip friction, gravitational acceleration, and ceramic fragility upon impact. I am very confident it rests upon physical mechanics.",4,0,The idiom 'butterfingers' is an informal metaphor for clumsiness. I am very confident this is figurative rather than describing literal butter on hands.,4,0,Asserting that someone 'should not carry' establishes a prescriptive social rule for preventing accidents. I am very confident it is normative.,4,0,It deduces that a clumsy person shouldn't handle breakables based on cause-and-effect risk using 'so'. I am very confident this constitutes reasoning.,4,1,"Carrying fragile household dishware is an ordinary, familiar household task. I am very confident this reflects everyday life rather than abstract science.",4,"People know that clumsy individuals are likely to drop and shatter fragile objects, so caution is warranted.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"His heart is heavy as lead, hence you ought to comfort him.",0,Believing that one ought to intervene and comfort someone is a subjective ethical perspective. I am very confident this recommendation is an opinion rather than an objective fact.,4,1,"It references lead, a physical chemical element known for high density. I am somewhat unconfident because the core subject is emotion, making the physical aspect purely analogical.",2,0,The simile 'heavy as lead' figuratively describes deep emotional sorrow. I am very confident this is a figure of speech and not literal density.,4,0,The phrase 'you ought to comfort' expresses a moral and social obligation toward those suffering. I am very confident it sets a normative duty.,4,0,The connective 'hence' derives an ethical behavioral response from an observed emotional state. I am very confident this represents logical moral reasoning.,4,1,Witnessing sorrow and comforting a friend is a basic part of human everyday relationships. I am very confident this represents everyday social life.,4,Recognizing acute emotional grief in a peer typically calls for empathy and consolation.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"This backpack is a ton of bricks, so you should unpack some books.",0,What counts as too heavy to carry comfortably is subjective and varies across individuals. I am very confident this advice represents a personal opinion.,4,1,"It deals with gravitational mass, weight distribution, and musculoskeletal strain. I am very confident it describes physical, measurable forces.",4,0,Calling a heavy bag 'a ton of bricks' is an established hyperbolic metaphor. I am very confident it is figurative speech rather than an exact weigh-in.,4,0,The advice that you 'should unpack' gives a normative practical recommendation for physical wellbeing. I am very confident it functions normatively.,4,0,It derives the necessity to remove items from the premise of excessive weight using 'so'. I am very confident it illustrates practical deductive reasoning.,4,1,Carrying schoolbooks or work gear in a backpack happens daily for students and workers. I am very confident this is an everyday experience.,4,"Carrying an excessively heavy load strains the body, so lightening it is immediate common sense.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"You are burning the midnight oil, therefore getting sleep is the right move.",0,Deciding that sleeping immediately is 'the right move' versus finishing a critical project is subjective. I am very confident this is an opinionated evaluation.,4,1,"It concerns biological circadian rhythms, neurological fatigue, and physical sleep needs. I am somewhat confident it relates to biological mechanics.",3,0,The idiom 'burning the midnight oil' is a non-literal idiom for working late. I am very confident this is a figure of speech.,4,0,Labeling sleep as 'the right move' provides a clear normative evaluation of healthy choices. I am very confident it offers a normative judgment.,4,0,The word 'therefore' infers that sleep is needed as a direct consequence of prolonged wakefulness. I am very confident it demonstrates reasoning.,4,1,Staying up late studying or working is a familiar scenario encountered in modern daily life. I am very confident this is grounded in everyday routine.,4,"People understand that working late into the night causes exhaustion, requiring sleep to recover.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"The knife is sharp as a razor, so handle it with extreme care.",0,What constitutes 'extreme care' versus normal caution is a subjective standard. I am somewhat confident this recommendation functions as an opinionated warning.,3,1,"It refers to edge geometry, material hardness, and mechanical laceration of flesh. I am very confident it addresses physical natural rules.",4,0,The phrase 'sharp as a razor' is a common simile emphasizing extreme sharpness. I am very confident this is figurative language.,4,0,Instructing someone to handle an object with care prescribes a mandatory safety standard. I am very confident this constitutes a normative rule.,4,0,The conjunction 'so' deduces the imperative for careful handling from the blade's physical state. I am very confident this reflects causal reasoning.,4,1,Using sharp cutlery to prepare food in the kitchen is an ordinary daily activity. I am very confident this is an everyday human situation.,4,"Everyone knows that razor-sharp blades easily cut flesh, making careful handling vital.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Breaking promises burns bridges, so you should keep your word.",1,It can be empirically verified that consistently violating formal or informal commitments leads to severed social ties. I am somewhat unconfident because normative conclusions border on subjective advice rather than pure empirical fact.,2,0,Promises and relational trust are human social constructs that regulate interpersonal conduct. I am very confident because it concerns human social dynamics rather than natural sciences.,4,0,The idiom 'burns bridges' uses metaphor to describe irreversibly damaging interpersonal relationships. I am very confident because it is non-literal rather than describing actual physical combustion.,4,0,It explicitly prescribes that you should keep your word based on a moral and social obligation. I am very confident because it dictates proper behavior rather than merely describing a physical law.,4,0,It logically connects the consequence of breaking promises to the conclusion that one must keep them. I am very confident because it deduces an action from a causal outcome rather than stating an isolated premise.,4,1,Fulfilling promises and managing relationships are routine experiences in daily life. I am very confident because this scenario is directly lived rather than theoretically abstract.,4,"People understand that betraying social commitments damages relationships, so honoring agreements is necessary for mutual trust.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Lending money to freeloaders empties your pockets, so say no.",1,"Repeatedly giving unreciprocated financial aid measurably depletes one's bank account. I am somewhat confident because the financial drain is factually demonstrable, though the label 'freeloader' is value-laden.",3,0,"Money, loans, and social reputation are human inventions and customs. I am very confident because currency and borrowing exist purely within human socioeconomic structures.",4,0,The phrase 'empties your pockets' is a metaphor for incurring substantial financial loss. I am very confident because it is figurative language rather than a literal extraction of pocket contents.,4,0,It issues a normative recommendation on financial prudence and refusing requests. I am confident because it provides an evaluative rule of conduct instead of a neutral observation.,3,0,It reasons from the premise that freeloaders deplete resources to the conclusion that you should decline. I am very confident because it applies a practical inference rather than simple recall.,4,1,Handling requests for loans among acquaintances is a routine interpersonal situation. I am very confident because it occurs in standard everyday social exchanges.,4,"Giving funds to irresponsible people results in personal financial loss, so setting boundaries is reasonable.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Spilling the beans ruins court trials, so witnesses must stay quiet.",1,"Court rules legally mandate witness silence, and violations factually result in mistrials or contempt charges. I am somewhat confident because legal penalties are verifiable facts, though procedural rules originate from convention.",3,0,"Trials, witnesses, and judicial regulations are entirely socially constructed institutions. I am very confident because judicial procedures are created by human legal frameworks.",4,0,The idiom 'spilling the beans' figuratively denotes revealing confidential information. I am very confident because it is an established idiom rather than literal legumes.,4,0,It states a legal and ethical duty that witnesses must maintain confidentiality. I am very confident because it sets an enforceable standard of conduct rather than describing raw nature.,4,0,The conclusion that witnesses must remain quiet is inferred directly from the disruptive harm of leaks. I am very confident because it uses causal deduction instead of bare factual assertion.,4,1,"Legal rules and the duty of confidentiality are familiar civic concepts encountered in society. I am somewhat confident because trials are ordinary societal institutions, though not experienced every single day.",3,"Premature disclosure of confidential judicial information compromises legal proceedings, so confidentiality is strictly enforced.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Stirring the pot breeds toxic workplaces, so employees shouldn't gossip.",1,"Organizational studies factually confirm that chronic gossip degrades team cohesion and job satisfaction. I am somewhat confident because organizational outcomes are measurable, though behavioral advice remains normative.",3,0,"Workplace cultures, company policies, and gossip exist strictly within human social groups. I am very confident because corporate environments are socially defined institutions.",4,0,'Stirring the pot' is an idiomatic metaphor meaning to deliberately agitate conflict. I am very confident because it relies on figurative phrasing rather than literal cookware.,4,0,It conveys a standard of professional etiquette prescribing that colleagues should avoid gossiping. I am very confident because it promotes an organizational value rather than a physical law.,4,0,It derives a behavioral restriction from the demonstrated negative outcome of interpersonal disruption. I am very confident because it draws an inferential conclusion based on cause and effect.,4,1,Office workplace interaction and rumor control are common daily occurrences for workers. I am very confident because navigating workplace communication happens routinely.,4,"Instigating needless drama hurts organizational morale, so professional decorum requires refraining from malicious talk.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Cutting corners in construction costs lives, therefore builders must follow codes.",1,Structural collapse and fatality statistics resulting from code violations are objectively verifiable facts. I am very confident because structural failure and building law violations are documented empirically.,4,0,"Building codes, professional licensure, and legal mandates are socially constructed frameworks. I am very confident because codes are promulgated by human civic authorities.",4,0,The idiom 'cutting corners' figuratively denotes executing a task poorly or omitting essential steps. I am very confident because it is metaphorical rather than literal geometric cutting.,4,0,It posits an obligatory moral and legal standard that builders must obey regulations. I am very confident because it demands compliance based on safety duties.,4,0,"It infers the necessity of regulatory compliance from the lethal risk of substandard workmanship. I am very confident because it links cause, hazard, and mandated action through logical inference.",4,1,"Living and working inside buildings governed by safety codes is an ordinary human experience. I am somewhat confident because, while building codes are technical, their safety impact touches daily living.",3,"Taking negligent shortcuts in building structures leads to deadly failures, making strict compliance necessary.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Throwing money down the drain causes bankruptcy, so save your paychecks.",1,"Exceeding expenditure beyond income over time factually causes legal insolvency and bankruptcy. I am somewhat confident because financial insolvency is objectively measurable, even if spending terms are colloquial.",3,0,"Currency, wages, banking, and bankruptcy are artificial constructs of human society. I am very confident because economic systems are products of human convention.",4,0,'Throwing money down the drain' is an idiom for wasting funds recklessly. I am very confident because it employs vivid metaphor rather than plumbing operations.,4,0,It promotes the financial virtue of thrift by instructing the listener to save paychecks. I am very confident because it expresses a value judgment about sound financial behavior.,4,0,"It reasons that since reckless spending produces bankruptcy, one must preserve their earnings. I am very confident because it deduces a practical directive from a negative outcome.",4,1,"Earning money, spending on daily needs, and budgeting are universal everyday activities. I am very confident because it reflects common household financial decisions.",4,"Senselessly squandering earnings leads to financial ruin, so individuals need to budget and save.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Jumping the gun at red lights invites crashes, so drivers should wait.",1,"Traffic collision records empirically verify that entering intersections against signals causes crashes. I am very confident because traffic accident causation is a documented, demonstrable fact.",4,0,"Traffic signals, right-of-way conventions, and driving codes are human-made social agreements. I am very confident because traffic laws are civic constructs rather than laws of physics.",4,0,'Jumping the gun' is an idiom derived from athletics denoting acting prematurely. I am very confident because it is figurative rather than involving actual firearms.,4,0,It prescribes an essential traffic rule and moral obligation to wait at red signals. I am very confident because it mandates how motorists ought to drive safely.,4,0,"It logically reasons that early acceleration creates collision risks, requiring drivers to hold position. I am very confident because it derives a safe practice from collision causality.",4,1,Navigating traffic lights while driving or commuting is a routine daily task. I am very confident because traffic signals are omnipresent in everyday urban life.,4,"Accelerating into an intersection before the traffic signal turns green causes collisions, so waiting is required.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Biting off more than you can chew brings burnout, so decline extra shifts.",1,"Occupational research factually establishes that excessive work hours cause psychological and physiological burnout. I am somewhat confident because occupational health outcomes are measurable, though individual limits vary.",3,0,"Work shifts, employment contracts, and labor practices are institutional human constructs. I am very confident because modern employment arrangements are societal designs.",4,0,'Biting off more than you can chew' is an idiom for accepting an overwhelming task. I am very confident because it uses figurative eating imagery for workload assessment.,4,0,It gives normative guidance on workload management and self-care by advising shift refusal. I am very confident because it advises an appropriate boundary rather than stating a natural law.,4,0,It concludes that one should refuse extra work based on the proven consequence of exhaustion. I am very confident because it uses cause-and-effect deduction to arrive at an action.,4,1,Balancing work shifts and personal capacity is a typical daily labor concern. I am very confident because managing work schedules is a common everyday dilemma.,4,"Overcommitting to more work responsibilities than one can handle leads to severe exhaustion, making boundary-setting necessary.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Playing with fire gets people hurt, therefore strict parents establish curfews.",1,"Juvenile curfews and municipal nighttime restrictions are documented legal and familial policies. I am somewhat confident because the presence of curfews is a verifiable fact, though optimal parenting styles are debated.",2,0,"Family roles, parental guardianship, and curfews are socially institutionalized norms. I am very confident because parenting duties and curfew laws are social conventions.",4,0,"The idiom 'playing with fire' metaphorically describes engaging in high-risk, dangerous actions. I am very confident because it functions figuratively rather than describing actual flames.",4,0,It endorses a parenting norm that guardians ought to set protective rules for minors. I am confident because it validates a social standard of responsible child-rearing.,3,0,"It reasons that because dangerous risk-taking harms minors, parents logically enact boundaries like curfews. I am very confident because it links risk prevention to regulatory behavior via deduction.",4,1,Curfews and parental household rules are typical facets of family life. I am very confident because family discipline is experienced across everyday households.,4,"Reckless youth behavior invites severe harm, so protective parental boundaries are established.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Hitting below the belt ruins debates, so opponents must play fair.",1,"Formal debate tournaments enforce explicit, objective rules disqualifying ad hominem attacks. I am somewhat confident because debate regulations are verifiable facts, though conversational civility has subjective elements.",3,0,"Debates, etiquette, and concepts of sportsmanship are purely human cultural inventions. I am very confident because fair play rules exist only within human social communication.",4,0,'Hitting below the belt' is a boxing metaphor meaning to engage in unfair or unsporting behavior. I am very confident because it applies athletic terminology figuratively to verbal discussion.,4,0,It asserts a standard of conduct and ethical rule of engagement in argumentative debates. I am very confident because it dictates how people should behave in discussion.,4,0,It infers the necessity of fair play from the premise that unprincipled attacks spoil constructive debate. I am very confident because it reaches a normative rule through logical deduction.,4,1,Disagreements and conversational arguments happen regularly among people in everyday contexts. I am very confident because arguing fairly is an ordinary social requirement.,4,"Using cheap personal attacks disrupts rational discourse, requiring participants to respect procedural fairness.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Turning a blind eye encourages thieves, so store owners should call police.",1,Criminological data factually confirms that zero enforcement results in increased property crime rates. I am very confident because empirical crime statistics verify this behavioral response.,4,0,"Store ownership, criminal laws, and police institutions are social conventions governing property. I am very confident because law enforcement and retail commerce are social constructs.",4,0,'Turning a blind eye' is an idiom meaning to deliberately pretend not to notice an offense. I am very confident because it is a figurative expression rather than literal visual impairment.,4,0,It mandates the proper civic action that business owners should report illegal theft. I am very confident because it prescribes standard civic duty and property protection.,4,0,It concludes that calling police is required because tolerating criminal behavior inevitably increases it. I am very confident because it connects systemic incentive effects to a practical conclusion.,4,1,"Retail operations, theft prevention, and merchant interactions are standard components of daily commerce. I am very confident because retail theft is an everyday business challenge.",4,"Ignoring shoplifting emboldens criminals to continue stealing, so business owners must notify law enforcement.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Two heads are better than one, therefore project teams must collaborate.",1,"Cognitive and industrial psychology empirically demonstrate that collaborative groups outperform isolated individuals on complex tasks. I am somewhat confident because empirical teamwork research supports this, though synergy varies.",3,0,"Project teams, work organizations, and collaborative procedures are socially constructed forms of human interaction. I am very confident because joint labor systems are entirely social.",4,0,'Two heads are better than one' is a well-known aphoristic figure of speech. I am very confident because it uses proverbial phrasing rather than literal anatomical counting.,4,0,It promotes the value of teamwork and prescribes that team members ought to collaborate. I am very confident because it offers a collaborative imperative based on social values.,4,0,It deduces that teams should work together based on the premise that collective thinking produces superior results. I am very confident because it reasons from advantage to required action.,4,1,"Collaborating on team tasks at work, school, or home is a staple of everyday human activity. I am very confident because cooperative problem-solving is universally encountered.",4,"Combining perspectives and skills yields superior solutions compared to working in isolation, making collaboration advantageous.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Letting the cat out breaks NDAs, so employees must guard trade secrets.",1,Non-disclosure agreements are legally enforceable contracts that factually trigger financial penalties when breached. I am very confident because legal contracts and court enforcement are verifiable matters of fact.,4,0,"Intellectual property, corporate contracts, and employment laws are purely human social institutions. I am very confident because trade secrets and legal agreements are societal constructs.",4,0,'Letting the cat out' is a shortened colloquial variation of the idiom 'letting the cat out of the bag'. I am very confident because it figuratively means disclosing a secret.,4,0,It establishes a binding professional and legal norm requiring employees to protect proprietary data. I am very confident because it prescribes mandatory workplace conduct.,4,0,"It reasons that because unauthorized disclosure breaches legally binding NDAs, employees must maintain secrecy. I am very confident because it follows an if-then contractual logic.",4,1,"Signing non-disclosure agreements and handling proprietary work files are common everyday employment experiences. I am somewhat confident because while NDAs are routine in business, not all workers sign them.",3,"Disclosing proprietary information violates legal non-disclosure agreements, so workers must maintain confidentiality.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Throwing someone under the bus damages morale, therefore good managers protect subordinates.",1,"Leadership surveys empirically confirm that managerial blame-shifting measurably spikes turnover and lowers productivity. I am somewhat confident because organizational metrics prove the phenomenon, though leadership styles vary.",3,0,"Management structures, employee hierarchies, and workplace morale are social relationships. I am very confident because organizational dynamics exist within human corporate systems.",4,0,'Throwing someone under the bus' is a well-known idiom meaning to sacrifice an associate to avoid blame. I am very confident because it is completely metaphorical and not vehicular homicide.,4,0,It prescribes an ethical management principle that leaders ought to defend their team members. I am very confident because it outlines normative workplace leadership standards.,4,0,It logically concludes that managers must protect workers because unfair blame devastates group morale. I am very confident because it derives a management rule from causal psychological consequences.,4,1,Workplace supervision and team accountability are standard everyday experiences for millions of workers. I am very confident because office hierarchy dynamics happen on a daily basis.,4,"Scapegoating team members destroys organizational trust, so responsible leadership requires supporting staff.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Burying your head in the sand compounds debt, so check bank statements.",1,Compounding interest rates and late fees automatically accrue factually on delinquent credit balances. I am very confident because compound interest accrual is an objective financial fact.,4,0,"Banking, interest calculations, debt instruments, and financial balances are human institutional constructs. I am very confident because monetary finance exists strictly within social frameworks.",4,0,'Burying your head in the sand' is a metaphor denoting intentional denial of an obvious problem. I am very confident because it uses symbolic imagery rather than literal sand excavation.,4,0,It presents a normative standard of personal responsibility regarding debt management. I am very confident because it issues clear behavioral advice on financial duty.,4,0,It deduces that checking accounts is imperative because willful ignorance mathematically compounds unpaid debt. I am very confident because it logically connects avoidance to compounding liabilities.,4,1,Reviewing bank accounts and paying periodic bills are quintessential everyday adult activities. I am very confident because managing personal accounts is a constant mundane routine.,4,"Ignoring accumulated bills leads to escalating interest and fees, so monitoring finances is essential.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Giving the cold shoulder offends diners, so restaurant servers should smile.",1,"Hospitality business data shows customer satisfaction ratings and tip amounts drop significantly when service is impolite. I am somewhat confident because consumer response is empirically measurable, although smiling norms are subjective.",3,0,"Customer service expectations, restaurants, and tipping etiquette are cultural conventions. I am very confident because commercial hospitality conventions are human social constructs.",4,0,"'Giving the cold shoulder' is an idiom for deliberately acting cold, dismissive, or unfriendly. I am very confident because it is figurative rather than anatomical temperature.",4,0,It sets a customer service standard that restaurant staff ought to be hospitable and cheerful. I am very confident because it specifies the behavioral norm of the service industry.,4,0,"It reasons that because aloofness insults patrons, hospitality workers should adopt friendly demeanor. I am very confident because it links customer reaction to professional etiquette.",4,1,Dining out or working in customer service are familiar everyday social encounters. I am very confident because interacting with servers is a routine public experience.,4,"Treating customers with visible aloofness harms customer satisfaction, so hospitality requires friendly service.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Robbing Peter to pay Paul ruins credit, so borrowers must budget.",1,Credit rating agencies use objective mathematical formulas where debt shuffling lowers credit scores. I am very confident because credit scoring models objectively verify this financial outcome.,4,0,"Credit ratings, loans, and banking systems are socially established financial institutions. I am very confident because credit systems depend entirely on human economic structures.",4,0,'Robbing Peter to pay Paul' is an idiom meaning to discharge one debt by incurring another. I am very confident because it is a metaphorical proverb rather than a literal theft.,4,0,It instructs borrowers that they must practice sound budgeting as a matter of financial discipline. I am very confident because it establishes an evaluative rule for financial handling.,4,0,It infers the necessity of budgeting because transferring debt from one creditor to another ruins credit scores. I am very confident because it applies rational deduction to credit mechanics.,4,1,Managing personal credit lines and budgeting monthly expenditures are ordinary everyday tasks. I am very confident because personal debt management is a common daily reality.,4,"Shuffling debts between accounts without paying principal destroys financial stability, requiring responsible budgeting.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
"Crying over spilled milk wastes time, so students should finish homework.",1,"Academic syllabi factually establish homework due dates and penalties for unsubmitted work. I am somewhat confident because academic grading rules are objective facts, though the proverb remains figurative.",2,0,"School curricula, student roles, homework assignments, and grading systems are social institutions. I am very confident because the education system is entirely human-made.",4,0,'Crying over spilled milk' is a classic proverb metaphorically referring to useless regret over unchangeable events. I am very confident because it is figurative rather than dairy cleanup.,4,0,It asserts an obligation that students ought to concentrate on productive academic duties rather than regret. I am very confident because it provides prescriptive guidance on student conduct.,4,0,It deduces that students should direct efforts to studying since dwelling on past mistakes is unproductive. I am very confident because it infers practical action from the futility of rumination.,4,1,Students managing homework deadlines and coping with academic mistakes happen on a regular daily basis. I am very confident because schoolwork and minor regrets are common everyday experiences.,4,"Wasting energy regretting past errors accomplishes nothing, so focus should remain on current responsibilities.","['fact', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",google/gemini-3.8-flash
