statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"If invitations exclude additional guests, bringing an uninvited friend violates that restriction.",1,"The restriction and friend's invitation status objectively establish noncompliance, rather than personal judgments about friendliness.",4,0,"Invitation restrictions are clearly established through human social arrangements, not physical laws.",4,1,"Invitations and additional guests are described plainly, without metaphor or hyperbole.",4,0,"The statement clearly concerns the limits of permission, rather than predicting attendance.",4,0,It clearly classifies the uninvited friend as an additional guest and applies the restriction.,4,1,"Invitations and accompanying friends are clearly ordinary social situations, not abstract theoretical matters.",4,An invitation without permission for extra guests does not authorize bringing another person.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If borrowing requires permission, taking someone's bicycle without permission violates that requirement.",1,"Whether permission was obtained determines compliance objectively under the stated requirement, not according to the borrower's preferences.",4,0,"Ownership and permission clearly involve human social arrangements, not merely the bicycle's physical properties.",4,1,"Taking a bicycle and obtaining permission describe literal actions, with no figurative wording.",4,0,The statement clearly invokes a permission requirement rather than a physical constraint on moving bicycles.,4,0,"It clearly combines a required authorization with its absence to infer a violation, rather than merely describing possession.",4,1,"Borrowing belongings is clearly an ordinary interaction, not a situation requiring abstract theory.",4,Intending to borrow something does not satisfy a requirement to obtain permission first.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If a chore schedule assigns you dishes today, washing them is your assigned responsibility.",1,"The assigned responsibility can objectively be checked against the schedule, regardless of whether the person likes the assignment.",4,0,"The division of household labor is clearly a human arrangement, not a physical property of dishes.",4,1,"A schedule and washing dishes are described in their ordinary senses, without figurative language.",4,0,The statement clearly identifies an assigned responsibility rather than predicting who will actually wash dishes.,4,0,"It applies the schedule's assignment to the named person's responsibility, though this inference is close to a restatement.",3,1,"Washing dishes and sharing chores are clearly everyday experiences, rather than abstract theoretical concerns.",4,A chore assignment identifies who is responsible for completing that household task.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If park rules require leashes, unleashing your dog there violates those rules.",1,"The stipulated rule and leash status objectively determine compliance, independently of opinions about the dog's temperament.",4,0,"Park leash requirements are clearly human-made rules, not natural constraints on animals.",4,1,"Unleashing refers literally to removing a dog's leash, not metaphorically releasing energy or potential.",4,0,The statement clearly concerns required conduct rather than biological facts about dogs.,4,0,"It clearly applies the location's leash requirement to an incompatible action, rather than merely observing a dog.",4,1,"Walking dogs in parks is clearly an ordinary activity, not an abstract scenario.",4,A leash requirement means dogs must remain leashed in the area where it applies.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If a sale excludes electronics, that discount does not apply to headphones.",1,"The conclusion is checkable against sale terms, though unusual retailer category definitions introduce limited uncertainty rather than subjectivity.",3,0,"Discount eligibility is clearly a commercial convention, even though headphones also have physical properties.",4,1,"Sale, discount, and headphones have straightforward meanings here, with clearly no figure of speech.",4,0,"It concerns eligibility under seller-established terms, although its descriptive form makes the normative classification somewhat less certain.",3,0,"It clearly combines the electronics exclusion with headphones' category membership, rather than merely recalling a price.",4,1,"Reading sale terms while shopping is clearly an ordinary experience, not an abstract inquiry.",4,Shoppers normally recognize headphones as electronics and apply stated sale exclusions accordingly.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If a coupon expired yesterday, it is no longer valid under its stated terms.",1,"Validity under stated terms is objectively checkable from the dates, regardless of discretionary exceptions a seller might offer.",4,0,"Coupon validity clearly depends on human-established redemption terms, not physical deterioration of the coupon.",4,1,"Expired and valid carry their standard commercial meanings here, without metaphor or exaggeration.",4,0,"It concerns validity under commercial terms, although it describes that status rather than directly prescribing behavior.",3,0,It clearly combines the expiration condition with today's being later than yesterday to infer invalidity.,4,1,"Checking coupons and expiration dates is clearly ordinary shopping behavior, not abstract theoretical work.",4,An expiration date marks the end of the validity specified by a coupon's terms.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If bus rules require yielding priority seats, refusing an eligible passenger violates those rules.",1,"Compliance can be checked against the stipulated rule and eligibility, although applying real policies may require additional context.",3,0,"Priority seating obligations clearly arise from human policies, not the physical construction of seats.",4,1,"Yielding a seat and refusing a passenger use ordinary transport-related meanings, with no figurative comparison.",4,0,The statement clearly invokes a seating obligation rather than predicting passengers' actual behavior.,4,0,It clearly combines a yielding requirement with an eligible passenger's refusal to infer noncompliance.,4,1,"Priority seating is clearly encountered during ordinary public transport use, rather than only in abstract discussions.",4,A requirement to yield designated seating applies when a qualifying passenger requests the seat.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If quiet hours prohibit loud music, playing it during those hours violates the rule.",1,"The conditional violation is checkable, although real applications may require an objective definition of 'loud' rather than personal annoyance.",3,0,"Quiet hours are clearly human-established arrangements for shared living, not natural periods when sound behaves differently.",4,1,"Playing loud music during specified hours describes literal behavior, without metaphor or hyperbole.",4,0,The statement clearly concerns a prohibition on conduct rather than the scientific properties of sound.,4,0,It clearly combines the prohibited activity with the restricted time period to infer a violation.,4,1,"Noise restrictions in shared housing are clearly ordinary experiences, not abstract theoretical regularities.",4,A time-limited noise restriction applies when the prohibited noise occurs within that period.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"If you promised to repay today, paying tomorrow fails to fulfill that promise.",1,"Payment timing can objectively be compared with the original promise, regardless of whether the lender forgives the delay.",4,0,"Promises create human social commitments, clearly distinct from physical laws governing money or time.",4,1,"Repaying today or tomorrow refers to literal payment timing, with no metaphor or exaggeration.",4,0,The statement clearly evaluates fulfillment of a commitment rather than merely reporting when money changes hands.,4,0,It clearly compares the promised timing with the later payment to infer that the original commitment was not fulfilled.,4,1,"Borrowing money and arranging repayment are clearly ordinary interactions, not abstract philosophical scenarios.",4,Keeping a repayment promise includes meeting the repayment time that was promised.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Hot pans can burn skin, so you should use oven mitts.",1,"Burn risks and mitt insulation are objectively testable, unlike personal preferences. However, the recommendation assumes avoiding burns is desirable, so I am somewhat unconfident about the whole statement.",2,1,"I am somewhat confident because the advice depends on heat transfer and insulation, not social convention, although it includes a value judgment.",3,1,"I am very confident because pans, burns, and oven mitts have their ordinary meanings, without figurative language.",4,0,I am very confident because it recommends protective behavior rather than merely describing heat transfer.,4,0,"I am very confident because it combines burn risk with the goal of protection to infer an action, rather than reporting an isolated observation.",4,1,"I am very confident because handling hot cookware is an ordinary kitchen experience, not an abstract scenario.",4,People use familiar knowledge about heat to choose protection when handling hot cookware.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Wet floors reduce traction, so you should walk carefully on them.",1,"Traction and slipping can be measured, unlike subjective preferences, although results depend on the surface. I am somewhat unconfident because the recommendation also assumes a safety goal.",2,1,"I am somewhat confident because friction and balance provide the basis, rather than socially constructed rules, although the advice is normative.",3,1,"I am very confident because walking carefully on wet floors means exactly what it says, without metaphor.",4,0,I am very confident because it prescribes caution rather than only describing floor conditions.,4,0,"I am very confident because it infers cautious movement from reduced traction and an implicit goal of avoiding falls, rather than merely listing facts.",4,1,"I am very confident because people encounter wet floors in bathrooms, kitchens, and entrances, without needing abstract knowledge.",4,Recognizing a slippery surface and adjusting one's steps is familiar practical judgment.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Spoiled food can cause illness, so you should discard it.",1,"Foodborne illness risks are empirically assessable, rather than matters of taste. I am somewhat unconfident because the entire statement also contains a health-oriented recommendation.",2,1,"I am somewhat confident because biological contamination and illness ground the advice, not etiquette, although the recommended response expresses a value.",3,1,"I am very confident because food, illness, and discarding are described directly, without any figure of speech.",4,0,"I am very confident because discarding the food is recommended behavior, not merely an empirical description.",4,0,"I am very confident because it infers disposal from potential illness and the goal of avoiding it, rather than offering disconnected knowledge.",4,1,"I am very confident because deciding whether to keep old food is routine household experience, not abstract speculation.",4,People ordinarily recognize that avoiding unsafe food helps protect their health.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Tap water conducts electricity, so you should keep plugged-in appliances away from sinks.",1,"Electrical conductivity and shock hazards are testable, unlike personal opinions. I am somewhat unconfident because the prescription additionally assumes preventing electrical injury is the goal.",2,1,"I am somewhat confident because electrical conduction supplies the basis, rather than social expectations, although the statement also recommends conduct.",3,1,"I am very confident because the references to tap water, electricity, and appliances are direct and nonfigurative.",4,0,I am very confident because it tells people how they should position appliances rather than merely stating electrical properties.,4,0,"I am very confident because it combines conductivity with knowledge of electrical hazards to infer safer placement, rather than merely naming a property.",4,1,"I am very confident because sinks and electrical appliances occur in ordinary homes, not exclusively in theoretical settings.",4,Keeping electrical appliances away from water is a familiar household safety precaution.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Bleach mixed with ammonia releases toxic gases, so you should keep them separate.",1,"The hazardous chemical reaction is objectively verifiable, not a personal preference. I am somewhat unconfident because the complete statement adds a safety-based prescription.",2,1,"I am somewhat confident because chemistry and toxicology explain the danger, rather than social convention, although the response is framed normatively.",3,1,"I am very confident because mixing, toxic gases, and separation are meant literally, without exaggeration or metaphor.",4,0,I am very confident because keeping the cleaners separate is a behavioral prescription rather than only a chemical description.,4,0,"I am very confident because it infers separation from a hazardous reaction and an implicit safety goal, rather than simply reporting chemistry.",4,1,"I am somewhat confident because household cleaning can involve these products, although not everyone encounters ammonia cleaners; this is practical rather than abstract.",3,Avoiding a dangerous combination of household cleaners is practical knowledge for ordinary cleaning.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Seat belts restrain occupants during crashes, so you should buckle up before driving.",1,Seat-belt restraint and injury reduction can be tested independently of opinion. I am somewhat unconfident because the recommendation additionally prioritizes occupant safety.,2,1,"I am somewhat confident because restraint mechanics ground the advice, rather than traffic law or social approval, although it remains a prescription.",3,1,"I am very confident because 'buckle up' directly means fastening a seat belt here, rather than metaphorically preparing for difficulty.",4,0,I am very confident because it recommends wearing a seat belt rather than merely describing its operation.,4,0,"I am very confident because it combines a protective function with the possibility of crashing to infer advance preparation, rather than isolated knowledge.",4,1,"I am very confident because fastening a seat belt is an ordinary part of car travel, not an abstract exercise.",4,People connect a familiar protective device with the practical goal of reducing crash injuries.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Loud sounds can damage hearing, so you should lower excessive headphone volume.",1,"Sound exposure and hearing damage are measurable, unlike musical preferences. I am somewhat unconfident because recommending lower volume also assumes preserving hearing is the priority.",2,1,"I am somewhat confident because acoustics and auditory biology support the advice, rather than social convention, although it expresses a protective judgment.",3,1,"I am very confident because loudness, hearing damage, and lowering volume are expressed directly, without figurative wording.",4,0,I am very confident because it recommends changing listening behavior instead of only describing sound exposure.,4,0,"I am very confident because it infers reduced exposure from a damage risk and a protective goal, rather than simply stating a biological fact.",4,1,"I am very confident because listening through headphones is commonplace and personally observable, rather than abstract.",4,Adjusting headphone volume to protect hearing is an accessible everyday precaution.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Sunlight can burn skin, so you should protect exposed skin outdoors.",1,"Sunburn and protective measures are empirically assessable, not merely opinions. I am somewhat unconfident because the recommendation assumes protection is desirable and leaves exposure conditions unspecified.",2,1,"I am somewhat confident because radiation and skin biology provide the basis, rather than appearance norms, although the statement includes advice.",3,1,"I am very confident because burning skin and protecting it refer to actual physical effects and actions, not metaphors.",4,0,I am very confident because it advises skin protection rather than merely describing sunlight.,4,0,"I am very confident because it derives a protective action from potential skin damage, rather than only reporting an observation.",4,1,"I am very confident because outdoor sunlight exposure is ordinary experience, not an abstract or specialized situation.",4,"People draw on familiar sunburn experiences to choose protective clothing, shade, or sunscreen.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Broken glass can cut feet, so you should wear shoes while cleaning it.",1,"Glass injuries and footwear protection are testable, although protection varies by shoe. I am somewhat unconfident because the recommendation is a safety judgment, not exclusively an objective fact.",2,1,"I am somewhat confident because sharp edges and protective barriers explain the advice, rather than dress conventions, although it contains a prescription.",3,1,"I am very confident because glass, cuts, feet, and shoes retain their ordinary physical meanings without figurative language.",4,0,I am very confident because it recommends footwear for cleanup rather than merely describing broken glass.,4,0,"I am very confident because it combines a cutting hazard with footwear's protective role to infer a precaution, rather than merely stating knowledge.",4,1,"I am very confident because accidentally breaking a glass is a plausible household event, not an abstract scenario.",4,Using footwear around sharp debris follows ordinary understanding of cuts and physical protection.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Unsecured loads can fall, so you should secure objects before transporting them.",1,Load movement and restraint effectiveness can be observed independently of opinion. I am somewhat unconfident because the recommendation additionally assumes preventing falls is the desired outcome.,2,1,"I am somewhat confident because gravity, motion, and mechanical restraint ground the advice, rather than social rules, although its conclusion is normative.",3,1,"I am very confident because securing and transporting objects describe actual actions, without metaphor or hyperbole.",4,0,I am very confident because securing the objects is recommended behavior rather than only a description of falling.,4,0,"I am very confident because it infers stabilization from a foreseeable falling risk, rather than merely reporting that objects can fall.",4,1,"I am very confident because moving boxes, luggage, or furniture is familiar practical experience, not abstract theory.",4,People ordinarily stabilize belongings before moving them to prevent damage or injury.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Raw chicken can carry germs, so you should wash hands after handling it.",1,"Contamination and germ removal through proper washing are objectively testable, unlike personal preferences. I am somewhat unconfident because the prescription also assumes preventing infection is desirable.",2,1,"I am somewhat confident because microbial transmission supports the advice, rather than cleanliness etiquette, although the recommended action reflects a health priority.",3,1,"I am very confident because chicken, germs, and washing hands have straightforward meanings here, without figurative language.",4,0,I am very confident because it prescribes handwashing rather than only describing contamination.,4,0,"I am very confident because it combines possible contamination with handwashing's cleaning function to infer a response, rather than stating isolated knowledge.",4,1,"I am very confident because preparing chicken is an ordinary cooking activity, not an abstract scientific problem.",4,Handwashing after handling raw meat is a familiar way to prevent spreading contamination.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Children can choke on small objects, so you should keep coins beyond toddlers' reach.",1,"Choking hazards and access to coins are objectively assessable, unlike subjective preferences. I am somewhat unconfident because the recommendation additionally assumes protecting toddlers is the governing goal.",2,1,"I am somewhat confident because object size and airway obstruction ground the advice, rather than parenting conventions, although it expresses a caregiving obligation.",3,1,"I am very confident because choking and keeping coins beyond physical reach are meant directly, without metaphor.",4,0,I am very confident because it recommends a caregiving precaution rather than merely describing children's anatomy.,4,0,"I am very confident because it identifies coins as potential choking objects and infers restricting access, rather than merely describing a hazard.",4,1,"I am very confident because coins and toddlers are familiar household concerns, not exclusively abstract subjects.",4,Caregivers use knowledge of choking hazards to arrange a safer environment for young children.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Dry plants can wilt, so you should water them when their soil needs moisture.",1,Plant hydration and wilting can be measured independently of opinion. I am somewhat unconfident because the recommendation assumes keeping the plant healthy and depends on its particular needs.,2,1,"I am somewhat confident because plant physiology and water availability supply the basis, rather than gardening fashions, although the statement recommends an action.",3,1,"I am very confident because plants, soil moisture, and watering refer directly to their ordinary meanings without figurative language.",4,0,I am very confident because it recommends plant care rather than only describing wilting.,4,0,"I am very confident because it combines water deficiency with the goal of preventing wilting to infer watering, rather than merely reporting plant behavior.",4,1,"I am very confident because checking soil and watering plants are ordinary gardening activities, not abstract reasoning alone.",4,People connect a plant's need for water with ordinary decisions about caring for it.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Blocked vents restrict airflow, so you should keep heater vents clear.",1,"Airflow changes caused by obstructions are measurable, not matters of preference. I am somewhat unconfident because the recommendation additionally assumes maintaining intended heater operation is desirable.",2,1,"I am somewhat confident because airflow and equipment operation ground the advice, rather than social conventions, although its conclusion is prescriptive.",3,1,"I am very confident because blocked vents and restricted airflow describe actual physical conditions, without metaphor.",4,0,I am very confident because it recommends keeping vents clear rather than merely describing airflow.,4,0,"I am very confident because it infers removing obstructions from their effect on desired airflow, rather than only presenting a mechanical fact.",4,1,"I am very confident because arranging belongings around household heating vents is practical daily experience, not an abstract scenario.",4,Leaving ventilation openings unobstructed follows familiar understanding of how air moves through a heater.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Heavy objects can topple unstable shelves, so you should place them lower.",1,"Loading effects on stability are measurable, although lower placement cannot guarantee safety. I am somewhat unconfident because the recommendation also relies on a safety goal rather than facts alone.",2,1,"I am somewhat confident because balance and center of mass support the advice, rather than decorating preferences, although the conclusion recommends behavior.",3,1,"I am very confident because heavy objects, toppling shelves, and lower placement have direct spatial meanings, without metaphor.",4,0,I am very confident because it recommends where to place objects rather than merely describing shelf instability.,4,0,"I am somewhat confident because the conclusion requires implicit knowledge about load height and stability, rather than following from the stated hazard alone.",3,1,"I am very confident because organizing shelves is an ordinary household task, not an abstract exercise.",4,Storing heavy belongings lower is a familiar way to reduce furniture's tendency to tip.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Screens reflect bright light, so you should reposition them to reduce glare.",1,"Reflections and changes in glare are objectively observable, not merely matters of taste. I am somewhat unconfident because recommending repositioning depends on the viewing goal and available alternatives.",2,1,"I am somewhat confident because optics and viewing geometry ground the advice, rather than social rules, although the preferred response is normative.",3,1,"I am very confident because reflection, repositioning, and glare have their ordinary physical meanings, without figurative language.",4,0,I am very confident because it recommends repositioning a screen rather than merely describing reflection.,4,0,"I am very confident because it combines reflection with adjustable screen position to infer a way of reducing glare, rather than merely naming an effect.",4,1,"I am very confident because screen glare is familiar when using computers or televisions, not an abstract phenomenon alone.",4,People adjust screens when reflections make the display difficult to see.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Damp fabric encourages mold, so you should dry towels before storing them.",1,"Moisture's contribution to mold growth is empirically testable, unlike personal preferences. I am somewhat unconfident because the recommendation additionally assumes preventing mold is the desired outcome.",2,1,"I am somewhat confident because moisture and fungal growth explain the advice, rather than housekeeping etiquette, although it includes a practical judgment.",3,1,"I am very confident because 'encourages mold' literally describes conditions favoring growth here, rather than attributing intentions to fabric.",4,0,I am very confident because drying towels is recommended conduct rather than merely a description of mold growth.,4,0,"I am very confident because it infers removing moisture from moisture's role in unwanted growth, rather than only stating a biological regularity.",4,1,"I am very confident because laundering and storing towels are ordinary household activities, not abstract concerns.",4,"Drying towels before storage follows familiar experience with dampness, unpleasant smells, and mold.","['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Thirst can signal dehydration, so you should drink water when thirsty.",1,"Hydration and thirst's relationship to fluid needs can be studied objectively. I am somewhat unconfident because the advice assumes ordinary health circumstances and values hydration, rather than being purely factual.",2,1,"I am somewhat confident because fluid balance supplies the biological basis, although thirst is subjectively experienced; the advice does not depend on social convention.",3,1,"I am very confident because 'signal' means indicate a bodily condition here, and the advice contains no metaphor or exaggeration.",4,0,I am very confident because it advises a response to thirst rather than merely describing the sensation.,4,0,"I am very confident because it combines a possible fluid-deficit signal with water's replenishing role to infer drinking, rather than merely reporting sensation.",4,1,"I am very confident because thirst and drinking water are routine personal experiences, not abstract situations.",4,Responding to thirst by drinking water connects an ordinary bodily sensation with a practical need.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Loose shoelaces can cause trips, so you should tie them before walking.",1,Shoelace entanglement and resulting stumbles are observable independently of opinion. I am somewhat unconfident because recommending tying them also assumes avoiding trips is a priority.,2,1,"I am somewhat confident because entanglement and balance explain the advice, rather than clothing etiquette, although its conclusion is normative.",3,1,"I am very confident because trips means physical stumbles in this context, with no metaphor or figurative comparison.",4,0,I am very confident because tying shoelaces is prescribed rather than merely described.,4,0,"I am very confident because it infers securing a potential obstacle before movement, rather than merely reporting that loose laces exist.",4,1,"I am very confident because putting on shoes and walking are ordinary activities, not abstract scenarios.",4,Securing shoelaces before moving is a familiar precaution against stumbling.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"Freezing water expands, so you should leave space in containers before freezing water.",1,"Water's expansion during ordinary freezing is objectively measurable, unlike personal preference. I am somewhat unconfident because the complete statement adds a recommendation aimed at preventing overflow or damage.",2,1,"I am somewhat confident because volume changes and container capacity ground the advice, rather than social expectations, although the statement also prescribes action.",3,1,"I am very confident because expansion and empty space refer directly to physical volume, without figurative language.",4,0,I am very confident because leaving space is recommended behavior rather than only a description of freezing.,4,0,"I am very confident because it combines expansion with limited container capacity to infer leaving room, rather than merely stating a material property.",4,1,"I am very confident because filling containers for a household freezer is an ordinary task, not an abstract scientific exercise.",4,Leaving room for expansion is familiar practical judgment when storing water in a freezer.,"['fact', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",openai/gpt-6-astra
"She repeatedly shared his secrets, so he will probably keep her at arm's length.",1,"His subsequent distancing is observable, making this a testable prediction rather than a personal evaluation, although the outcome remains uncertain.",3,0,"The prediction clearly depends on interpersonal trust and perceived betrayal, rather than physical laws.",4,0,"Keeping someone 'at arm's length' clearly means maintaining emotional distance, not literally measuring physical separation.",4,1,This clearly predicts a response to betrayed trust without prescribing how either person ought to behave.,4,0,"It clearly combines repeated disclosures with the usual effects of betrayal to infer likely distancing, rather than merely reporting an observation.",4,1,"This clearly concerns ordinary friendships and confidentiality, rather than abstract principles.",4,People often distance themselves from someone who repeatedly betrays their trust.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The café doubled its prices, so regulars will likely vote with their feet.",1,"Changes in regular customers' visits can be measured, although the predicted decline is uncertain rather than guaranteed.",3,0,"This clearly concerns customers' preferences and commercial choices, rather than a purely physical process.",4,0,"'Vote with their feet' clearly means express dissatisfaction by leaving, rather than literally cast ballots using feet.",4,1,It clearly predicts customer behavior without judging whether the price increase or customers' responses are right.,4,0,"It clearly combines a large price increase with ordinary price sensitivity to infer customer departures, rather than simply describing prices.",4,1,"Café prices and purchasing choices are clearly ordinary experiences, not abstract theoretical matters.",4,Customers often stop visiting a business when its prices become substantially less attractive.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The instructions contradict each other, so newcomers will likely be left scratching their heads.",1,"Newcomers' confusion can be assessed through questions and task performance, making the uncertain prediction testable rather than merely evaluative.",3,0,"This clearly concerns human communication and interpretation, rather than the physical properties of instructional materials.",4,0,'Scratching their heads' clearly represents puzzlement and does not require anyone to perform that literal action.,4,1,"This clearly describes a likely effect of contradictory communication, rather than prescribing how instructions should be written.",4,0,"It clearly combines conflicting guidance with newcomers' limited familiarity to infer confusion, rather than merely noting the contradiction.",4,1,Following confusing instructions is clearly an ordinary experience rather than an abstract problem requiring specialized theory.,4,People unfamiliar with a task commonly become confused when its instructions conflict.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The newcomer knows nobody, so a friendly introduction will likely break the ice.",1,"Conversation and reported comfort after introductions can be assessed, although the predicted improvement is uncertain rather than a guaranteed fact.",3,0,"This clearly depends on social familiarity and interpersonal comfort, rather than natural laws.",4,0,"'Break the ice' clearly means reduce initial social awkwardness, not fracture frozen water.",4,1,This clearly predicts an introduction's likely effect without claiming anyone has a duty to introduce the newcomer.,4,0,"It clearly combines unfamiliarity with the usual effects of introductions to infer reduced awkwardness, rather than merely identifying a newcomer.",4,1,"Meeting unfamiliar people is clearly part of ordinary gatherings, rather than an abstract or specialized situation.",4,Introducing people often reduces the initial awkwardness of meeting strangers.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"Everyone is talking at once, so quieter participants will likely struggle to get a word in.",1,"Speaking opportunities can be observed and counted, making this a testable tendency rather than a subjective preference.",3,0,"This primarily concerns conversational participation and turn-taking, although sound interference also contributes.",3,0,"'Get a word in' is a recognizable idiom for obtaining a speaking opportunity, rather than inserting a physical object.",4,1,This clearly predicts unequal participation without declaring how participants ought to distribute speaking time.,4,0,"It clearly combines competing speech with quieter participation to infer difficulty contributing, rather than merely reporting simultaneous talking.",4,1,"Overlapping conversation is clearly familiar from meals and meetings, rather than an abstract theoretical setting.",4,People who speak less assertively often have difficulty participating when others continually overlap.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The manager publicly credited the team, so employees will likely feel seen.",1,"Employees' reported sense of recognition can be assessed, although their response cannot be established from the manager's action alone.",3,0,"This clearly concerns acknowledgment and employees' interpretations of praise, rather than physical visibility.",4,0,"'Feel seen' clearly means feel acknowledged or understood, not experience literal visual detection.",4,1,This clearly predicts a psychological response rather than asserting that managers ought to praise employees.,4,0,"It clearly combines public credit with its usual social meaning to infer employees' likely feelings, rather than merely reporting praise.",4,1,"Recognition at work is clearly an ordinary interpersonal experience, rather than an abstract principle.",4,Acknowledging people's contributions often helps them feel that their work has been recognized.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The same advertisement repeats constantly, so viewers will likely tune it out.",1,"Viewer attention and recall can be measured, making the prediction empirical rather than a judgment about advertising quality.",3,0,"The statement concerns attention to human persuasive messages, although general cognitive processes also help explain the response.",3,0,"'Tune it out' clearly means mentally ignore it, rather than necessarily adjust a receiver's frequency.",4,1,This clearly describes a likely audience response without recommending that viewers ignore advertisements.,4,0,"It clearly uses repetition and familiar attention patterns to infer disengagement, rather than merely observing that an advertisement repeats.",4,1,"Repeated advertising is clearly common in everyday media use, rather than an abstract phenomenon.",4,People often stop paying attention to messages they have encountered many times.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The deadline is tomorrow, so procrastinators will likely feel the heat.",1,"Reported stress and last-minute activity can test this prediction, although individual reactions vary rather than follow a certainty.",3,0,"This clearly concerns human deadlines, expectations, and perceived pressure, rather than temperature.",4,0,"'Feel the heat' clearly means experience pressure, not necessarily encounter elevated temperature.",4,1,This clearly predicts pressure without judging procrastination or prescribing better time management.,4,0,"It clearly combines delayed work with an imminent deadline to infer pressure, rather than merely announcing the due date.",4,1,"Approaching deadlines are clearly familiar from work, school, and household obligations, rather than abstract theory.",4,People who delay tasks commonly experience greater pressure as the due date approaches.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
"The host ignored her guests, so some probably felt like spare wheels.",1,"Guests' reports can provide evidence of feeling excluded, although the inferred feeling remains uncertain rather than directly established.",3,0,"This clearly depends on expectations of inclusion and attention between people, rather than physical mechanisms.",4,0,"'Spare wheels' clearly depicts people as unnecessary extras, rather than claiming they are vehicle parts.",4,1,This clearly describes a possible emotional consequence without stating how a host ought to behave.,4,0,"It clearly connects ignored participation with the usual experience of exclusion to infer feelings, rather than merely recounting the host's behavior.",4,1,"Hosting and attending gatherings are clearly ordinary experiences, rather than abstract situations.",4,Guests often feel excluded or unnecessary when their host gives them no attention.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",openai/gpt-6-astra
