statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"The faster you go, the sooner you arrive.",1,It is an objective mathematical relation that can be measured and verified.,4,1,"It describes kinematics, a branch of physics.",4,0,The language is literal and exact; no metaphor or hyperbole is present.,2,1,"It describes an empirical law, not a norm or convention.",4,1,It states a direct observation about motion rather than deriving a new conclusion.,4,0,"The relationship is a general mathematical-physical law, not learned from a single ordinary trip.",4,"It states the common-sense physical relation between distance, speed, and time.","['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Life is a lamp that burns oil.,1,Metabolism and energy intake are objectively measurable biological facts.,4,1,It refers to energy and biological processes.,4,0,"The phrase is a metaphor: life is not literally a lamp needing oil, but the image conveys a truth.",4,1,"It describes a natural regularity, not a social prescription.",4,1,It states an observation about living systems rather than a logical deduction.,4,0,"The necessity of energy for life is a general biological principle, not obvious from one meal or one plant.",4,It uses a proverbial image to say that living things require energy inputs.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
You should wear a coat because cold weather makes you sick.,0,"The advice is subjective; some might disagree that cold weather directly causes sickness, so it cannot be objectively proven.",4,1,"It refers to weather and illness, which are objective physical phenomena, even if the causal link is debatable.",3,1,"All words are used in their ordinary, literal sense with no figurative language.",4,0,The word 'should' indicates a social norm about appropriate clothing in cold weather.,4,0,"It presents a logical chain: because cold weather causes sickness, you should wear a coat.",4,1,"Wearing a coat in cold weather is a routine, everyday experience.",4,This reflects common sense because people commonly believe cold exposure leads to illness and advise dressing warmly.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
Drinking clean water is better than drinking dirty water.,0,"The word 'better' expresses a subjective preference, though many would agree.",4,1,"It refers to water quality, which is a physical property measurable by contaminants.",4,1,"The sentence uses plain, literal language without figures of speech.",4,0,"It implies a norm that clean water is preferable, a value-based recommendation.",4,0,"It draws a conclusion about preference likely based on reasoning about health effects, though not stated explicitly.",3,1,Choosing what to drink is an everyday decision.,4,"Common sense tells people that clean water is healthier and safer than dirty water, even if 'better' is a value judgment.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should not touch a hot stove because it will burn your hand.,0,"The advice is subjective guidance, though the burn prediction is factual.",4,1,"It refers to heat and skin burns, objective physical processes.",4,1,Words are literal; no metaphor or hyperbole.,4,0,'Should not' expresses a safety norm.,4,0,"It gives a reason: touching hot stove leads to burn, so avoid it.",4,1,Cooking and touching stoves are common everyday activities.,4,This is common sense because everyone learns from experience or teaching that hot stoves cause burns.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
Eating fruits daily is a good habit for staying healthy.,0,The phrase 'good habit' is a subjective value judgment about behavior.,4,1,"It refers to fruits and health, which involve biological and nutritional facts.",4,1,Plain literal statement with no figurative elements.,4,0,"It prescribes a daily routine as good, implying a social norm.",4,0,"It concludes that eating fruits leads to health, a causal reasoning from knowledge.",4,1,"Eating is a daily, ordinary activity.",4,Common sense holds that a diet with fruit supports health; this is widely accepted practical advice.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If you drop a glass, it will break, so be careful.",0,"The advice 'be careful' is subjective guidance, while the breakage prediction is factual.",4,1,"It refers to glass breaking, a physical property of materials.",4,1,All terms are literal and straightforward.,4,0,'Be careful' is a normative instruction about handling objects.,4,0,It reasons from cause (drop) to effect (break) to a recommended action.,4,1,Dropping glasses is a common household accident scenario.,4,"Common sense knows that glass is fragile and dropping it usually breaks it, prompting caution.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should look both ways before crossing the street because cars are dangerous.,0,"The advice is subjective safety guidance, though the danger is factual.",4,1,"It refers to cars and streets, physical objects and their movement.",4,1,No figurative language; all words are literal.,4,0,'Should look' expresses a safety norm for crossing streets.,4,0,"It reasons that because cars are dangerous, looking both ways reduces risk.",4,1,Crossing streets is an everyday activity.,4,This is a basic safety rule that children learn early; it uses common sense about traffic danger.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Washing your hands before eating prevents illness, so you should do it.",0,"The 'should do it' part is subjective advice, though the prevention claim is factual.",4,1,"It refers to germs, illness, and handwashing, which are physical/biological processes.",4,1,Straightforward literal language with no figures of speech.,4,0,"It prescribes handwashing as a good practice, a hygiene norm.",4,0,It concludes a recommendation from the causal premise that handwashing prevents illness.,4,1,Handwashing before eating is a routine everyday action.,4,"Common sense links handwashing with avoiding germs and sickness, leading to practical hygiene advice.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Walking on a slippery floor is risky, so you should be careful.",0,'Risky' and 'should be careful' are subjective assessments and advice.,4,1,"It refers to floor slipperiness and risk of falling, physical properties and events.",4,1,All words are used literally without metaphor.,4,0,'Should be careful' is a normative instruction for behavior.,4,0,It infers from slipperiness to risk to the need for caution.,4,1,Encountering slippery floors is an everyday possibility.,4,"Common sense recognizes that slippery surfaces can cause falls, prompting caution.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
A balanced diet is better than eating only junk food.,0,"'Better' is subjective; health outcomes may support it, but the value judgment is not provable as fact.",4,1,"It refers to diet and food, which have physical nutritional properties.",4,1,Plain literal statement without figures of speech.,4,0,It implies a norm that balanced eating is preferable to junk food.,4,0,"It draws a conclusion about preference likely based on health reasoning, though implicit.",3,1,Eating and choosing foods are everyday activities.,4,"Common sense views balanced eating as healthier than a junk food diet, a widely held value judgment.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should not swim during a thunderstorm because lightning can strike you.,0,"The advice is subjective safety guidance, though the lightning risk is factual.",4,1,"It refers to thunderstorms and lightning, physical weather phenomena.",4,1,"All terms are literal, no metaphor.",4,0,'Should not swim' is a safety norm.,4,0,"It reasons that because lightning can strike you, swimming is dangerous and should be avoided.",4,1,Thunderstorms and swimming are everyday occurrences in many places.,4,Common sense knows lightning is dangerous and that being in water during a storm increases risk.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
Getting enough sleep is important for your brain to work well.,0,'Important' is a subjective value judgment about sleep.,4,1,"It refers to sleep and brain function, biological processes.",4,1,Literal language without figures of speech.,4,0,It implies a norm that one should get enough sleep.,4,0,"It concludes that sleep is important because it affects brain function, a causal reasoning.",4,1,Sleeping is a universal everyday activity.,4,Common sense connects sleep with mental functioning and advises adequate rest.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should use sunscreen at the beach to avoid sunburn.,0,"The advice is subjective guidance, though sunburn risk is factual.",4,1,"It refers to sun, skin, and sunburn, physical and biological phenomena.",4,1,Plain literal language.,4,0,'Should use sunscreen' is a health and safety norm.,4,0,"It reasons that sunscreen prevents sunburn, so use it.",4,1,Going to the beach and using sunscreen are everyday activities.,4,"Common sense says sun exposure at the beach causes sunburn, so sunscreen is advisable.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Driving slowly in a school zone is safer, so you should obey the speed limit.",0,"The 'should obey' is subjective advice, though safety benefit is factual.",4,1,"It refers to driving speed and safety, physical concepts of motion and risk.",4,1,Literal language without figurative elements.,4,0,"It prescribes obeying speed limits, a social and legal norm.",4,0,"It reasons that slower driving is safer, therefore obey the limit.",4,1,Driving and school zones are everyday contexts.,4,Common sense recognizes that children near roads require slower driving for safety.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should not put metal in a microwave because it can cause sparks.,0,"The advice is subjective safety guidance, though sparking is factual.",4,1,"It refers to metal, microwaves, and sparks, physical and electromagnetic phenomena.",4,1,All words are literal and precise.,4,0,'Should not' is a safety norm for microwave use.,4,0,"It reasons that because metal causes sparks, you should avoid putting it in.",4,1,Using a microwave is an everyday kitchen activity.,4,Common sense from kitchen experience warns that metal in microwaves is dangerous.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
Brushing your teeth twice daily is a good practice to prevent cavities.,0,'Good practice' is a subjective value judgment about dental hygiene.,4,1,"It refers to teeth, brushing, and cavities, biological and physical processes.",4,1,Plain literal statement.,4,0,"It prescribes a twice-daily routine as good, a hygiene norm.",4,0,"It concludes that brushing prevents cavities, a causal reasoning from dental knowledge.",4,1,Brushing teeth is a daily routine for most people.,4,Common sense dental care knows regular brushing reduces tooth decay.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should wear a helmet when riding a bike to protect your head.,0,"The advice is subjective guidance, though head protection is factual.",4,1,"It refers to helmets, riding, and head injury, physical objects and events.",4,1,Literal language without metaphor.,4,0,'Should wear' is a safety norm for biking.,4,0,"It reasons that helmets protect the head, so wear one.",4,1,Riding a bike is an everyday activity.,4,"Common sense says head injuries from bike falls are serious, so helmets are advised.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Leaving milk out of the fridge makes it spoil, so you should refrigerate it.",0,"The 'should refrigerate' is subjective advice, though spoilage is factual.",4,1,"It refers to milk, temperature, and spoilage, physical and biological processes.",4,1,Plain literal statement.,4,0,It prescribes refrigeration as a proper food storage norm.,4,0,It reasons from spoilage cause to preventive action.,4,1,Handling milk and fridges are everyday household tasks.,4,Common sense food safety knows milk spoils at room temperature and must be kept cold.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should not run with scissors because you might trip and get hurt.,0,"The advice is subjective safety guidance, though injury risk is factual.",4,1,"It refers to scissors, running, tripping, and injury, physical actions and consequences.",4,1,All words are literal.,4,0,'Should not run' is a safety norm.,4,0,"It reasons that running with scissors may cause tripping and hurt, so avoid it.",4,1,"Running and using scissors are everyday activities, especially for children.",4,Common sense childhood safety warns against running with sharp objects.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Heating food kills bacteria, so cooking meat thoroughly is wise.",0,"'Wise' is a subjective endorsement, though bacterial killing is factual.",4,1,"It refers to heat, bacteria, and meat, physical and biological processes.",4,1,Literal language without figurative elements.,4,0,"It recommends thorough cooking as a good practice, a food safety norm.",4,0,It reasons from bacterial death by heat to the wisdom of thorough cooking.,4,1,Cooking meat is a common everyday activity.,4,Common sense food safety says thorough cooking makes meat safe to eat.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should check the expiration date before eating old food.,0,"The advice is subjective guidance, though food safety is factual.",4,1,"It refers to food, expiration dates, and eating, which involve biological and physical safety.",4,1,Plain literal statement.,4,0,'Should check' is a normative instruction for food consumption.,4,0,"It implies reasoning that expired food may be harmful, so check before eating.",4,1,Eating and checking food dates are everyday activities.,4,"Common sense food safety says expired food may be unsafe, so checking dates is prudent.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
A stitch in time saves nine.,1,"The causal claim can be checked across repair and maintenance situations, so it is factual rather than purely subjective.",3,0,"It is a socially transmitted belief about prudent human behavior, not a physical law.",4,0,It uses the metaphor of sewing to convey the value of early intervention.,4,0,"It carries advice about what one should do, reflecting a value of prudence.",4,1,"It observes how small timely actions reduce future work, rather than deriving a new conclusion from logic.",4,0,It states a general regularity about maintenance that is not learned only from one concrete experience.,4,This proverb captures practical wisdom that fixing small problems early prevents larger problems later.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
An ounce of prevention is worth a pound of cure.,1,"The comparison can be demonstrated in many health and safety contexts, so it is not mere opinion.",3,0,"It reflects a human preference for preventive effort, not a physical measurement.",4,0,It uses a metaphor of weight to compare prevention and cure.,4,0,It endorses prevention as wise and implies people should act early.,4,1,It summarizes observed outcomes rather than serving as a logical deduction.,4,0,It is a broad conclusion about relative costs that goes beyond a single personal experience.,4,It expresses common sense that preventing problems costs less than fixing them.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Look before you leap.,1,The cautionary claim that checking reduces harmful mistakes can be tested behaviorally.,3,0,"It is human-origin guidance about prudent conduct, not a natural law.",4,0,It uses 'leap' as an idiom for committing to an action.,4,0,It prescribes caution and good judgment.,4,1,"It reports a regularity about careful action, not a reasoned inference.",4,0,It generalizes across many decision contexts beyond one everyday situation.,4,It advises people to assess risks before acting.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Don't count your chickens before they hatch.,1,The claim that premature assumptions can lead to error is testable across planning situations.,3,0,"It is a socially transmitted rule of thumb about expectations, not objective nature.",4,0,It uses chicken eggs as a metaphor for uncertain future gains.,4,0,It tells people not to assume success too early.,4,1,It observes a common failure in prediction rather than being a logical deduction.,4,0,It states a general lesson about uncertainty that is not limited to one experience.,4,Common sense warns against treating uncertain outcomes as guaranteed.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Better safe than sorry.,1,The claim that cautious choices reduce later regret can be tested through risk decisions.,3,0,"It is a human preference and social norm, not a physical fact.",4,0,"It is an aphoristic phrase, not literal description.",4,0,It strongly prescribes safety and prudence.,4,1,"It encapsulates observed consequences of caution, not a reasoned conclusion.",4,0,It generalizes about risk across many situations beyond daily experience.,4,It expresses the common-sense preference for caution over regret.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Haste makes waste.,1,The causal claim that rushing leads to errors can be demonstrated empirically.,4,0,It is a culturally shared belief about human work habits.,4,0,"It uses a compact, proverbial phrase rather than ordinary literal language.",4,0,It implies people should avoid rushing.,4,1,"It is an observation about the world, not a logical deduction.",4,0,It draws a general regularity about error that individuals cannot learn solely from one event.,4,It captures the common-sense idea that rushing causes avoidable mistakes.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Practice makes perfect.,1,"The improvement from practice can be objectively measured, making it factual.",4,0,"It is a belief about human learning, originating in social experience.",4,0,"It is an aphorism, not a literal guarantee that perfection is always reached.",4,0,It encourages effort and persistence.,4,1,It observes a learning outcome rather than deriving one from logic.,4,0,It states a broad conclusion about skill acquisition beyond single personal experience.,4,It expresses the common-sense belief that repetition improves skill.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
The early bird catches the worm.,1,The advantage of early action can be tested in competitive situations.,3,0,"It is a human-origin saying about success, not merely a biological claim about birds.",3,0,It uses a bird and worm metaphor for human opportunity.,4,0,It encourages early effort and initiative.,4,1,It reports an observed advantage of timeliness.,4,0,It generalizes a success principle that is not arrived at by single experience.,4,It says those who act early gain advantages.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Too many cooks spoil the broth.,1,The claim that excessive interference harms outcomes can be tested in collaborative tasks.,3,0,"It is a social saying about group coordination, not a natural law.",4,0,It uses cooks and broth as metaphors for workers and projects.,4,0,It implies people should avoid unnecessary interference.,4,1,It observes a group process without being a logical conclusion.,4,0,It is a general regularity about group work that exceeds single personal experience.,4,It warns that too many people interfering can ruin an effort.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
A chain is only as strong as its weakest link.,1,"As a statement about system capacity, it is demonstrable in both physical and organizational contexts.",4,0,"It is used to understand human organizations and teams, not just physical objects.",3,0,It uses a chain as a metaphor for any collective or system.,4,0,It implies attention should go to the weakest part.,4,1,"It states an observation about systems, not a derived conclusion.",4,0,It generalizes about systems beyond what one person can observe directly.,4,It teaches that systems depend on their weakest component.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Honesty is the best policy.,1,"The effectiveness of honesty can be examined across social and organizational outcomes, though it is not universally exact.",2,0,It is a socially transmitted value about human communication.,4,0,"It is a proverb, not a literal policy statement.",4,0,It prescribes honesty as a social norm.,4,1,It summarizes observed outcomes of honest behavior.,4,0,It draws a broad conclusion about ethics and strategy beyond ordinary individual experience.,4,It asserts that truthfulness is the most effective strategy.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Actions speak louder than words.,1,The claim that deeds are more diagnostic can be tested by comparing words and behavior.,3,0,It is a human belief about communication and trust.,4,0,"It personifies actions as speaking, a metaphor.",4,0,It implies one should demonstrate intentions through deeds.,4,1,"It observes how humans evaluate others, not a logical deduction.",4,0,It generalizes about human interaction beyond a single encounter.,4,It says behavior reveals intentions more clearly than speech.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
You can't judge a book by its cover.,1,The claim that external appearance poorly predicts inner quality can be tested.,3,0,It is a social belief about perception and judgment.,4,0,It uses a book cover as a metaphor for outward appearances.,4,0,It discourages judging by appearances.,4,1,It observes a common mismatch between appearance and reality.,4,0,It states a general conclusion about judgment beyond one everyday experience.,4,It warns that appearances are poor indicators of true value.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
The pen is mightier than the sword.,1,"The influence of writing versus force can be historically compared, though it is not a simple empirical measurement.",2,0,It is a human belief about power and social influence.,4,0,It uses pen and sword as metaphors for persuasion and violence.,4,0,It values peaceful persuasion over force.,4,1,It states an observation about social power rather than a logical proof.,4,0,It is a broad conclusion about politics and society beyond individual experience.,4,It claims communication and ideas can influence more than violence.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
A picture is worth a thousand words.,1,The claim about visual communication can be tested for information transfer.,3,0,"It is a human communication preference, not a physical law.",4,0,It uses hyperbole ('a thousand words') to make a point.,4,0,It values visual expression and implies images should be taken seriously.,3,1,It observes the power of images rather than deriving a conclusion.,4,0,It generalizes about communication beyond ordinary individual experience.,4,It says visual information can convey complex meaning efficiently.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
The squeaky wheel gets the grease.,1,The claim that complaints attract attention can be tested in organizational settings.,3,0,It describes a social pattern in human institutions.,4,0,It uses a squeaky wheel as a metaphor for complaining.,4,0,It describes a social pattern that implies complaining is often rewarded.,3,1,"It observes a behavioral regularity, not a logical deduction.",4,0,It generalizes about resource allocation beyond one individual event.,4,It says people who complain get attention or resources.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
There is no such thing as a free lunch.,1,Opportunity costs can be demonstrated in economic choices.,4,0,"It is a social-economic belief about human exchange, not a physical law.",4,0,It uses 'free lunch' as a metaphor for something obtained without cost.,4,0,It implies people should look for hidden costs and not expect something for nothing.,4,1,"It states an observation about resource constraints, not a derived conclusion.",4,0,It generalizes about costs beyond any single experience.,4,It means every benefit has hidden costs.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
Don't put all your eggs in one basket.,1,The benefit of diversification can be demonstrated in financial and practical outcomes.,4,0,It is a human-origin rule of thumb about risk and decision-making.,4,0,It uses eggs in a basket as a metaphor for resources in one venture.,4,0,It prescribes diversification and caution.,4,1,It reports an observed risk management principle.,4,0,It generalizes about risk across many domains beyond daily experience.,4,It advises spreading risk rather than relying on one option.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
"When in Rome, do as the Romans do.",1,"The underlying claim that adaptation reduces social friction can be tested cross-culturally, though the saying itself is advice.",2,0,It directly concerns socially constructed local conventions.,4,0,"It is an aphorism, not a literal travel rule.",4,0,It prescribes conformity to local norms.,4,1,It observes a social regularity about conformity.,3,0,It generalizes about cultural adaptation beyond any single experience.,4,It teaches adapting to local customs.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
A friend in need is a friend indeed.,1,The claim that support during hardship better indicates true friendship can be tested in social research.,3,0,It is a social belief about friendship.,4,0,"It uses rhyme and aphorism, not literal language.",4,0,It values loyalty and support.,4,1,It observes a pattern in human relationships.,4,0,It generalizes about friendship beyond individual experience.,4,It means true friends show their value during hardship.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",~deepseek/deepseek-pro-latest
"If you want to keep a friend, you should apologize when you are wrong.",0,"The advice is subjective and cannot be proven correct for every friendship, though many would agree; I am very confident.",4,0,"It concerns friendship norms and expectations, which are human in origin rather than physical laws, so I am very confident.",4,1,Every word is used in its ordinary sense with no metaphor or hyperbole; I am very confident.,4,0,"It recommends what one should do to maintain a friendship, so it is a social norm rather than an empirical fact; I am very confident.",4,0,"The sentence uses an if-then structure to draw a practical conclusion from a goal; it is clearly reasoning rather than a bare fact, so I am very confident.",4,1,Apologizing after a mistake is a common everyday social situation; I am very confident this is not abstract.,4,It is widely understood that admitting fault helps preserve friendships.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"People who interrupt others often seem rude, so listening politely is better.",0,The claim that listening is better is subjective and cannot be proven correct; I am very confident.,4,0,"Politeness and rudeness are socially defined, not physical facts; I am very confident.",4,1,The language is plain and literal with no figures of speech; I am very confident.,4,0,"It judges listening as better behavior, which is a value claim rather than an empirical law; I am very confident.",4,0,"It draws a conclusion about polite behavior from an observation about rudeness; I am very confident it is reasoning, not mere factual recall.",4,1,Conversations and interruptions are familiar everyday experiences; I am very confident.,4,Most people understand that interrupting can leave a bad impression and that listening is more courteous.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If someone gives you a gift, you should thank them sincerely.",0,The importance of sincere thanks is a subjective value and cannot be objectively demonstrated; I am very confident.,4,0,"Gift-related gratitude is a human social convention, not a physical rule; I am very confident.",4,1,The statement uses ordinary literal language; I am very confident.,4,0,"It prescribes proper behavior, so it is normative rather than positive; I am very confident.",4,0,The if-should structure reasons from a situation to a needed action; it is not just a standalone fact.,4,1,"Receiving gifts is a normal life event, so I am very confident this is everyday.",4,It is common social knowledge that sincere thanks are appropriate when receiving a gift.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should arrive early for a job interview because punctuality shows respect.,0,The specific advice may be widely accepted but remains subjective rather than factually testable; I am very confident.,4,0,"Professional punctuality is a human convention, not a physical law; I am very confident.",4,1,It is plain and exact in meaning; I am very confident.,4,0,"It says what you should do and values respect, so it is normative; I am very confident.",4,0,It uses because to give a reason for a recommendation; I am very confident it is reasoning rather than raw knowledge.,4,1,Job interviews and punctuality are familiar in ordinary working life; I am very confident.,4,People commonly know that arriving early to interviews creates a respectful impression.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If you are feeling lonely, calling a friend is a good idea.",0,Whether calling a friend is always good for loneliness is subjective; I am very confident.,4,0,"This concerns relationships and emotional support, which are social in origin; I am very confident.",4,1,The language is straightforward and literal; I am very confident.,4,0,"It recommends an action as a good idea, which is a normative judgment; I am very confident.",4,0,It draws a practical conclusion from an emotional condition; I am very confident it is reasoning not just observation.,4,1,Loneliness and calling friends are ordinary experiences; I am very confident.,4,People generally recognize that reaching out to a friend can help with loneliness.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should write a handwritten thank-you note because it feels more personal than a text.,0,The belief that handwritten notes feel more personal is subjective and not objectively provable; I am very confident.,4,0,"Preferences for written versus digital communication are social conventions, not natural laws; I am very confident.",4,1,"It is literal, with no metaphor; I am very confident.",4,0,It tells what you should do and values personal feeling; I am very confident.,4,0,The conclusion to write a note is supported by a because clause about personal feeling; I am very confident.,4,1,Thank-you notes and texts are common everyday communication; I am very confident.,4,Many people believe handwritten notes carry extra personal warmth.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If you borrow money from a friend, you should repay it promptly.",0,"While widely accepted, the specific moral rule is subjective and not objectively testable; I am very confident.",4,0,Repayment norms are socially constructed rather than physical facts; I am very confident.,4,1,"It is plain, literal language; I am very confident.",4,0,"It prescribes a social obligation, not a descriptive observation; I am very confident.",4,0,The statement uses a conditional to connect borrowing with a repayment obligation; I am very confident.,4,1,Borrowing and repaying money are familiar everyday situations; I am very confident.,4,Common sense says returning borrowed money quickly preserves trust.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Home-cooked meals are better for family bonding than eating out, so cook often.",0,The superiority of home-cooked meals for bonding is subjective; I am very confident.,4,0,"Family bonding and food habits are social phenomena, not natural laws; I am very confident.",4,1,The language is literal and clear; I am very confident.,4,0,"It judges home-cooked meals as better and advises action, so it is normative; I am very confident.",4,0,It reasons from a comparison about bonding to a practical recommendation; I am very confident.,4,1,Home cooking and family meals are everyday experiences; I am very confident.,4,It is commonly believed that shared home meals strengthen family connections.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If a child interrupts adults, you should gently remind them to wait.",0,"The best way to teach children may vary, so the advice is subjective; I am very confident.",4,0,"Manners and parental correction are social norms, not physical laws; I am very confident.",4,1,It is plain and literal; I am very confident.,4,0,"It prescribes what you should do, not what always happens; I am very confident.",4,0,It presents an if-then response to a child's behavior; I am very confident it is reasoning.,4,1,Child interruptions are common in family and public life; I am very confident.,4,Many people know that gently teaching children to wait is a sensible social lesson.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should not check your phone during a face-to-face conversation because it seems rude.,0,Whether phone-checking is always rude is subjective and context-dependent; I am very confident.,4,0,Rudeness and conversational attention are social expectations; I am very confident.,4,1,The words are literal and direct; I am very confident.,4,0,It tells what not to do based on a social norm; I am very confident.,4,0,It supports a rule of behavior with a reason about perceived rudeness; I am very confident.,4,1,Face-to-face conversations and phone habits are ordinary; I am very confident.,4,It is commonly known that phone-checking during conversations can appear disrespectful.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If two roommates disagree about chores, they should make a cleaning schedule.",0,"A schedule may not work for everyone, so the advice is subjective; I am very confident.",4,0,Household responsibilities and fairness are social arrangements; I am very confident.,4,1,It is plain and literal; I am very confident.,4,0,It recommends a course of action as a norm for resolving conflict; I am very confident.,4,0,It reasons from a conflict situation to a useful solution; I am very confident.,4,1,Roommate chore conflicts are common everyday experiences; I am very confident.,4,It is practical common knowledge that a schedule can reduce roommate conflict over chores.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
