source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
506ba8968a8bb11b6862035895d297a21a8df104546832b6759fc37b048410d6:1,475,Floodplain building restrictions aim to reduce damage from flooding.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement reports the documented purpose of floodplain regulations, which can be verified from statutes, planning documents, and official justifications independently of anyone’s personal view.",social,4,"Building restrictions are human-created legal and policy instruments, not physical laws or natural processes, even though they respond to a physical hazard.",literal language,4,"The wording is plain and denotes exactly what it says; there are no metaphors, hyperbole, or other figurative devices.",positive,4,The sentence describes an existing aim of the restrictions rather than asserting that they ought to exist or how they should be valued.,knowledge,4,It simply states an observed fact about policy intent; it does not combine premises to reach a new conclusion.,everyday,3,"Flood-zone rules, insurance requirements, and building-permit conditions are matters many people encounter in ordinary life, even if the general formulation is somewhat policy-level.",1,"The purpose of restricting construction in flood-prone areas is a widely shared, intuitively obvious piece of practical knowledge about risk reduction."
7335a366512831bfd1f7db6055d45cfc2e8107b43a49e0f8e0b04633db32a4ab:1,474,Medicine dosing guidelines specify amounts intended to balance benefits and risks.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a verifiable property of how medical authorities actually design dosing rules, which can be checked against regulatory documents and clinical practice rather than remaining a matter of personal taste.",social,3,"Although the underlying dose-response relationships are biological, the statement is about human-authored guidelines and the socially negotiated trade-off between benefit and harm, placing it in the social rather than purely physical domain.",literal language,4,"The wording is direct and denotes exactly what it says; it contains no metaphor, hyperbole, or other figurative device.",positive,4,The sentence reports an empirical feature of existing guidelines rather than prescribing how they ought to be written or what values they should embody.,knowledge,4,It simply asserts an observed characteristic of medical practice; it does not combine premises to reach a new conclusion.,abstract,3,The generalization about the intent of dosing guidelines cannot be arrived at solely from an individual's personal encounters with pills or prescriptions; it requires knowledge of an institutional regularity.,0,"The statement encodes specialized knowledge of pharmaceutical regulation rather than a piece of basic, domain-independent practical wisdom that ordinary people would possess without training."
fd0759d9e4db0b11833b2d886fa6aa33460dc0908b53ce7400fd653e8d1b9990:1,476,Ventilation standards specify minimum fresh air supplies for occupied buildings.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim can be checked against published documents such as ASHRAE 62.1, which do specify numerical outdoor-air rates; its truth does not depend on anyone’s personal view.",social,3,"Although the quantities involved are physical, the statement is about human-authored codes and regulations, which are socially constructed rules rather than laws of nature.",literal language,4,"Every word is used in its ordinary technical sense; there is no metaphor, hyperbole, or other figurative device.",positive,4,The sentence reports an existing feature of current standards; it does not prescribe what those standards ought to contain.,knowledge,4,It simply records an observable fact about regulatory documents; no inference or logical derivation is presented.,abstract,3,Ordinary occupants experience ventilation but do not encounter the written standards themselves; knowledge of what those documents specify requires specialized sources.,0,"Awareness of the precise contents of engineering codes is specialized technical knowledge, not an intuitive everyday understanding shared by most people."
ebf36fdda7a8647def688585baacb87867143792ca9b7056ec8f67bbfe5304aa:1,477,Sunscreen instructions recommend reapplication to maintain protection against ultraviolet radiation.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement reports a checkable claim about the actual wording and advice printed on sunscreen products, which can be verified independently of personal views.",physical,3,"It concerns the measurable interaction of ultraviolet radiation with skin and the physical properties of sunscreen films, even though the advice itself is printed by manufacturers.",literal language,4,"The sentence uses ordinary, non-metaphorical wording that means exactly what it says about product instructions and UV protection.",positive,4,It describes an existing empirical regularity (what labels actually say) rather than issuing a value judgment or prescription of its own.,knowledge,4,The sentence simply records an observable fact about product labeling; it does not derive a new conclusion from premises.,everyday,4,Reapplying sunscreen is a routine activity that ordinary people encounter whenever they spend time outdoors in sunlight.,1,The advice that sunscreen must be reapplied to keep working is widely shared practical knowledge that people rely on in ordinary outdoor life.
4825b570356d15f047be30cbdb412bf5175762955def6aa3c8c9ac8e42716600:1,478,Equal-sharing rules assign the same quantity to each recipient.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement is a definitional claim about what the term equal-sharing rules means, which can be checked against ordinary usage and logic independently of personal views.",social,4,Equal-sharing rules are human conventions about fairness and distribution rather than measurable physical or biological regularities.,literal language,4,"The wording is direct and means exactly what it says; there is no metaphor, hyperbole, or other figurative device.",positive,3,The sentence describes what such rules do rather than asserting that they ought to be followed or that they are morally required.,knowledge,4,It simply records a definitional observation; it does not combine premises to reach a new conclusion.,everyday,3,"People routinely encounter equal division of food, toys, or chores in ordinary life, so the idea is accessible through everyday experience.",1,"Most people immediately understand that sharing equally means giving the same amount to each person, making the statement a piece of ordinary common-sense knowledge."
6390ae6fb64045f04c91eb99c0bef31a8765725305f48c202927c34a5e17dc9e:1,480,Scientific honesty requires reporting measurements without deliberately falsifying them.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The claim asserts what scientific honesty 'requires,' which rests on ethical values rather than something that can be shown true or false independently of those values.",social,4,"Scientific honesty is a human-constructed professional and ethical standard, not an objective feature of the physical world.",literal language,4,"The sentence uses ordinary wording that means exactly what it says, with no metaphor, hyperbole, or other figurative device.",normative,4,It states a value-based requirement or social norm for scientific practice rather than an empirical regularity.,knowledge,3,"The statement presents a principle about scientific ethics as given, without combining premises to reach a new conclusion.",abstract,3,It concerns a general professional standard of science that cannot be arrived at solely through ordinary individual experience.,1,"Not deliberately falsifying measurements is a basic, widely shared understanding of honesty that people recognize without specialized training."
19e085d30f3964a0a4c5d4bec0fd4be8acdbd9432c55e1f44a76fbc87eff29f4:1,481,Higher levels of education are generally associated with higher earnings.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a well-documented empirical correlation that can be verified or falsified with labor-market statistics, independent of anyone's personal views.",social,4,"Education credentials and earnings are products of human institutions, markets, and social conventions rather than physical or biological laws.",literal language,4,"The sentence uses ordinary words in their conventional senses and contains no metaphor, hyperbole, or other figurative device.",positive,4,It reports an observed association without expressing a value judgment or stating what ought to occur.,knowledge,4,The statement simply asserts an empirical regularity; it does not derive a new conclusion by combining premises and logic.,abstract,3,"The claimed association is a population-level regularity established by aggregate data, not something an individual can fully confirm from personal encounters alone.",1,The education-earnings link is a widely shared piece of practical knowledge that most people treat as obvious from ordinary social observation.
9e1b3de5cc51b0829b45acd05ae18fe9a51b6761d0e16b705ed83ea0c9c8f1e1:1,482,Unemployment generally rises during economic recessions.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a well-documented empirical regularity that can be checked against historical unemployment and GDP data, independent of anyone's personal views.",social,4,"Unemployment and recessions are features of human economic institutions and labor markets, not of physics, biology or other natural laws.",literal language,4,"The sentence uses ordinary, non-metaphorical wording that means exactly what it says.",positive,4,It reports an observed pattern in the world rather than expressing a value judgment or prescription about what ought to happen.,knowledge,4,The statement simply asserts a known empirical regularity; it does not combine premises to reach a new conclusion.,abstract,3,The claimed regularity is a macroeconomic pattern that cannot be established from any single person's day-to-day experience and requires aggregate data.,1,Most adults treat the link between recessions and rising unemployment as ordinary background knowledge about how economies work.
e7b04efe8284dab3367312ea4d82ec0c5d4843b12accabfcd807bdcfd9459b2d:1,479,Measurement standards define common units for comparing physical quantities.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,The statement describes the established role of measurement standards in science and can be checked against metrological practice independently of personal views. Confidence is high because this matches standard definitions used in physics and engineering.,social,3,"Although the quantities being compared are physical, the standards themselves are human conventions and agreements rather than mind-independent features of nature. Confidence is moderate because of the close link to physical measurement.",literal language,4,"The wording is direct and denotes exactly what measurement standards do, with no metaphor, hyperbole or other figurative device. Confidence is high because the sentence is purely denotative.",positive,4,The sentence reports an existing function of standards rather than expressing a value judgment or prescription about what ought to be done. Confidence is high because the claim is purely descriptive.,knowledge,4,The statement simply asserts a definitional observation; it does not combine premises to reach a further conclusion. Confidence is high because no inferential steps are shown.,abstract,3,"People routinely use units, yet the general principle that formal standards define those units is a conceptual regularity not obtained from unaided personal experience. Confidence is moderate because everyday measurement practices exist.",0,"The claim belongs to specialized metrological knowledge rather than the intuitive, untrained understanding people acquire through ordinary life."
5203e6e67dcac3999c7b4d5accaba08d84081b31be0a173bec82d90f044a0803:1,483,People with higher incomes generally have more housing choices.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a verifiable empirical pattern relating income to available housing options that can be checked against market data, independently of personal views.",social,4,"Income levels and housing markets arise from human economic institutions, preferences, and rules rather than from physics or biology.",literal language,4,"The wording is plain and denotes exactly the stated relationship; it contains no metaphor, hyperbole, or other figurative device.",positive,4,The sentence reports an observed regularity about the world rather than a value judgment or prescription about what ought to occur.,knowledge,3,It presents a general observation about income and housing rather than an explicit chain of premises leading to a derived conclusion.,everyday,4,Most people directly encounter or can readily imagine how personal income constrains or expands their own housing options in ordinary life.,1,"The statement captures a widely shared, experience-based understanding that greater financial resources typically enlarge the set of dwellings a person can consider."
d1f6ff0b657e5db9bff96d2401df272d7422730ac44a4ed1ddd22f793537d550:1,486,Advertising can influence what consumers choose to buy.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes an empirically testable regularity about consumer behavior that can be confirmed or refuted by studies and experiments, independent of personal taste.",social,4,"It concerns human preferences, perceptions, and socially constructed marketing practices rather than measurable physical or biological laws.",literal language,4,"The sentence uses ordinary wording that means exactly what it states, with no metaphor, hyperbole, or other figurative device.",positive,4,It reports an observed or observable relationship in the world and does not prescribe what ought to occur or express a value judgment.,knowledge,4,The statement simply asserts an observation about advertising’s effect; it does not combine premises to reach a new conclusion.,everyday,4,"People routinely encounter advertisements and purchasing decisions in ordinary life, so the described influence is accessible through everyday experience.",1,"Most people readily accept from daily experience that ads affect what they or others buy, making the statement a typical piece of shared practical knowledge."
619f70528a63bf3a0c35e352ff1acb646b0b6d463df6d78284ddaafba82f4e85:1,484,Widely shared languages make communication between communities easier.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,The claim describes an empirically verifiable relationship between shared language and communication that can be checked independently of anyone's preferences. I am very confident because it matches the definition of a demonstrable fact.,social,4,"Languages, communities, and communication practices are human-created conventions rather than physical or biological laws. High confidence follows from the clearly social subject matter.",literal language,4,"The sentence uses ordinary words that mean exactly what they say and contains no metaphor, hyperbole, or other figurative device. I am very confident in the literal reading.",positive,4,"The statement reports an observed regularity about the world and does not prescribe values, norms, or what ought to be done. Confidence is high because no evaluative language is present.",knowledge,3,It presents a general observation about language rather than an explicit inference assembled from premises. Confidence is moderate because a reader could also interpret it as implicit reasoning.,everyday,3,"People routinely experience the difference that a shared language makes in travel, work, or neighborhood interactions. Confidence is only moderate because the wording generalizes to 'communities' rather than a single personal episode.",1,"The idea that a common language eases communication is an intuitive, widely shared insight that most people treat as obvious from ordinary experience."
4869e360ab8c63e2677cb8cdd94d63fa078ef995d3948aac424795133e44b4c9:1,485,Migration often spreads languages and cultural practices between countries.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a historically documented pattern of linguistic and cultural diffusion that can be checked against evidence, independent of personal views.",social,4,"Languages, cultural practices and migration are products of human societies and conventions, not of physical or biological laws.",literal language,4,"The wording is ordinary and denotes exactly the process it names; no metaphor, hyperbole or other figurative device is present.",positive,4,"The sentence reports an empirical regularity without prescribing values, norms or what ought to occur.",knowledge,4,It states an observation about the world rather than a conclusion inferred by combining premises with logic.,abstract,3,The generalization that migration ‘often’ transmits languages and practices across countries is a societal regularity that cannot be established from any single person’s everyday experience alone.,1,"The idea that people who move take their speech and customs with them is a widely shared, readily grasped piece of everyday social knowledge."
7835ea3b10febd21ee291a5dffa6c300b8204b8155f9439f10f44ca02285e2af:1,487,Public trust influences whether people cooperate with government policies.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,"The claimed relationship between public trust and policy cooperation can be tested empirically with surveys, experiments, and compliance data, so it is in principle demonstrably true or false rather than purely subjective.",social,4,"The statement concerns human beliefs, perceptions, and collective behavior toward institutions, all of which are socially constructed rather than physical or biological regularities.",literal language,4,"The wording is plain and direct; it contains no metaphor, hyperbole, or other figurative device and means exactly what it says.",positive,4,"It asserts an empirical influence that exists in the world, not a value judgment about what governments or citizens ought to do.",knowledge,3,The sentence reports a general observation about social behavior rather than deriving a new conclusion from explicit premises and logic.,everyday,3,"People routinely encounter government rules (taxes, health guidelines, traffic laws) and decide whether to follow them according to how much they trust authorities, so the phenomenon appears in ordinary experience.",1,"Most people intuitively grasp that they and others are more willing to follow official rules when they trust the source of those rules, making the statement a piece of everyday social common sense."
936bf073052a30c9eb38e2f6ba11ae042a8d92e57fc47e26ffa7e1bd89263f0c:1,489,Access to education is unequally distributed across the world.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim can be checked against measurable indicators such as enrollment rates, literacy statistics and school infrastructure data from international sources, so it is independently verifiable rather than a matter of personal preference.",social,4,"Access to education is produced by human institutions, policies and economic arrangements, not by physical or biological laws.",literal language,4,"The sentence uses ordinary words whose meanings are taken at face value; it contains no metaphor, hyperbole or other figurative device.",positive,4,The statement reports an observed empirical pattern and does not express a value judgment about whether the pattern ought to exist.,knowledge,4,It simply asserts a descriptive observation about the world rather than deriving a conclusion from a chain of premises.,abstract,3,A global regularity cannot be established from any single person’s everyday encounters; it requires aggregated data that lie beyond individual experience.,1,"The existence of large worldwide differences in educational opportunity is a widely shared, non-specialized observation that most people treat as obvious."
c174dfe1d73d7e708a47a5100fc2d5fef54d0b3260ce8d38ca65c57c36b51031:1,488,Political preferences vary across countries.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim can be checked against election results, polls, and surveys from multiple countries, so it is independently verifiable rather than a matter of personal taste.",social,4,"Political preferences are human beliefs and socially constructed attitudes, not physical or biological properties of the world.",literal language,4,"The sentence uses ordinary words that mean exactly what they say; there is no metaphor, hyperbole, or other figurative device.",positive,4,It reports an empirical pattern without any value judgment or prescription about how politics ought to be.,knowledge,4,The statement simply records an observed regularity; it does not derive a conclusion from premises or logical steps.,everyday,3,"Ordinary people routinely encounter news, conversations, or travel that reveal different political views in other countries, so the claim is accessible through everyday experience.",1,"Most adults already know from media, education, or personal contact that political attitudes differ from one country to another, so the statement counts as shared common-sense knowledge."
603ba54bf48357bce3a35f9a06c97cb7091e45f52294626b216c63af2fdf63a4:1,490,Family expectations influence marriage patterns across societies.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,"The claim describes a pattern that can be empirically tested and potentially confirmed or refuted with sociological data, independent of personal views. Confidence is moderate because the influence may not hold uniformly in every case.",social,4,"Family expectations and marriage patterns are products of human beliefs, norms, and institutions rather than physical or biological laws. This is unambiguously a social phenomenon.",literal language,4,"The wording is direct and denotes exactly the claimed relationship with no metaphor, hyperbole, or other figurative device. There is no ambiguity about the intended meaning.",positive,4,"The statement reports an observed regularity in the world and contains no value judgment, prescription, or ought-claim. It is therefore a positive rather than normative assertion.",knowledge,3,It asserts a general observation about social patterns rather than deriving a conclusion from explicit premises and logic. Confidence is slightly lower because the claim could be viewed as a synthesized insight.,abstract,3,"Although individuals encounter family pressure on marriage, the cross-societal regularity cannot be established from any single person's everyday experience alone. The statement therefore operates at an abstract, comparative level.",1,"Most people readily recognize from ordinary cultural experience that families shape marital choices, so the statement expresses widely shared, non-specialized knowledge."
5c367abfc90a0fbd013d6afa4d0afe684251fe2186cab6e0e2cf62e85d39a6e7:1,491,Social stigma can discourage people from seeking professional help.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,"The claim that stigma can affect help-seeking is empirically testable via surveys and studies, so it can be shown correct or incorrect independently of personal views. The modal 'can' makes it slightly less definitive, hence moderate confidence.",social,4,"The statement concerns human beliefs, social disapproval, and resulting behavior, all of which are products of social construction rather than physical or biological laws.",literal language,4,"The wording is plain and means exactly what it says; there is no metaphor, hyperbole, or other figurative device.",positive,4,It describes a possible empirical regularity in human behavior rather than expressing a value judgment or prescription about what ought to occur.,knowledge,3,"The sentence states an observation about the social world rather than deriving a new conclusion from premises. It could be read as a mild inference, so confidence is not maximal.",everyday,3,"People routinely encounter or hear about reluctance to seek counseling because of what others might think, making the phenomenon part of ordinary experience even though the term 'stigma' is somewhat general.",1,"The idea that fear of others' judgments can stop people from getting help is a widely shared, immediately recognizable insight into everyday social life."
31b75bf282787f91177bfdfa09370a1485d00679794f6b15bea26b7fb149b557:1,492,Election campaigns can change voters' preferences.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,"The claim that campaigns are capable of altering preferences can be tested empirically via polling, experiments, and electoral studies, independent of personal views. Confidence is only moderate because the word 'can' is weak and the underlying evidence in political science is mixed.",social,4,"The statement concerns human beliefs, voter psychology, and socially constructed electoral processes rather than any physical or biological regularity. This classification is unambiguous.",literal language,4,"The sentence uses ordinary, non-metaphorical wording that means exactly what it says; no figurative devices are present. Confidence is high.",positive,4,"It describes a possible empirical regularity in the world rather than a value judgment, prescription, or social norm. The distinction is clear.",knowledge,3,The statement reports an observation about political behavior rather than deriving a conclusion from premises via explicit logic. Confidence is moderate because a weak causal claim could be viewed as implicit reasoning.,everyday,3,"Election advertising, debates, and conversations about candidates are situations most adults encounter in ordinary life, so the claim is grounded in everyday experience. It is not purely an unobservable theoretical regularity, though it is somewhat general.",1,"Most people readily accept from personal observation of campaigns, ads, and conversations that political messaging can shift at least some voters' views; the statement therefore reflects ordinary shared understanding rather than specialized knowledge."
bbd237b0a700d54c8512213035eddbbe763fd7e4dd519ade7b2b7c888927dfb5:1,493,News coverage influences which public issues receive attention.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,"The claim describes an empirically testable relationship between media coverage and public attention that social-science research can confirm or refute independently of personal views. Confidence is moderate because the finding, while well-supported, remains a social-science regularity rather than an uncontested physical law.",social,4,"News coverage, public issues, and collective attention are human-created phenomena governed by beliefs and institutions, not by physical or biological laws. The classification is therefore unambiguous.",literal language,4,"The sentence uses ordinary words in their conventional senses and contains no metaphor, hyperbole, or other figurative device. The wording is therefore plainly literal.",positive,4,The statement reports an observed empirical regularity rather than a value judgment or prescription about what ought to occur. It is therefore a positive rather than a normative claim.,knowledge,3,The sentence asserts an observation about the world instead of deriving a conclusion from explicit premises and logic. Confidence is only moderate because the claim also functions as a compact theoretical summary.,abstract,3,"Although individuals notice news stories, the general regularity that coverage shapes which issues receive societal attention cannot be established from any single person's experience alone. The statement therefore refers to an abstract social pattern.",1,"Most people readily observe that topics receiving heavy news coverage become the ones others discuss, making the influence of media on public attention a widely shared piece of everyday knowledge."
a7a261f17236bb7051ae514f4e78de1a8cef7838dab25fec6ab4a791bf4a3c7e:1,494,Discrimination can limit employment opportunities for affected groups.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a causal pattern that can be tested with employment statistics and audit studies, so it is independently verifiable rather than a matter of personal taste.",social,4,"Discrimination and employment opportunities are products of human beliefs, institutions and group relations, not of physical or biological laws.",literal language,4,"The sentence uses ordinary words in their conventional senses and contains no metaphor, hyperbole or other figurative device.",positive,4,It reports an empirical possibility rather than asserting a value judgment about whether discrimination ought to occur.,knowledge,3,The statement simply records an observed social regularity; it does not combine premises to reach a new conclusion.,everyday,3,"People routinely encounter or hear about hiring biases in ordinary work life, so the phenomenon is accessible through everyday experience.",1,Most adults readily accept that unfair treatment can reduce job chances; the idea is part of ordinary social knowledge rather than specialized theory.
d0b5c409ab40c35ef7c766d3a9e109f494d0dd7c2daeae8973289e154219c440:1,495,International trade connects consumers with producers in other countries.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement describes a verifiable function of international trade that can be confirmed independently through economic data and observation, independent of anyone's views.",social,4,"International trade consists of human economic interactions, markets, and institutions that are socially constructed rather than governed by natural physical laws.",literal language,4,"The wording is plain and ordinary, conveying exactly the described relationship without metaphor, hyperbole, or other figurative devices.",positive,4,It reports an empirical regularity about how trade actually operates and contains no value judgment or prescription about what ought to occur.,knowledge,4,The sentence simply states an observed characteristic of the world rather than deriving a conclusion by combining premises and logic.,everyday,3,"Ordinary consumers routinely encounter imported goods, so the described connection is part of everyday experience even though the statement itself is somewhat general.",1,"The claim expresses a basic, widely shared understanding that most people acquire from ordinary experience with products originating abroad."
74ff6c2edaaf65bdd40f95e1de9fad2b86345341bc65032801af74e5d1ba7bcb:1,496,Governments use population censuses to plan public services.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement describes a verifiable governmental practice that can be confirmed or refuted by official records and policy documents, independent of personal views.",social,4,"It concerns human institutions such as governments, censuses, and public services, which arise from social organization rather than physical or natural laws.",literal language,4,"The wording is plain and denotes exactly what it states, containing no metaphor, hyperbole, or other figurative devices.",positive,4,It reports an existing empirical regularity of government behavior without expressing a value judgment or prescription about what ought to occur.,knowledge,4,It presents an observational claim about how governments operate rather than a conclusion reached by combining premises through logic.,everyday,3,"Most people encounter census forms and public services in ordinary life and readily understand their connection, even if the internal planning process itself is not directly observed.",1,The claim is widely shared civic knowledge that adults typically accept as obvious without specialized expertise.
5ab86a5f6b1964aaef17142ba921941650972f7e0e1651761aed61964126ef4b:1,497,Workplace cultures influence how employees communicate with managers.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,"The claim asserts a testable causal relationship that could be confirmed or refuted by empirical study, independent of personal taste. Confidence is only moderate because social-science generalizations sometimes sit near the fact-opinion boundary.",social,4,"Workplace culture and communication norms are products of human beliefs, perceptions and conventions, not of physics or biology. The classification is therefore unambiguous.",literal language,4,"The sentence uses ordinary words in their ordinary senses and contains no metaphor, hyperbole or other figurative device.",positive,4,The statement describes an alleged empirical regularity rather than prescribing how people ought to behave or evaluating the situation.,knowledge,3,It reports an observed or purported relationship rather than drawing a new conclusion from explicit premises. Confidence is slightly reduced because any general claim implicitly rests on prior observations.,everyday,3,"Most adults have direct or vicarious experience of workplaces and of talking with managers, so the situation is part of ordinary life. The statement’s generality keeps confidence from being maximal.",1,"The idea that organizational atmosphere shapes how people speak to their bosses is a widely shared, experience-based intuition rather than specialized or counter-intuitive knowledge."
920107ddb759f4aac1891a82e3af936f22b04fb5ad66976b7f03ceaa1bb61b8d:1,498,Religious traditions influence holiday calendars in many countries.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim can be checked against official public-holiday lists, which in many nations include days originating in religious observance, so it is empirically verifiable rather than merely subjective. I am very confident because the evidence is publicly available and intersubjectively confirmable.",social,4,"Holiday calendars and religious traditions are human-created cultural institutions, not phenomena governed by physical or biological laws. Confidence is high because the statement concerns socially constructed practices.",literal language,4,"The sentence uses ordinary words in their conventional senses with no metaphor, hyperbole, or other figurative device. I am very confident the language is strictly literal.",positive,4,The statement reports an existing empirical pattern rather than prescribing how calendars ought to be arranged. Confidence is high because no value judgment is expressed.,knowledge,4,It simply asserts an observed regularity; it does not derive a new conclusion by combining premises with logic. I am very confident it is presented as a piece of knowledge.,everyday,3,"Most people directly experience religiously timed holidays in ordinary life, even if the phrase “many countries” slightly generalizes. Confidence is moderate because the cross-national scope exceeds purely individual observation.",1,The influence of religion on public holidays is widely shared background knowledge that most people acquire through everyday cultural participation.
5c5cda485d0e62aba6f369befe5f3b3fd54afd01a06952ffb8beef400f49e2b9:1,500,Public attitudes toward social issues change across generations.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim can be checked against historical polling, voting records, and sociological studies that document measurable shifts in public opinion, so it is independently verifiable rather than purely subjective.",social,4,"Attitudes, social issues, and generational cohorts are products of human beliefs and institutions, not of physical or biological laws.",literal language,4,"The sentence uses ordinary, non-metaphorical wording that means exactly what it states.",positive,4,"It reports an empirical regularity about how attitudes actually vary, without prescribing how they ought to vary.",knowledge,3,The statement offers an observational generalization about the world rather than a conclusion derived by combining premises with logic.,everyday,3,"Most people directly encounter generational differences in views on social topics through family conversations, media, and daily life, even if the full pattern is also studied at a societal scale.",1,"The observation that younger and older cohorts often hold different views on social questions is a familiar, widely shared piece of everyday cultural knowledge."
6d93765a3008a8ed1743d65995eefb8bbf6ea6c6a1ec7da1382879bc003a6aaf:1,499,Armed conflicts often force people to leave their communities.,"['fact', 'social', 'literal language', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim can be checked against historical records and displacement statistics from wars, so it is objectively verifiable rather than a matter of personal preference.",social,4,"Armed conflict and forced migration arise from human institutions, decisions, and social relations, not from physics or biology.",literal language,4,"The wording is used in its ordinary sense and contains no metaphor, hyperbole, or other figurative device.",positive,4,The sentence reports an empirical regularity without any value judgment or prescription about what ought to occur.,knowledge,4,It simply states an observed pattern rather than deriving a new conclusion from premises and logic.,abstract,3,The adverb 'often' expresses a general regularity that cannot be established from any single person's ordinary experience and requires aggregated observation.,1,"Most people readily understand from news, history, and general awareness that wars commonly drive people from their homes."
02978bd65f859b70d1989ec2e674d1fe04216cf4e48f2c234cdced9029d746cc:1,501,Gravity is the universe's invisible glue.,"['opinion', 'physical', 'figure of speech', 'positive', 'knowledge', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,The claim cannot be shown true or false independently of viewpoint because gravity is not actually glue; the wording is a subjective characterization rather than a testable proposition.,physical,4,"Gravity is an objective physical interaction governed by natural laws that can be measured and modeled, not a socially constructed rule or preference.",figure of speech,4,"The phrase equates gravity with glue, which is a metaphor rather than a plain, word-for-word description of the phenomenon.",positive,3,"The statement purports to describe an empirical feature of the world rather than prescribe a value, obligation, or social convention.",knowledge,4,It simply asserts a characterization of gravity; it does not combine premises to reach a new conclusion.,abstract,3,"Although people feel gravity daily, the claim concerns a cosmic-scale regularity that cannot be arrived at from ordinary individual experience alone.",1,"The metaphor captures a widely shared, intuitive folk understanding that gravity keeps objects and bodies together, which people routinely invoke in everyday explanations."
